      9761    0.12500000E+03    0.70989582E+02    0.11909397E+03    0.15268674E+03    0.35211584E+00    0.14009909E-02
    109336    0.12500000E+03    0.74842599E+03    0.75111911E+03    0.75390365E+03    0.13828106E+00    0.49321208E-02
    110063    0.12500000E+03    0.69695771E+03    0.70095595E+03    0.70056819E+03    0.12744853E-01    0.14682704E+00
    110655    0.12500000E+03    0.67896011E+02    0.47173924E+03    0.47813745E+03    0.21629103E+00    0.19541290E-01
    110995    0.12500000E+03    0.68916413E+02    0.12383755E+03    0.13629535E+03    0.34290246E-01    0.27592949E-01
    111126    0.12500000E+03    0.74738512E+03    0.74768785E+03    0.74848255E+03    0.22333031E-01    0.36198027E+00
    111965    0.12500000E+03    0.54657533E+03    0.54814907E+03    0.54974436E+03    0.53386417E-02    0.50680403E-01
    112098    0.12500000E+03    0.72969103E+03    0.73923116E+03    0.73318051E+03    0.76622498E-02    0.18060969E-01
    112143    0.12500000E+03    0.70433784E+02    0.19236437E+03    0.19769332E+03    0.16223078E-01    0.14755316E-01
    112305    0.12500000E+03    0.72079855E+02    0.12519770E+03    0.11463940E+03    0.79289878E+01    0.14370022E-02
    112620    0.12500000E+03    0.77978969E+03    0.78609217E+03    0.78229753E+03    0.21530865E+00    0.32402081E-01
    112808    0.12500000E+03    0.66769350E+02    0.24624941E+03    0.24708982E+03    0.84962323E+00    0.25872902E-01
    113223    0.12500000E+03    0.69850582E+02    0.54776185E+03    0.55070132E+03    0.72279200E+00    0.14689408E-01
    113351    0.12500000E+03    0.65587971E+02    0.15311712E+03    0.13120787E+03    0.12171563E-01    0.20208844E-01
    113527    0.12500000E+03    0.77267857E+03    0.77308788E+03    0.77878410E+03    0.57839211E-01    0.12276337E-01
    113978    0.12500000E+03    0.69375026E+02    0.14870435E+03    0.17379725E+03    0.16674969E+01    0.17912860E-01
    114247    0.12500000E+03    0.70891994E+02    0.35745223E+03    0.35522639E+03    0.11754137E-02    0.87009140E-02
    114537    0.12500000E+03    0.70032659E+02    0.14890789E+03    0.15668091E+03    0.10606865E-01    0.16273731E-01
    115036    0.12500000E+03    0.71560133E+02    0.23232606E+03    0.22255166E+03    0.46020810E-01    0.27168816E-02
    115911    0.12500000E+03    0.69041896E+02    0.54277334E+03    0.54922010E+03    0.17529007E+02    0.16160350E-01
    116367    0.12500000E+03    0.76349554E+03    0.77102101E+03    0.76398040E+03    0.21854252E-01    0.55880538E-02
    117024    0.12500000E+03    0.63017118E+02    0.35364157E+03    0.36795774E+03    0.34565104E-01    0.68338918E-02
    117234    0.12500000E+03    0.66926840E+02    0.53491313E+03    0.54522569E+03    0.23508094E-01    0.26296867E-01
    118375    0.12500000E+03    0.69868821E+02    0.70132886E+03    0.70588912E+03    0.17967465E-01    0.10156790E-02
     10036    0.12500000E+03    0.66094238E+02    0.47962243E+03    0.49478728E+03    0.52257088E-02    0.16237575E-01
     10040    0.12500000E+03    0.66587355E+03    0.66704925E+03    0.66955926E+03    0.75864524E-02    0.16924072E+00
     10442    0.12500000E+03    0.62782827E+02    0.28116793E+03    0.28777120E+03    0.35628605E-01    0.56770434E-02
    119244    0.12500000E+03    0.76849902E+03    0.77584099E+03    0.77002426E+03    0.33306195E-01    0.56062188E-02
    120365    0.12500000E+03    0.70659938E+02    0.13808017E+03    0.17707711E+03    0.49312948E+01    0.68076570E-02
    120560    0.12500000E+03    0.62770310E+02    0.44461513E+03    0.44140330E+03    0.23525165E-01    0.44545055E-02
    120941    0.12500000E+03    0.71430805E+02    0.44912035E+03    0.45671398E+03    0.48433447E+00    0.71706156E-02
    121054    0.12500000E+03    0.66020343E+02    0.47171545E+03    0.46678843E+03    0.94219484E+01    0.17419872E-01
    121412    0.12500000E+03    0.71974310E+02    0.94199362E+02    0.10449389E+03    0.12902997E+01    0.87021279E-02
    122092    0.12500000E+03    0.71400094E+02    0.32364285E+03    0.31650929E+03    0.18917408E+02    0.18781221E-02
    122122    0.12500000E+03    0.70565391E+02    0.46966289E+03    0.48350314E+03    0.32406754E-02    0.18569654E-02
    123257    0.12500000E+03    0.69970566E+02    0.57044247E+03    0.57804782E+03    0.19765600E+00    0.11466799E-02
    123298    0.12500000E+03    0.70054743E+02    0.57640301E+03    0.58738903E+03    0.19849255E+02    0.75626841E-02
    123394    0.12500000E+03    0.69745126E+02    0.33636086E+03    0.33559480E+03    0.13941845E+01    0.23177596E-01
    123622    0.12500000E+03    0.68672869E+02    0.32204882E+03    0.32983716E+03    0.11034294E-01    0.28699082E-01
    123966    0.12500000E+03    0.72051781E+02    0.50722330E+03    0.51250064E+03    0.10110644E+01    0.48176083E-02
    123977    0.12500000E+03    0.68232271E+02    0.31086043E+03    0.32354863E+03    0.42192807E+00    0.22737721E-01
    124788    0.12500000E+03    0.66921610E+02    0.27594191E+03    0.27180467E+03    0.26786824E-01    0.24180433E-01
    125266    0.12500000E+03    0.72359777E+03    0.73191780E+03    0.72725964E+03    0.37149067E-02    0.27267032E-01
    126846    0.12500000E+03    0.58049539E+03    0.58470932E+03    0.58475550E+03    0.24406354E+00    0.19587830E-01
    127648    0.12500000E+03    0.65607774E+02    0.30494884E+03    0.32307003E+03    0.23651400E+02    0.25587490E-01
    128572    0.12500000E+03    0.71586686E+02    0.24794296E+03    0.24817933E+03    0.54873791E+01    0.25530098E-02
     11771    0.12500000E+03    0.72910401E+02    0.13438239E+03    0.14023557E+03    0.20629605E+01    0.18747519E-02
     11780    0.12500000E+03    0.71409303E+02    0.63057407E+03    0.63425697E+03    0.19047976E+00    0.22460792E-02
    129341    0.12500000E+03    0.54225643E+03    0.54334957E+03    0.54341602E+03    0.79143058E+01    0.25278008E-01
    129596    0.12500000E+03    0.69637212E+02    0.19242794E+03    0.21319309E+03    0.88792357E+00    0.75718743E-02
    129814    0.12500000E+03    0.67210752E+02    0.68152397E+03    0.69205039E+03    0.45984040E+01    0.17003846E-01
    129895    0.12500000E+03    0.70037532E+02    0.57613752E+03    0.58793298E+03    0.35142936E-02    0.56357822E-02
    129942    0.12500000E+03    0.71469742E+02    0.51805741E+03    0.52246019E+03    0.20083418E-02    0.36652570E-02
    130151    0.12500000E+03    0.70616218E+02    0.26449098E+03    0.29022231E+03    0.77448029E-02    0.20190409E-02
     12251    0.12500000E+03    0.71285117E+02    0.13974966E+03    0.18563793E+03    0.72906442E-01    0.26916532E-02
     12707    0.12500000E+03    0.69893676E+02    0.57790008E+03    0.58696179E+03    0.90932905E+01    0.35046207E-02
     13147    0.12500000E+03    0.75922913E+03    0.76276177E+03    0.76529281E+03    0.29526981E-01    0.40338342E-01
     13206    0.12500000E+03    0.71699332E+03    0.71828668E+03    0.72351974E+03    0.40187442E-01    0.44626188E-01
     13277    0.12500000E+03    0.67152905E+02    0.13808258E+03    0.13830641E+03    0.15072237E-01    0.23809404E-01
     13370    0.12500000E+03    0.71462411E+02    0.33285378E+03    0.32672315E+03    0.35718588E-02    0.22663976E-02
     13371    0.12500000E+03    0.72208154E+02    0.12234351E+03    0.15464457E+03    0.80902205E+00    0.10503068E-01
     13580    0.12500000E+03    0.51270359E+03    0.51491109E+03    0.51321811E+03    0.12185327E+01    0.41610974E-01
     13884    0.12500000E+03    0.61762955E+03    0.61905116E+03    0.62162784E+03    0.15610274E+02    0.66134552E-02
     13974    0.12500000E+03    0.59221356E+03    0.59775080E+03    0.59586591E+03    0.27379617E-01    0.18504254E-02
     14249    0.12500000E+03    0.69354552E+02    0.89923340E+02    0.12102514E+03    0.57007717E+01    0.20479736E-01
     14560    0.12500000E+03    0.72224829E+02    0.12491758E+03    0.17583994E+03    0.29038301E+01    0.59446376E-02
     15207    0.12500000E+03    0.72706296E+03    0.73572167E+03    0.73128005E+03    0.10091430E+02    0.80589369E-02
     15601    0.12500000E+03    0.69580573E+02    0.29965255E+03    0.29306366E+03    0.14287594E+00    0.21374491E-01
     15604    0.12500000E+03    0.69586697E+02    0.15832494E+03    0.16611320E+03    0.40305620E+00    0.11816828E-01
     15942    0.12500000E+03    0.70173450E+03    0.70545495E+03    0.70754666E+03    0.98035375E-01    0.67474050E-01
     16019    0.12500000E+03    0.70260647E+02    0.52716288E+03    0.52530496E+03    0.30241578E+01    0.92003435E-02
     16516    0.12500000E+03    0.69467831E+02    0.48541354E+03    0.48440007E+03    0.38711191E+01    0.65389953E-02
     16754    0.12500000E+03    0.70374686E+02    0.20888686E+03    0.19470919E+03    0.70637360E-02    0.39655026E-02
     16760    0.12500000E+03    0.71487400E+02    0.37874437E+03    0.37893562E+03    0.37471445E+01    0.22712535E-02
     17413    0.12500000E+03    0.68490389E+02    0.17908757E+03    0.16991632E+03    0.12952052E-02    0.23047537E-01
     17712    0.12500000E+03    0.72662066E+03    0.73304634E+03    0.72939178E+03    0.65543219E+01    0.18743899E-01
     17919    0.12500000E+03    0.70705581E+02    0.20588333E+03    0.22330898E+03    0.27988071E+01    0.19484020E-01
     17947    0.12500000E+03    0.71481723E+02    0.42767175E+03    0.42195459E+03    0.28265980E+01    0.41307938E-02
     18040    0.12500000E+03    0.72090808E+02    0.22014132E+03    0.21534889E+03    0.56786893E-02    0.71394742E-02
     18729    0.12500000E+03    0.65121087E+02    0.20360068E+03    0.21672196E+03    0.81878190E-02    0.18903034E-01
        93    0.12500000E+03    0.70870537E+02    0.46870159E+03    0.46375278E+03    0.91555625E+01    0.20919896E-02
       311    0.12500000E+03    0.67191574E+02    0.60091983E+03    0.60553660E+03    0.72609667E-02    0.28500373E-01
       613    0.12500000E+03    0.72027150E+02    0.43403279E+03    0.44350119E+03    0.13207832E-02    0.10531636E-02
       678    0.12500000E+03    0.70112813E+02    0.20059307E+03    0.21332824E+03    0.45737895E-01    0.10615452E-01
       685    0.12500000E+03    0.71634966E+02    0.45674086E+03    0.45758896E+03    0.39326430E+01    0.73911343E-02
       986    0.12500000E+03    0.61582518E+03    0.61985180E+03    0.61772885E+03    0.26968615E-02    0.11726149E+00
     19204    0.12500000E+03    0.69940123E+02    0.39603165E+03    0.38977069E+03    0.24060350E+00    0.84666249E-02
     19725    0.12500000E+03    0.76833733E+03    0.76957459E+03    0.77464545E+03    0.59045808E+00    0.11555084E-02
     20683    0.12500000E+03    0.64122009E+02    0.26051872E+03    0.27738795E+03    0.14325781E-01    0.15912864E-01
     20786    0.12500000E+03    0.66231209E+02    0.20618713E+03    0.21480641E+03    0.29195021E+00    0.23185716E-01
     20891    0.12500000E+03    0.77237410E+03    0.77420189E+03    0.78013356E+03    0.46025168E-02    0.19178671E-01
     21654    0.12500000E+03    0.71048993E+02    0.28038977E+03    0.27859521E+03    0.20064327E-01    0.72210465E-02
     21878    0.12500000E+03    0.65076339E+02    0.60551955E+03    0.61462113E+03    0.49861882E+00    0.18988514E-01
     22968    0.12500000E+03    0.71368265E+02    0.17929969E+03    0.21642794E+03    0.29263538E-02    0.19128768E-02
     24976    0.12500000E+03    0.68786281E+02    0.82949328E+02    0.14350980E+03    0.11777170E+01    0.15920448E-01
     25030    0.12500000E+03    0.76083090E+03    0.76616094E+03    0.76437085E+03    0.85420724E+00    0.54110637E-02
     25116    0.12500000E+03    0.48430065E+03    0.48482864E+03    0.48538470E+03    0.27533062E+00    0.26007905E-02
     25497    0.12500000E+03    0.64853269E+02    0.20041377E+03    0.20637097E+03    0.18197546E+02    0.22779297E-01
     26062    0.12500000E+03    0.68961385E+02    0.78889135E+02    0.13143643E+03    0.88682112E-01    0.11658810E-02
     26071    0.12500000E+03    0.71033883E+02    0.56001355E+03    0.56419562E+03    0.46661408E+01    0.13594011E-01
     26972    0.12500000E+03    0.71275461E+02    0.86194399E+02    0.12449080E+03    0.29811168E-01    0.70340017E-02
     27142    0.12500000E+03    0.71642724E+03    0.72226033E+03    0.71745547E+03    0.24780028E+01    0.96250292E-01
     27644    0.12500000E+03    0.67233506E+02    0.20077305E+03    0.20938764E+03    0.14764103E-02    0.24970972E-01
     27811    0.12500000E+03    0.69390985E+02    0.31043463E+03    0.30769113E+03    0.71135913E-02    0.94867539E-02
     28126    0.12500000E+03    0.69747406E+02    0.60679548E+03    0.61751944E+03    0.25113576E+01    0.14448227E-01
     28300    0.12500000E+03    0.70091891E+02    0.24381812E+03    0.26801761E+03    0.44101936E+00    0.95929376E-02
     28416    0.12500000E+03    0.67273784E+02    0.40466318E+03    0.40449971E+03    0.44932918E+01    0.26586547E-01
     28567    0.12500000E+03    0.71682352E+02    0.32062474E+03    0.31584456E+03    0.45294434E-02    0.95029870E-02
     28892    0.12500000E+03    0.73154404E+03    0.73235545E+03    0.73826048E+03    0.35198717E-01    0.18192098E-02
      1342    0.12500000E+03    0.66888216E+02    0.26799976E+03    0.27283970E+03    0.15616404E-02    0.30352412E-01
      1459    0.12500000E+03    0.67172152E+03    0.67965339E+03    0.67398414E+03    0.15629509E-02    0.42157699E-02
      1630    0.12500000E+03    0.61923547E+03    0.62102853E+03    0.62389609E+03    0.42583202E-01    0.66458291E-02
      1692    0.12500000E+03    0.64099166E+02    0.25249574E+03    0.24755887E+03    0.23733379E+00    0.14328143E-01
     29023    0.12500000E+03    0.70906612E+02    0.22869493E+03    0.25114018E+03    0.37090635E+00    0.18360558E-02
     29166    0.12500000E+03    0.66419679E+02    0.16575283E+03    0.14607570E+03    0.13466091E+01    0.28758105E-01
     29557    0.12500000E+03    0.73429956E+03    0.74368653E+03    0.73437817E+03    0.37053685E-02    0.12028457E-02
     29742    0.12500000E+03    0.63654634E+02    0.75133193E+02    0.11440516E+03    0.52642895E-01    0.82048316E-02
     31055    0.12500000E+03    0.65293777E+02    0.23719767E+03    0.23055927E+03    0.60361853E-01    0.21909410E-01
     31308    0.12500000E+03    0.71428213E+02    0.17143192E+03    0.17419375E+03    0.20981967E+02    0.63225168E-02
     31721    0.12500000E+03    0.69033358E+02    0.52628205E+03    0.53280234E+03    0.74093557E-01    0.24247904E-01
     31868    0.12500000E+03    0.71409035E+02    0.85958186E+02    0.12486368E+03    0.38767034E+01    0.86370282E-02
     31902    0.12500000E+03    0.70546168E+02    0.17476894E+03    0.18023894E+03    0.11325589E+02    0.30122179E-02
     32605    0.12500000E+03    0.70602629E+02    0.33760938E+03    0.33736057E+03    0.27659441E+01    0.61033817E-02
     32696    0.12500000E+03    0.71249309E+02    0.20784599E+03    0.22147662E+03    0.15081754E+00    0.48953454E-02
     33147    0.12500000E+03    0.70050967E+03    0.70098692E+03    0.70532761E+03    0.50136420E+01    0.20690612E-01
     34300    0.12500000E+03    0.71911591E+02    0.11382258E+03    0.12781990E+03    0.15727918E-01    0.18123409E-02
     34343    0.12500000E+03    0.71992594E+02    0.31476286E+03    0.33548762E+03    0.11816812E-02    0.29883499E-02
     34400    0.12500000E+03    0.64534980E+02    0.36299421E+03    0.38019988E+03    0.15805893E+00    0.16048157E-01
     35417    0.12500000E+03    0.72542223E+02    0.21890532E+03    0.21399719E+03    0.20778153E+00    0.22189972E-02
     35673    0.12500000E+03    0.67140970E+02    0.36292988E+03    0.38055912E+03    0.39485350E+01    0.25247846E-01
     36226    0.12500000E+03    0.71161556E+02    0.52600551E+03    0.53955199E+03    0.94230158E-01    0.10740843E-02
     36603    0.12500000E+03    0.66168624E+02    0.76317209E+02    0.12202107E+03    0.15982040E-02    0.17528365E-01
     36961    0.12500000E+03    0.71645784E+02    0.17553315E+03    0.20151342E+03    0.21734262E+01    0.13159099E-02
     38145    0.12500000E+03    0.70185149E+03    0.70719137E+03    0.70477402E+03    0.15229513E+00    0.21516393E-02
     38637    0.12500000E+03    0.71416545E+02    0.12849896E+03    0.12439763E+03    0.57791230E-02    0.10056535E-01
     38771    0.12500000E+03    0.71720126E+02    0.34470633E+03    0.34796408E+03    0.46316103E-01    0.23310582E-02
     38876    0.12500000E+03    0.71161556E+02    0.41438440E+03    0.41781422E+03    0.43338594E+01    0.49412198E-02
      2533    0.12500000E+03    0.69441277E+02    0.16923452E+03    0.16216414E+03    0.22528811E-02    0.24902075E-01
      2656    0.12500000E+03    0.71463707E+02    0.70980773E+03    0.71329032E+03    0.60012750E+01    0.15672174E-02
     39052    0.12500000E+03    0.77738567E+03    0.78605524E+03    0.78310855E+03    0.39556081E-01    0.12786335E-02
     39082    0.12500000E+03    0.76828587E+03    0.77854336E+03    0.77209148E+03    0.65146401E-02    0.22955826E-02
     39336    0.12500000E+03    0.72778034E+02    0.15229297E+03    0.12549082E+03    0.26191224E+01    0.81603874E-02
     39693    0.12500000E+03    0.65662447E+02    0.58129268E+03    0.58244650E+03    0.12649373E-01    0.23630133E-01
     40009    0.12500000E+03    0.69610792E+02    0.18820650E+03    0.20497720E+03    0.41354114E-02    0.26528087E-01
     41067    0.12500000E+03    0.70609379E+02    0.58959474E+03    0.59993584E+03    0.38534222E+00    0.57757352E-02
     41073    0.12500000E+03    0.71083593E+02    0.38235060E+03    0.39153037E+03    0.12778264E+00    0.10626958E-02
     41292    0.12500000E+03    0.65604377E+02    0.23272008E+03    0.24907246E+03    0.25103492E+01    0.21787493E-01
     41358    0.12500000E+03    0.71254361E+02    0.59136831E+03    0.60157248E+03    0.41048929E+01    0.25932200E-02
     41597    0.12500000E+03    0.70330429E+02    0.21798680E+03    0.22990685E+03    0.62956708E-02    0.13921195E-01
     41916    0.12500000E+03    0.68068461E+03    0.68427363E+03    0.68650087E+03    0.33998863E-01    0.24037077E-02
     42349    0.12500000E+03    0.71533042E+02    0.26616043E+03    0.25916661E+03    0.66240364E-01    0.18369941E-02
     42603    0.12500000E+03    0.71347836E+02    0.23966173E+03    0.23314682E+03    0.12807368E+01    0.52724019E-02
     43676    0.12500000E+03    0.69228444E+02    0.20963846E+03    0.20615593E+03    0.13729409E+00    0.28194454E-01
     43964    0.12500000E+03    0.71331295E+02    0.58362378E+03    0.58053328E+03    0.10637866E+02    0.10322682E-01
     44409    0.12500000E+03    0.63450384E+02    0.52724295E+03    0.52630211E+03    0.17577292E+02    0.89006331E-02
     45583    0.12500000E+03    0.71281540E+02    0.16226211E+03    0.16020582E+03    0.30165928E-01    0.11656825E-02
     45713    0.12500000E+03    0.71333933E+02    0.18084120E+03    0.16777813E+03    0.17712051E+00    0.99342233E-02
     46532    0.12500000E+03    0.62900487E+02    0.10003496E+03    0.12413540E+03    0.22079110E+00    0.69670189E-02
     46693    0.12500000E+03    0.69498606E+03    0.69522344E+03    0.69932951E+03    0.59928212E+00    0.17035367E-02
     46901    0.12500000E+03    0.63762434E+03    0.63995286E+03    0.63868018E+03    0.42826644E+01    0.17277617E+00
     46930    0.12500000E+03    0.68183142E+02    0.25852798E+03    0.25006710E+03    0.37120237E+00    0.27277161E-01
     47396    0.12500000E+03    0.59788174E+03    0.59853173E+03    0.59888220E+03    0.27906373E-02    0.17853882E-01
     47747    0.12500000E+03    0.72942856E+02    0.16134981E+03    0.14541772E+03    0.42533002E-02    0.32654168E-02
     48780    0.12500000E+03    0.69306632E+03    0.69902940E+03    0.69562078E+03    0.17787901E+00    0.63093920E-02
     48821    0.12500000E+03    0.64751524E+02    0.19284301E+03    0.19975662E+03    0.24474807E-01    0.18416830E-01
     48841    0.12500000E+03    0.65000790E+02    0.38668013E+03    0.39835241E+03    0.44557518E-01    0.21571717E-01
      3489    0.12500000E+03    0.65369371E+02    0.18606945E+03    0.20155289E+03    0.30119123E-02    0.18025686E-01
      3543    0.12500000E+03    0.78952915E+03    0.79702981E+03    0.79421595E+03    0.13333109E-02    0.25572505E-01
     50009    0.12500000E+03    0.71413639E+02    0.38903171E+03    0.38711734E+03    0.18558391E+00    0.10597607E-01
     50187    0.12500000E+03    0.72458941E+02    0.12785635E+03    0.11184652E+03    0.12317214E+01    0.20933975E-02
     50225    0.12500000E+03    0.71860003E+02    0.28035356E+03    0.28960668E+03    0.16426800E+00    0.21955222E-02
     50300    0.12500000E+03    0.70399541E+02    0.90583611E+02    0.10738660E+03    0.45070618E+00    0.12137988E-01
     50788    0.12500000E+03    0.69424960E+02    0.63585471E+03    0.63330614E+03    0.11924440E+00    0.52774351E-02
     51280    0.12500000E+03    0.71084845E+02    0.17597951E+03    0.16466015E+03    0.14461775E-01    0.11734590E-02
     52758    0.12500000E+03    0.56902407E+03    0.57305119E+03    0.57073587E+03    0.14466957E+00    0.31678133E-02
     52922    0.12500000E+03    0.67760515E+02    0.70163454E+03    0.70649344E+03    0.69861267E-01    0.21373393E-01
     53805    0.12500000E+03    0.70797580E+02    0.64198874E+03    0.64766908E+03    0.42099733E+01    0.10361930E-02
     54493    0.12500000E+03    0.71421194E+02    0.39086639E+03    0.39464597E+03    0.42801274E+00    0.90942426E-02
     55304    0.12500000E+03    0.71523476E+02    0.18320976E+03    0.20634218E+03    0.70004413E+01    0.32576366E-02
     56433    0.12500000E+03    0.69045785E+02    0.54569145E+03    0.54653634E+03    0.17994760E+02    0.24005297E-01
     56528    0.12500000E+03    0.72654295E+02    0.13378975E+03    0.12073858E+03    0.19727180E+01    0.17622115E-02
     56613    0.12500000E+03    0.72571817E+02    0.84935728E+02    0.13799361E+03    0.13963163E+01    0.33994650E-02
     56827    0.12500000E+03    0.68071741E+02    0.58358516E+03    0.58235283E+03    0.24056319E-02    0.15156540E-01
     57379    0.12500000E+03    0.68193156E+02    0.16031559E+03    0.17858341E+03    0.19228576E+00    0.18014597E-01
     58894    0.12500000E+03    0.70776972E+02    0.54754128E+03    0.54696530E+03    0.17957622E+02    0.11927346E-02
      4183    0.12500000E+03    0.70691767E+02    0.34766396E+03    0.35791774E+03    0.42953894E+00    0.37514270E-02
      4254    0.12500000E+03    0.64177844E+02    0.38076550E+03    0.38934103E+03    0.37475487E-01    0.17187990E-01
      4838    0.12500000E+03    0.71174252E+02    0.65771033E+03    0.65466461E+03    0.19167136E-02    0.36688911E-02
     60385    0.12500000E+03    0.71452352E+02    0.11661324E+03    0.10861861E+03    0.10397939E+00    0.30199135E-02
     60711    0.12500000E+03    0.71465942E+02    0.51079153E+03    0.51818389E+03    0.15195232E-02    0.83081739E-02
     60714    0.12500000E+03    0.71220610E+02    0.85601273E+02    0.12525876E+03    0.16578949E-02    0.89986640E-02
     60816    0.12500000E+03    0.62804553E+02    0.23086015E+03    0.22027462E+03    0.37019509E-02    0.54481260E-02
     60901    0.12500000E+03    0.66888261E+02    0.69594375E+03    0.69715481E+03    0.12037436E+01    0.25560910E-01
     60961    0.12500000E+03    0.66755670E+02    0.40690649E+03    0.40393803E+03    0.26602270E-01    0.16623746E-01
     61026    0.12500000E+03    0.67147720E+02    0.75558054E+02    0.12417291E+03    0.49813552E+01    0.10639636E-01
     61228    0.12500000E+03    0.72945002E+02    0.88040429E+02    0.10722647E+03    0.63047353E+00    0.10293205E-02
     61620    0.12500000E+03    0.70040214E+02    0.33853238E+03    0.35532719E+03    0.21759735E-01    0.38183769E-02
     61835    0.12500000E+03    0.70851091E+02    0.25537719E+03    0.28100147E+03    0.14347837E+01    0.83974124E-02
     61868    0.12500000E+03    0.63781816E+02    0.23084763E+03    0.25644258E+03    0.26745685E-01    0.14899814E-01
     62569    0.12500000E+03    0.71676809E+02    0.26787468E+03    0.26423632E+03    0.11908938E+00    0.26687259E-02
     62587    0.12500000E+03    0.67936021E+02    0.59843691E+03    0.60880036E+03    0.91616719E-01    0.15315813E-01
     62693    0.12500000E+03    0.72178739E+02    0.12494955E+03    0.10204431E+03    0.31505617E+01    0.33507231E-02
     62865    0.12500000E+03    0.67631412E+02    0.20965568E+03    0.22150587E+03    0.60326423E-02    0.26849388E-01
