mh MH MA MC la2 laL la1 la3 la4 la5
1.2510000000e+02 5.7778726170e+02 6.2267404100e+02 6.4972406382e+02 1.6044818088e-01 4.4772748215e-01 2.5860945866e-01 3.3660710382e+00 -2.0279205018e+00 -8.9042305422e-01
1.2510000000e+02 7.5066668169e+02 9.3439921315e+02 9.5236796425e+02 2.4121532202e+00 -5.9068200814e-01 2.5860945866e-01 1.0761828810e+01 -6.2364849318e+00 -5.1160258862e+00
1.2510000000e+02 3.9948168599e+02 5.0113987561e+02 5.1049863077e+02 3.2258933982e-01 -4.2185988572e-02 2.5860945866e-01 3.2965421022e+00 -1.8258132008e+00 -1.5129148900e+00
1.2510000000e+02 6.7834618032e+02 7.0402456357e+02 7.3082857703e+02 3.5440493679e+00 -1.5041622333e-01 2.5860945866e-01 2.2937925364e+00 -1.8576358575e+00 -5.8657290223e-01
1.2510000000e+02 7.0519634056e+02 7.4981044124e+02 8.0117604737e+02 2.3797767535e+00 2.0335731221e-01 2.5860945866e-01 4.9816367803e+00 -3.7056074631e+00 -1.0726720050e+00
1.2510000000e+02 6.3873958058e+02 6.5776600635e+02 7.2444553621e+02 2.4433683219e+00 -2.2030347328e-02 2.5860945866e-01 3.8391991831e+00 -3.4536039883e+00 -4.0762554211e-01
1.2510000000e+02 6.0110373814e+02 6.1760563689e+02 6.7779032426e+02 2.3903933223e-01 -2.1547460491e-01 2.5860945866e-01 3.0257845549e+00 -2.9089335152e+00 -3.3232564467e-01
1.2510000000e+02 9.0851918526e+02 9.3469727399e+02 9.3796622067e+02 2.1522647166e+00 7.0484326211e-02 2.5860945866e-01 1.8674808604e+00 -9.9965559919e-01 -7.9734093504e-01
1.2510000000e+02 3.9089845940e+02 4.6043725232e+02 4.6563863227e+02 3.3747482359e+00 1.1327815100e-01 2.5860945866e-01 2.2290072243e+00 -1.1374612142e+00 -9.7826785905e-01
1.2510000000e+02 3.9756650961e+02 6.6387302591e+02 6.7568807706e+02 4.0825515379e+00 5.9184979735e-02 2.5860945866e-01 9.9241875548e+00 -5.1940351455e+00 -4.6709674296e+00
1.2510000000e+02 8.1897100590e+02 8.8290881512e+02 8.9085800554e+02 1.0623538261e-01 4.6356740107e-02 2.5860945866e-01 4.1085709491e+00 -2.2641035057e+00 -1.7981107033e+00
1.2510000000e+02 6.6377277934e+02 8.6611093283e+02 8.7167474247e+02 1.7438633069e+00 -9.3007504573e-02 2.5860945866e-01 1.0457014111e+01 -5.4347819212e+00 -5.1152396949e+00
1.2510000000e+02 4.5991912770e+02 5.0574508240e+02 5.4287143074e+02 2.3267866462e+00 1.8293305508e-02 2.5860945866e-01 2.7674434899e+00 -2.0178975514e+00 -7.3125263303e-01
1.2510000000e+02 4.8205813948e+02 6.0924276628e+02 6.4108590552e+02 2.1562492064e+00 -3.1848333844e-01 2.5860945866e-01 5.5844543449e+00 -3.6093839385e+00 -2.2935537448e+00
1.2510000000e+02 7.6722466441e+02 9.3090826660e+02 9.3486039215e+02 1.6743162430e+00 3.8180563727e-01 2.5860945866e-01 9.8117173009e+00 -4.8368038057e+00 -4.5931078580e+00
1.2510000000e+02 1.6657383896e+02 4.8670203978e+02 4.9615627336e+02 4.0592092545e+00 5.9677590544e-03 2.5860945866e-01 7.2246935100e+00 -3.7629118885e+00 -3.4558138624e+00
1.2510000000e+02 5.1821987195e+02 5.3447539681e+02 5.6615440932e+02 1.4349343819e+00 4.3789875186e-03 2.5860945866e-01 1.7222380496e+00 -1.4350889830e+00 -2.8277007906e-01
1.2510000000e+02 3.5419427921e+02 4.1190705349e+02 4.2756114543e+02 2.5271208663e+00 -2.4808221795e-01 2.5860945866e-01 1.6474477460e+00 -1.1649160224e+00 -7.3061394159e-01
1.2510000000e+02 8.3322391705e+02 8.5069768025e+02 8.7823058771e+02 5.1947521675e-01 -3.4732712127e-01 2.5860945866e-01 2.1983424283e+00 -2.0594436386e+00 -4.8622591096e-01
1.2510000000e+02 5.0883288214e+02 5.8505566225e+02 6.1504403186e+02 8.3110227316e-01 1.7430706030e-01 2.5860945866e-01 4.1193219054e+00 -2.5672101987e+00 -1.3778046465e+00
1.2510000000e+02 6.0831338121e+02 6.8028513294e+02 6.8755800971e+02 2.7784049151e+00 -2.0686871164e-01 2.5860945866e-01 3.1869724858e+00 -1.8613094316e+00 -1.5325317658e+00
1.2510000000e+02 4.5749652641e+02 4.7260063883e+02 5.2889534702e+02 3.8116108811e+00 1.5268386259e-02 2.5860945866e-01 2.3428252776e+00 -2.0954151083e+00 -2.3214178303e-01
1.2510000000e+02 2.4251431537e+02 2.5607742195e+02 2.6366635174e+02 1.1280076702e+00 1.2510620676e-01 2.5860945866e-01 4.7895483774e-01 -2.4210210328e-01 -1.1174652770e-01
1.2510000000e+02 4.5350479717e+02 5.8180303326e+02 6.1466179659e+02 6.3020582333e-01 2.6237294685e-01 2.5860945866e-01 5.9515302979e+00 -3.4942309109e+00 -2.1949264402e+00
1.2510000000e+02 6.6245776095e+02 7.4787299282e+02 7.7241369974e+02 4.4294003212e-01 -6.5514793971e-02 2.5860945866e-01 5.1487306456e+00 -3.2236358761e+00 -1.9906095635e+00
1.2510000000e+02 8.9327246374e+02 9.6570885453e+02 9.9303973820e+02 1.1011048805e+00 4.8399088771e-01 2.5860945866e-01 6.7035766886e+00 -3.9944239059e+00 -2.2251618950e+00
1.2510000000e+02 3.3304159820e+02 6.3404992748e+02 6.3532090717e+02 3.1616119100e+00 1.0255823308e-01 2.5860945866e-01 9.7765601153e+00 -4.8636607425e+00 -4.8103411397e+00
1.2510000000e+02 8.4492907310e+02 8.5815488960e+02 8.7555249949e+02 1.7734474259e+00 4.9854226311e-01 2.5860945866e-01 2.2398021216e+00 -1.3690496004e+00 -3.7221025809e-01
1.2510000000e+02 5.6751134597e+02 6.4101937363e+02 6.4665979504e+02 8.3411726036e-01 -1.3857851205e-01 2.5860945866e-01 3.0374332112e+00 -1.7080245864e+00 -1.4679871369e+00
1.2510000000e+02 7.4850540992e+02 7.6519119542e+02 7.7971838795e+02 2.6033934279e+00 7.3220206718e-01 2.5860945866e-01 2.3086584036e+00 -1.1590920550e+00 -4.1736428151e-01
1.2510000000e+02 6.7590912454e+02 7.2761971566e+02 7.3081471594e+02 2.6208673594e+00 6.0709329488e-01 2.5860945866e-01 3.1597076248e+00 -1.3533066099e+00 -1.1993077200e+00
1.2510000000e+02 7.4760252514e+02 8.7368868778e+02 9.0925160280e+02 1.3903961727e+00 -1.9293728342e-01 2.5860945866e-01 8.6585711309e+00 -5.4735193278e+00 -3.3779890865e+00
1.2510000000e+02 6.7274703916e+02 6.9404534566e+02 7.4689412538e+02 2.6892614534e+00 -1.8075617247e-01 2.5860945866e-01 3.2980678023e+00 -2.9977881639e+00 -4.8103581089e-01
1.2510000000e+02 6.5791964382e+02 7.3283111634e+02 7.7727837597e+02 3.0771537430e+00 3.2840136915e-01 2.5860945866e-01 5.9898269764e+00 -3.9398447469e+00 -1.7215808604e+00
1.2510000000e+02 3.9504136475e+02 4.1496209927e+02 4.3437183645e+02 1.7059372490e+00 1.7306101958e-01 2.5860945866e-01 1.2511630897e+00 -8.1146409067e-01 -2.6663797948e-01
1.2510000000e+02 8.6672631921e+02 9.3923692050e+02 9.5785703570e+02 5.1913183886e-01 -1.9134439478e-01 2.5860945866e-01 5.3039159804e+00 -3.3313453707e+00 -2.1639150045e+00
1.2510000000e+02 7.7941058240e+02 9.4816423949e+02 9.7771674702e+02 2.8453842327e+00 6.4617865535e-01 2.5860945866e-01 1.2162114323e+01 -6.6984565041e+00 -4.8174791640e+00
1.2510000000e+02 5.5941026049e+02 6.4891518951e+02 6.9398664139e+02 1.5772779118e+00 2.7133162903e-01 2.5860945866e-01 5.8459769750e+00 -3.7874967633e+00 -1.7871485827e+00
1.2510000000e+02 4.3090889222e+02 4.6909950960e+02 5.2962284691e+02 1.4725278345e+00 -2.6368540372e-01 2.5860945866e-01 2.8699614527e+00 -2.5656668757e+00 -5.6797998072e-01
1.2510000000e+02 6.8632905954e+02 8.6522627753e+02 8.6814020592e+02 4.0060286264e-01 -5.9904997896e-02 2.5860945866e-01 9.2804294317e+00 -4.7536311882e+00 -4.5867032413e+00
1.2510000000e+02 5.9338298774e+02 8.0537566117e+02 8.1061940268e+02 2.3746690577e+00 4.8018880639e-01 2.5860945866e-01 1.0560182390e+01 -5.1800235681e+00 -4.8999700157e+00
1.2510000000e+02 3.5166016503e+02 5.4112291983e+02 5.5915575043e+02 3.0773403450e+00 1.6062296113e-01 2.5860945866e-01 6.4065837507e+00 -3.4508463952e+00 -2.7951143944e+00
1.2510000000e+02 3.2143579497e+02 4.1779781817e+02 4.2248036082e+02 1.9371291063e+00 -1.4681954513e-01 2.5860945866e-01 2.3374386672e+00 -1.3071472569e+00 -1.1771109554e+00
1.2510000000e+02 3.1225840145e+02 3.5883753013e+02 3.8542250928e+02 1.9977950919e+00 1.5564962424e-01 2.5860945866e-01 1.8426481497e+00 -1.1704563919e+00 -5.1654213348e-01
1.2510000000e+02 3.0809219812e+02 3.3476747479e+02 3.6667600375e+02 1.3777753636e+00 -1.1620837611e-01 2.5860945866e-01 1.1902391480e+00 -1.0230768513e+00 -2.8337067281e-01
1.2510000000e+02 5.4841520362e+02 6.8519063436e+02 6.9199335071e+02 6.8328957274e-01 7.6662465174e-02 2.5860945866e-01 5.9625624540e+00 -3.0977618130e+00 -2.7881381759e+00
1.2510000000e+02 7.4409127039e+02 7.5983885325e+02 7.8875031168e+02 6.9330534771e-01 4.9113074997e-01 2.5860945866e-01 2.7535154257e+00 -1.8710292616e+00 -3.9135541411e-01
1.2510000000e+02 2.7646052085e+02 5.9027916708e+02 6.0686122929e+02 9.9752594760e-01 -7.9014651422e-02 2.5860945866e-01 9.5663727509e+00 -5.1507235862e+00 -4.4946638161e+00
1.2510000000e+02 6.7038200988e+02 7.1756089247e+02 7.2957043747e+02 1.6994978290e+00 -5.1317396855e-01 2.5860945866e-01 2.2253078895e+00 -1.6564276042e+00 -1.0820542539e+00
1.2510000000e+02 6.2316640335e+02 7.5054593412e+02 7.5645162765e+02 2.4305724863e+00 -5.6235257141e-01 2.5860945866e-01 5.5148071455e+00 -3.1856461840e+00 -2.8915135329e+00
1.2510000000e+02 4.5775487619e+02 4.6503660891e+02 5.3909827234e+02 2.7298851689e+00 -2.1945516294e-01 2.5860945866e-01 2.4604119980e+00 -2.5688300641e+00 -1.1103709682e-01
1.2510000000e+02 5.6580096670e+02 6.7892479563e+02 7.0296834000e+02 1.0998044520e+00 -9.2584927885e-02 2.5860945866e-01 5.6590758928e+00 -3.4248688286e+00 -2.3267919921e+00
1.2510000000e+02 7.7679980721e+02 9.4050217767e+02 9.4425929529e+02 2.1051786307e+00 2.1795066482e-01 2.5860945866e-01 9.7429581426e+00 -4.8795185867e+00 -4.6454888910e+00
1.2510000000e+02 6.2655082237e+02 7.5036358871e+02 7.7220395475e+02 1.6424015558e+00 -3.1998057897e-01 2.5860945866e-01 6.4132144342e+00 -3.9160956965e+00 -2.8170993167e+00
1.2510000000e+02 1.9434094255e+02 3.6200201294e+02 3.8173103776e+02 4.0370760006e+00 -2.1156418026e-02 2.5860945866e-01 3.5465011680e+00 -2.0262957078e+00 -1.5413618782e+00
1.2510000000e+02 6.4349615381e+02 6.6278220916e+02 7.1780603637e+02 9.5069290996e-01 -4.8851239876e-01 2.5860945866e-01 2.8546763739e+00 -2.9268863600e+00 -4.1630241272e-01
1.2510000000e+02 2.9335957330e+02 6.7140963267e+02 6.7142126823e+02 1.4017384910e+00 -9.5852546496e-02 2.5860945866e-01 1.1958700966e+01 -6.0275349457e+00 -6.0270185669e+00
1.2510000000e+02 7.5498926554e+02 7.6850367998e+02 7.8483985436e+02 3.0765650168e+00 -3.5222350294e-01 2.5860945866e-01 1.1668724685e+00 -1.1788699972e+00 -3.4022597416e-01
1.2510000000e+02 2.1161871302e+02 5.8375905388e+02 5.9110970134e+02 4.8111683088e-01 1.2069187136e-01 2.5860945866e-01 1.0188383038e+01 -5.1765524052e+00 -4.8911387615e+00
1.2510000000e+02 6.1927747067e+02 6.2996379818e+02 6.4778557446e+02 2.7173487664e+00 4.5644785885e-01 2.5860945866e-01 1.6502334628e+00 -9.7318607102e-01 -2.2059953294e-01
1.2510000000e+02 5.7384036372e+02 8.0163817363e+02 8.1716739692e+02 1.6048445005e+00 2.1151314933e-01 2.5860945866e-01 1.1397638853e+01 -6.0084702348e+00 -5.1776554693e+00
1.2510000000e+02 4.5837118630e+02 5.6668363886e+02 5.7914326858e+02 1.7522336646e+00 2.3646805252e-01 2.5860945866e-01 4.3776135715e+00 -2.3064868812e+00 -1.8346586377e+00
1.2510000000e+02 7.8067616779e+02 8.0470399397e+02 8.2533377310e+02 3.3241344825e+00 2.4869005829e-01 2.5860945866e-01 2.6189907414e+00 -1.7408268422e+00 -6.2947384091e-01
1.2510000000e+02 5.4042994384e+02 7.1040836239e+02 7.2746120321e+02 3.4672698296e+00 -3.9769541259e-01 2.5860945866e-01 7.4394147062e+00 -4.3237332077e+00 -3.5133769111e+00
1.2510000000e+02 6.5492569471e+02 8.6045987184e+02 8.8696673322e+02 3.8993994074e+00 -2.1226215755e-01 2.5860945866e-01 1.1612125451e+01 -6.6775912988e+00 -5.1467963094e+00
1.2510000000e+02 4.6798457120e+02 6.9557323300e+02 6.9987664188e+02 1.0927877713e+00 -2.5195746441e-01 2.5860945866e-01 8.6983285745e+00 -4.5743761376e+00 -4.3759099013e+00
1.2510000000e+02 4.9552803275e+02 5.1928890587e+02 5.3927686608e+02 3.8874455740e+00 7.5005200688e-02 2.5860945866e-01 1.5711882613e+00 -1.0977275031e+00 -3.9845555751e-01
1.2510000000e+02 8.0987769033e+02 8.4550537499e+02 8.6973713798e+02 3.9981159287e+00 -6.0981599046e-01 2.5860945866e-01 2.7129685921e+00 -2.3482081756e+00 -9.7457640701e-01
1.2510000000e+02 6.1428402560e+02 6.4339508303e+02 6.7368212730e+02 3.3071975455e+00 -5.2315162916e-01 2.5860945866e-01 2.0051960653e+00 -1.9233445752e+00 -6.0500311924e-01
1.2510000000e+02 4.6730087761e+02 5.8134689623e+02 5.8757855361e+02 2.4559350926e+00 -8.9880734427e-02 2.5860945866e-01 4.1033391230e+00 -2.2169804573e+00 -1.9762394002e+00
1.2510000000e+02 3.3508517376e+02 3.5768364088e+02 4.0221471749e+02 9.3716458653e-01 1.2976468899e-01 2.5860945866e-01 1.7655173922e+00 -1.3770523053e+00 -2.5870039786e-01
1.2510000000e+02 3.3619236483e+02 4.6551734391e+02 4.6713264188e+02 2.0807301425e+00 -2.2450855158e-01 2.5860945866e-01 3.2518480795e+00 -1.7630726845e+00 -1.7132839466e+00
1.2510000000e+02 1.6675341434e+02 5.6967022441e+02 5.8340338993e+02 3.0563512012e+00 -1.0742312227e-04 2.5860945866e-01 1.0329485220e+01 -5.4264684546e+00 -4.9031241885e+00
1.2510000000e+02 2.3811247182e+02 5.1345896290e+02 5.2777451909e+02 2.3340775187e+00 -7.1823451636e-02 2.5860945866e-01 7.2600687345e+00 -3.9122584141e+00 -3.4196337721e+00
1.2510000000e+02 8.9880191341e+02 9.5341723059e+02 9.5416050603e+02 2.4218851212e+00 -2.2440888819e-01 2.5860945866e-01 3.1656827146e+00 -1.7184752363e+00 -1.6716163665e+00
1.2510000000e+02 2.7593431966e+02 3.8100191475e+02 4.1814462068e+02 3.6576809609e+00 1.6120328384e-01 2.5860945866e-01 3.4233215677e+00 -2.1215486778e+00 -1.1405696060e+00
1.2510000000e+02 2.5696980640e+02 5.4749307763e+02 5.4793733985e+02 1.7644269141e+00 -1.3298178972e-01 2.5860945866e-01 7.6071810433e+00 -3.8781232294e+00 -3.8620396036e+00
1.2510000000e+02 7.2968389215e+02 9.2296232817e+02 9.3905932720e+02 1.4349949033e+00 -1.1683840644e-01 2.5860945866e-01 1.1430317306e+01 -6.2688677098e+00 -5.2782880026e+00
1.2510000000e+02 9.1923688989e+02 9.2515304959e+02 9.5875571600e+02 1.0322414464e+00 8.3273370443e-01 2.5860945866e-01 3.2855086140e+00 -2.2724638280e+00 -1.8031108162e-01
1.2510000000e+02 7.8100486503e+02 8.4797236250e+02 8.6173925712e+02 3.8853599683e+00 -2.1542167491e-01 2.5860945866e-01 4.1677480017e+00 -2.5805302364e+00 -1.8026394403e+00
1.2510000000e+02 7.3701202862e+02 9.0361019797e+02 9.2624041023e+02 1.6095536936e+00 5.1398101994e-01 2.5860945866e-01 1.0915678661e+01 -5.8851291373e+00 -4.5165685032e+00
