mh MH MA MC la2 laL la1 la3 la4 la5
1.2510000000e+02 2.7339641922e+02 3.7191107095e+02 3.9504137547e+02 7.0737022296e-01 1.2963938668e+00 2.5860945866e-01 3.9836860306e+00 -1.6367891125e+00 -1.0505030513e+00
1.2510000000e+02 2.7191309841e+02 2.7206269667e+02 3.0742352748e+02 3.8361708323e+00 -5.3007457343e-01 2.5860945866e-01 1.4982800308e-01 -6.7855784398e-01 -1.3447325269e-03
1.2510000000e+02 4.7114073145e+02 5.0374063485e+02 4.9530765391e+02 2.7604550033e+00 -1.3434640714e-02 2.5860945866e-01 7.5846314468e-01 -2.4673025348e-01 -5.2516753191e-01
1.2510000000e+02 2.5631070014e+02 3.0251868782e+02 3.3632893304e+02 2.6015988526e+00 1.8267492881e+00 2.5860945866e-01 3.3940034422e+00 -1.1405507786e+00 -4.2670337550e-01
1.2510000000e+02 8.1831890412e+02 9.5224736050e+02 9.6395254084e+02 1.5890253879e+00 2.8859686591e-01 2.5860945866e-01 8.8667802272e+00 -4.6597286266e+00 -3.9184547347e+00
1.2510000000e+02 6.6216337390e+02 8.6448389363e+02 8.8033193313e+02 1.4541283497e+00 1.0822913932e-01 2.5860945866e-01 1.1230047461e+01 -6.0178446842e+00 -5.1039736370e+00
1.2510000000e+02 1.7577904503e+02 2.2787574621e+02 2.2699921240e+02 3.2897058776e-03 8.5417020762e-02 2.5860945866e-01 7.6723240050e-01 -3.3431913014e-01 -3.4749624960e-01
1.2510000000e+02 6.6453408781e+02 7.5222876622e+02 7.5613210890e+02 1.8275037301e+00 1.5010986819e-01 2.5860945866e-01 4.4507976943e+00 -2.2476347020e+00 -2.0530531241e+00
1.2510000000e+02 8.2946097087e+02 9.0805978802e+02 9.4494361529e+02 9.3868227206e-02 2.2816364524e-01 2.5860945866e-01 7.0003539380e+00 -4.5154800602e+00 -2.2567102325e+00
1.2510000000e+02 2.4125397372e+02 4.2230223894e+02 4.4637491423e+02 1.6286294585e+00 1.7084454031e+00 2.5860945866e-01 6.3699261427e+00 -2.6762916792e+00 -1.9851890604e+00
1.2510000000e+02 2.5203229842e+02 3.4258200301e+02 2.5298314101e+02 3.2152455220e+00 9.8566571121e-01 2.5860945866e-01 1.0015355701e+00 8.7384772560e-01 -8.8971758445e-01
