MA MC MH la2 la3 la4 la5 laL m22Squared 
893.409 901.537 435.147 4.47412 21.6174 -10.5427 -10.0606 1.0141 -317336 
378.325 380.617 371.022 0.092645 1.89471 -0.147903 -0.0904313 1.65638 -175078 
287.17 286.844 13.2184 4.4274 2.60133 -1.35365 -1.35984 -0.112159 -7136.84 
252.862 262.082 48.3674 0.716763 2.91796 -1.17482 -1.0179 0.725233 39209.4 
847.354 835.617 744.597 1.2965 4.71736 -2.05033 -2.70318 -0.0361469 -1.11104e+06 
602.431 617.74 393.588 2.52203 6.57763 -4.05464 -3.4373 -0.914306 -365153 
234.444 271.892 164.133 2.98077 2.04546 -1.08974 -0.463092 0.492632 -24066.8 
761.799 774.967 417.452 2.81618 12.9217 -7.37894 -6.71017 -1.16738 -419177 
162.214 165.53 10.6922 1.15998 2.48175 -0.468848 -0.432928 1.57997 95385 
738.765 734.291 488.143 1.48934 10.2246 -4.86332 -5.08114 0.280121 -459615 
584.821 587.932 411.144 2.38939 5.09527 -2.97894 -2.85836 -0.742022 -382983 
380.508 375.08 363.03 1.31532 0.873435 -0.0792044 -0.214743 0.579488 -228513 
485.737 484.206 348.473 0.435753 3.9356 -1.84311 -1.89219 0.200309 -230744 
634.662 629.664 406.476 2.69081 7.57305 -3.71695 -3.92579 -0.0696957 -334663 
806.373 817.075 628.229 0.105844 7.88099 -4.79731 -4.2231 -1.13943 -858297 
598.448 603.564 355.599 1.58897 7.64054 -4.0318 -3.82856 -0.219818 -266204 
736.686 762.084 728.819 1.31572 0.930254 -1.44855 -0.190506 -0.708806 -1.10525e+06 
350.065 315.956 292.559 1.97537 -0.231531 0.140124 -0.610662 -0.702069 -213667 
691.113 687.601 137.125 3.2439 16.4226 -7.42198 -7.58203 1.41854 48238 
790.165 813.518 565.176 1.13516 10.5545 -6.27665 -5.03894 -0.761134 -684909 
664.028 701.595 560.698 3.76926 6.74784 -3.7867 -2.0912 0.869936 -576119 
566.354 575.956 230.399 0.357655 8.31414 -4.78568 -4.42318 -0.894715 -160312 
120.83 115.244 54.5213 0.342042 -0.89412 -0.148552 -0.192135 -1.23481 -80670.8 
519.538 528.592 391.639 2.7914 4.46384 -2.23938 -1.92575 0.298708 -288685 
895.636 884.398 808.436 0.883788 5.72502 -1.79434 -2.45545 1.47523 -1.21786e+06 
687.868 686.052 50.953 0.41803 14.6438 -7.69343 -7.77591 -0.825541 -55150.8 
750.768 569.627 565.6 0.133342 -0.277469 3.87677 -4.02786 -0.428558 -665741 
672.461 683.778 519.459 2.46861 5.4203 -3.5208 -3.01353 -1.11403 -607091 
924.209 931.041 360.924 2.25027 23.3728 -12.381 -11.9621 -0.970189 -319245 
791.943 456.193 455.051 4.45538 1.96997 6.9076 -6.94199 1.93558 -297010 
297.345 334.924 231.983 3.77778 0.904273 -1.35696 -0.571711 -1.0244 -169625 
403.555 264.873 263.249 0.646174 0.198279 1.51765 -1.54598 0.169947 -128316 
126.189 76.7781 75.405 2.43118 -1.43631 0.162268 -0.169174 -1.44321 -98709.4 
869.397 899.12 770.009 0.20945 8.87188 -4.42972 -2.69248 1.74969 -1.07994e+06 
543.348 550.666 286.864 3.99295 7.92755 -3.78325 -3.51867 0.625626 -126722 
413.918 402.948 393.131 4.04385 -0.908079 0.0189378 -0.277222 -1.16636 -379688 
637.842 621.54 586.597 3.36709 0.397815 -0.358339 -1.03686 -0.997384 -748550 
844.08 858.541 518.863 1.80798 14.3584 -8.13828 -7.32455 -1.10445 -605274 
387.605 384.526 179.009 1.63092 5.77891 -1.87453 -1.9531 1.95129 53995.8 
935.661 972.013 932.177 0.842122 3.89646 -2.3994 -0.107526 1.38954 -1.65382e+06 
572.653 606.356 442.604 0.945198 5.06471 -3.49506 -2.18178 -0.612127 -428840 
802.427 803.517 500.496 1.3235 14.1797 -6.55849 -6.50063 1.12056 -433182 
107.46 81.0755 12.9706 3.30727 -0.991724 -0.0236407 -0.188039 -1.2034 -73161.6 
965.178 996.687 800.574 1.0585 10.1948 -6.84583 -4.80285 -1.45393 -1.36982e+06 
969.088 959.877 843.139 2.68227 8.28987 -3.18451 -3.7717 1.33366 -1.34106e+06 
263.455 256.405 240.852 1.77406 -0.300256 -0.0672345 -0.188357 -0.555848 -149657 
647.395 557.379 554.815 2.86912 1.0254 1.74497 -1.83919 0.931173 -559289 
323.904 357.973 314.703 3.15941 1.15376 -0.864859 -0.0970851 0.191814 -186469 
81.6231 98.0507 15.0699 3.61498 0.550169 -0.203888 -0.106339 0.239942 14066.1 
285.202 255.184 223.354 0.501845 0.623684 0.0163432 -0.519751 0.120275 -92495 
830.736 848.226 819.58 0.172514 2.70974 -1.27471 -0.304238 1.1308 -1.27499e+06 
323.049 349.612 218.922 3.92235 3.28537 -1.52307 -0.932549 0.829759 -45639.6 
942.447 939.987 258.452 2.99868 27.2606 -13.4204 -13.5734 0.266844 -117447 
440.158 444.488 149.755 0.749078 4.64898 -2.95745 -2.83087 -1.13934 -113801 
505.753 507.603 306.634 1.51267 6.32377 -2.73499 -2.67304 0.915735 -132632 
615.783 619.691 27.9294 3.89257 14.3221 -6.41261 -6.25303 1.65647 98682.9 
462.061 481.751 276.984 2.17522 6.65748 -2.8744 -2.26023 1.52285 -61283.9 
949.312 981.401 825.197 4.04392 8.49694 -5.68695 -3.63941 -0.829421 -1.41209e+06 
414.322 432.042 183.52 3.73134 3.92827 -2.77577 -2.28011 -1.12761 -135597 
768.182 752.071 706.261 2.51406 2.91607 -0.699174 -1.50868 0.708215 -954752 
922.088 925.098 655.052 3.46087 13.2836 -7.14313 -6.95937 -0.818899 -907742 
280.946 288.582 39.077 3.3991 3.40343 -1.42279 -1.27906 0.701571 39402.2 
370.719 420.046 325.252 2.72427 2.19215 -1.812 -0.522896 -0.142742 -220216 
908.777 895.319 827.069 2.41943 3.18119 -1.54129 -2.34372 -0.703817 -1.41068e+06 
901.551 951.167 860.582 4.23943 5.84683 -4.23094 -1.19296 0.422932 -1.45561e+06 
275.217 280.227 65.0844 3.47779 2.33243 -1.27361 -1.18165 -0.122824 -15904.8 
689.621 740.999 643.724 1.22085 4.33618 -3.44043 -1.01124 -0.115498 -835751 
517.316 546.616 466.849 3.45823 3.82983 -1.851 -0.820738 1.15809 -365813 
465.459 461.064 376.122 1.256 3.08576 -1.1078 -1.24239 0.735576 -238421 
947.809 979.954 911.429 4.23241 4.22376 -3.1657 -1.11772 -0.0596549 -1.66502e+06 
694.196 723.94 616.246 1.53676 6.14596 -3.08201 -1.68798 1.37597 -676249 
721.649 776.915 681.959 0.233865 6.53627 -3.65767 -0.92057 1.95803 -811645 
406.293 386.613 332.339 1.32056 2.68654 -0.386939 -0.902656 1.39694 -136361 
210.19 198.789 155.477 4.42612 -0.272229 -0.176507 -0.330605 -0.779342 -95508.7 
679.695 683.281 1.25909 0.775552 14.4234 -7.79559 -7.63407 -1.00628 -60899.2 
253.373 240.044 129.319 1.82714 0.930376 -0.56714 -0.784495 -0.421258 -58939.7 
495.925 500.777 407.501 0.545485 1.39309 -1.47987 -1.32007 -1.40685 -417250 
899.731 904.357 193.791 2.32503 26.6812 -13.0321 -12.7563 0.892731 -21085.4 
925.893 551.759 550.684 2.31195 -0.328499 9.11584 -9.15501 -0.367668 -628755 
612.172 680.303 610.214 3.35445 1.61426 -2.94978 -0.0395519 -1.37507 -827936 
443.291 464.109 314.603 1.11374 5.55114 -2.23598 -1.61168 1.70348 -94861.7 
587.292 641.149 545.803 0.301116 2.42925 -2.96337 -0.776829 -1.31096 -675135 
667.447 678.706 544.481 0.378322 5.9358 -2.9635 -2.46257 0.509727 -562073 
641.38 649.629 213.63 3.52324 10.9491 -6.3955 -6.04353 -1.48993 -181441 
271.451 300.949 183.64 3.5847 1.37323 -1.21837 -0.660357 -0.505493 -98037.5 
278.341 277.516 70.0265 0.683062 1.07566 -1.18403 -1.19919 -1.30756 -88935.9 
923.492 921.988 181.721 2.20873 27.6639 -13.4553 -13.5471 0.661503 -26013.6 
854.3 852.341 96.5905 4.43943 23.2545 -11.7954 -11.9059 -0.446845 -45700.7 
729.998 731.679 554.213 1.19585 8.04766 -3.81156 -3.73033 0.505767 -583698 
267.875 248.839 237.77 4.07999 -1.01975 0.0735313 -0.251538 -1.19775 -185553 
529.822 533.045 269.612 3.42262 6.32192 -3.55067 -3.43745 -0.666205 -185697 
691.461 712.848 456.65 0.958283 8.61213 -5.44743 -4.45482 -1.29012 -495132 
522.932 566.104 430.794 3.91925 4.13172 -3.00594 -1.45208 -0.326296 -390913 
588.038 582.493 322.912 2.46877 9.28317 -3.77647 -3.99094 1.51576 -116817 
825.137 848.867 811.921 3.30072 3.31901 -1.67038 -0.357525 1.2911 -1.2403e+06 
875.588 884.054 322.994 2.68634 23.0488 -11.437 -10.9447 0.667055 -168283 
448.206 459.127 110.042 1.64937 6.2736 -3.44699 -3.11949 -0.292877 -41942.4 
358.579 401.415 302.812 3.56983 2.97987 -1.68539 -0.609492 0.684988 -141937 
864.907 905.692 758.685 0.665406 9.88369 -5.23642 -2.84985 1.79742 -1.04243e+06 
148.369 166.394 114.966 1.71426 1.46633 -0.332862 -0.145352 0.988112 33362.3 
944.386 850.033 844.841 2.98739 -0.668423 2.65233 -2.94316 -0.959257 -1.48556e+06 
559.586 543.607 471.172 3.79946 2.50949 -0.923332 -1.50595 0.0802118 -439152 
930.326 934.942 390.286 2.08724 23.9538 -12.0696 -11.785 0.0991519 -298646 
769.664 768.186 751.196 1.14453 0.627483 -0.389019 -0.464135 -0.225671 -1.14225e+06 
814.921 823.161 69.282 2.69256 23.023 -11.3407 -10.8946 0.787777 38073.1 
712.335 735.651 569.482 0.808461 6.47365 -4.14162 -3.02583 -0.693796 -690606 
456.221 468.87 153.379 2.71371 6.96556 -3.43734 -3.05065 0.477568 -18149.9 
144.36 175.097 52.2946 0.213889 0.6548 -0.623695 -0.299177 -0.268072 -21692.1 
736.813 737.779 388.533 2.61203 12.8025 -6.52362 -6.47657 -0.197713 -313881 
405.924 402.557 361.354 3.08182 1.69656 -0.475123 -0.565101 0.656332 -221435 
983.153 984.947 897.637 3.97659 6.7072 -2.77446 -2.65777 1.27498 -1.53435e+06 
560.409 525.774 510.892 0.233937 2.50975 0.3667 -0.876578 1.99987 -400998 
645.576 702.058 645.28 2.93367 2.72056 -2.52189 -0.00631723 0.192358 -821132 
427.528 438.464 330.095 1.4105 1.77945 -1.53279 -1.2198 -0.973128 -276815 
249.121 272.601 241.431 3.45084 -0.960139 -0.467184 -0.0623343 -1.48966 -206726 
409.249 409.624 54.443 3.73703 5.1099 -2.72878 -2.71863 -0.337505 -26352.6 
456.283 464.548 382.115 0.984151 4.02558 -1.27907 -1.02755 1.71897 -187998 
183.793 230.853 148.993 3.44693 2.38778 -0.836271 -0.191374 1.36013 37912.3 
889.714 909.405 847.598 0.654743 5.17914 -2.3799 -1.20908 1.59015 -1.34062e+06 
703.047 729.141 678.431 3.21456 2.09343 -1.797 -0.561945 -0.265512 -936606 
381.534 388.921 367.874 4.03689 2.20243 -0.357264 -0.169158 1.67601 -169237 
735.135 739.078 30.7164 0.770883 17.1523 -9.10678 -8.91466 -0.869091 -54480.9 
592.737 611.244 446.271 3.11135 5.3278 -3.25111 -2.51471 -0.438021 -424823 
724.128 629.571 626.512 2.78143 0.903682 2.05169 -2.17866 0.776715 -738031 
579.69 590.795 283.715 2.31796 8.9218 -4.65236 -4.22278 0.0466661 -158165 
742.176 751.275 488.48 2.40647 11.7566 -5.60826 -5.15917 0.9892 -417364 
483.845 493.495 64.0811 0.00353966 6.93897 -4.11234 -3.80065 -0.974014 -67156.2 
396.653 424.13 297.947 3.17595 3.04201 -1.87829 -1.13293 0.0307858 -175682 
750.118 777.677 606.284 2.08823 8.79234 -4.61541 -3.22389 0.953042 -677487 
853.167 839.959 759.004 2.6826 4.3427 -1.76944 -2.50854 0.0647125 -1.14826e+06 
985.452 983.317 839.707 1.56653 9.38692 -4.25678 -4.39564 0.734502 -1.36577e+06 
112.186 150.996 36.9838 3.13351 0.911334 -0.522932 -0.185371 0.203031 9551 
631.841 647.56 360.561 2.28076 9.29879 -5.11336 -4.44873 -0.263297 -275942 
654.817 660.007 402.112 0.434933 9.05846 -4.63909 -4.41355 0.00582011 -323036 
690.017 696.232 545.572 0.248293 7.62033 -3.23395 -2.94921 1.43717 -508326 
532.878 546.179 20.9626 4.38158 10.4827 -5.15938 -4.68503 0.638305 37748.8 
695.007 683.18 609.073 1.48815 2.83348 -1.31312 -1.85183 -0.331474 -761999 
785.546 786.953 395.761 0.802937 15.6475 -7.68198 -7.60882 0.356692 -291668 
752.589 775.308 601.308 2.90895 7.73858 -4.53176 -3.38455 -0.177731 -733898 
455.825 440.244 364.461 3.20761 1.08149 -0.776998 -1.23843 -0.93394 -322182 
785.546 798.474 584.986 3.82628 9.13436 -5.21898 -4.54217 -0.626787 -722348 
748.391 756.757 60.947 2.12038 20.7605 -9.61001 -9.19385 1.95667 110981 
623.435 585.366 559.279 1.33586 0.55923 0.267 -1.25385 -0.427619 -651464 
510.631 540.457 507.021 0.0700424 0.695047 -1.09677 -0.0607077 -0.462429 -542125 
887.77 918.024 834.114 2.04343 5.73431 -3.33224 -1.52669 0.875384 -1.33852e+06 
486.577 430.365 424.57 1.65985 -0.161818 0.769842 -0.933588 -0.325564 -380221 
508.975 579.92 506.664 1.63326 4.07315 -2.59188 -0.0387811 1.44249 -426124 
140.264 145.643 38.5713 1.59806 1.22618 -0.351342 -0.300521 0.574314 31779.7 
363.681 358.181 317.478 4.46772 2.1339 -0.388848 -0.520051 1.225 -127453 
846.091 851.548 696.981 0.713116 6.48955 -4.10823 -3.80208 -1.42076 -1.05755e+06 
434.563 452.699 218.781 1.2947 5.00675 -2.86144 -2.32963 -0.184315 -106884 
775.705 782.352 660.101 3.56662 4.88375 -3.08511 -2.74283 -0.94419 -928606 
872.294 881.272 342.404 0.864715 23.1269 -11.1564 -10.6361 1.33437 -153730 
599.263 610.44 342.865 0.440746 8.4826 -4.4385 -3.99166 0.0524283 -231940 
83.0436 93.2708 14.8802 1.71156 0.436852 -0.169893 -0.110298 0.156661 9037.67 
159.423 136.8 109.838 2.99436 -0.712628 0.000853782 -0.220625 -0.932399 -80554 
152.795 149.155 42.3203 2.50075 -0.743702 -0.319867 -0.356191 -1.41976 -89500.2 
965.202 964.677 638.381 4.25787 17.2339 -8.62678 -8.66025 -0.0531024 -818274 
848.913 771.005 757.816 2.12075 2.65177 1.75228 -2.41868 1.98538 -1.02842e+06 
720.63 727.279 371.003 1.37136 14.373 -6.62499 -6.30684 1.44115 -188075 
879.069 884.599 564.141 2.00194 15.6421 -7.83286 -7.51051 0.298715 -618434 
541.998 556.999 241.435 4.29921 7.86084 -4.43591 -3.89104 -0.466117 -144790 
943.608 942.579 484.911 1.52763 21.9315 -10.7637 -10.8278 0.339925 -449706 
733.726 752.312 608.906 4.16857 7.14256 -3.68212 -2.7693 0.691141 -699708 
862.872 866.413 547.011 2.45245 16.033 -7.56119 -7.35884 1.11297 -531090 
568.848 571.497 374.382 1.63823 5.6214 -3.13089 -3.03103 -0.540522 -313034 
809.812 818.503 571.489 2.68637 13.3122 -5.90751 -5.43983 1.96482 -534295 
177.07 135.799 116.357 3.04556 2.14991 0.132364 -0.29438 1.98789 93221.1 
316.508 336.641 259.017 2.67312 2.6694 -0.981349 -0.546762 1.14129 -65113.1 
100.912 130.185 71.6469 1.32582 1.30299 -0.307023 -0.0834473 0.912516 44955.3 
954.685 967.846 865.877 2.90057 6.56966 -3.50793 -2.6717 0.390041 -1.47588e+06 
396.027 440.147 346.809 1.35887 1.65947 -1.82339 -0.604153 -0.768069 -287034 
457.458 529.158 456.77 3.65401 0.905405 -2.34829 -0.0103806 -1.45327 -505224 
659.632 689.171 525.555 0.366928 7.88793 -3.94261 -2.62586 1.31946 -472568 
734.429 744.761 446.143 1.81834 12.792 -6.12911 -5.62399 1.03893 -335216 
543.721 563.813 260.814 0.480768 7.82945 -4.49654 -3.76113 -0.428215 -161962 
956.264 925.34 911.156 3.53321 1.73505 0.531047 -1.39196 0.874135 -1.60751e+06 
761.222 758.626 171.641 2.92369 16.7578 -8.95809 -9.08848 -1.28872 -136909 
637.329 663.251 476.027 1.78885 6.05463 -4.08179 -2.96757 -0.994733 -513402 
322.783 342.153 299.421 0.976021 -0.211136 -0.665857 -0.240197 -1.11719 -246914 
617.342 624.122 48.4716 2.99936 14.4966 -6.53704 -6.25888 1.70064 98216.8 
701.352 707.161 657.357 2.64182 1.93082 -1.2582 -0.98778 -0.31516 -883308 
881.811 874.312 862.487 3.05838 2.07806 -0.121767 -0.556998 1.39929 -1.40309e+06 
332.039 377.385 245.749 2.2688 3.78963 -1.88705 -0.823869 1.07871 -55505.6 
664.041 682.544 605.832 2.0325 5.22452 -2.04492 -1.22146 1.95814 -615566 
292.779 279.136 237.144 3.40628 0.80027 -0.22931 -0.487182 0.0837773 -107404 
925.608 930.759 653.351 1.54408 13.5259 -7.41962 -7.10363 -0.997374 -914092 
869.98 874.281 381.97 2.86067 21.6865 -10.3438 -10.0959 1.24673 -216356 
986.028 990.542 766.802 1.30072 14.2857 -6.64469 -6.34981 1.2912 -1.09783e+06 
201.963 240.325 145.965 3.23832 1.24598 -0.882703 -0.321952 0.0413255 -40110.8 
317.498 329.172 77.9751 0.753194 2.97117 -1.81479 -1.56528 -0.4089 -36905.2 
367.706 393.017 350.38 3.62594 0.0685793 -0.841922 -0.205592 -0.978935 -304774 
424.865 422.099 315.71 1.13257 3.85608 -1.25837 -1.33581 1.26191 -122980 
860.895 924.534 839.552 1.49313 3.99436 -4.35489 -0.599727 -0.960255 -1.4678e+06 
973.508 976.526 739.736 4.31159 13.8887 -6.81271 -6.61823 0.457812 -1.06671e+06 
483.063 484.845 259.887 3.13003 4.8061 -2.79693 -2.73991 -0.730736 -179303 
613.697 618.376 28.784 1.0364 13.1419 -6.40036 -6.20986 0.531707 30519.7 
923.188 978.933 897.359 0.301992 3.88559 -4.28135 -0.777026 -1.17278 -1.68148e+06 
912.044 912.71 871.756 2.08233 0.921606 -1.22769 -1.18756 -1.49364 -1.61031e+06 
435.36 452.897 356.997 1.07917 3.1375 -1.54084 -1.02603 0.570633 -220362 
624.265 647.377 478.319 4.22913 7.50047 -3.63039 -2.65911 1.21096 -384295 
593.23 604.495 188.041 2.47332 10.2494 -5.67697 -5.23105 -0.658666 -110579 
433.386 419.082 353.382 2.43504 2.87659 -0.637139 -1.04013 1.19932 -177179 
333.426 331.593 255.883 0.697028 3.11595 -0.714835 -0.755117 1.646 -31343.2 
793.199 800.641 316.606 0.172227 18.5192 -9.13224 -8.74026 0.646709 -161343 
751.985 756.713 44.7721 3.5724 18.8047 -9.54695 -9.31119 -0.053488 -7245.96 
966.539 910.393 899.364 2.68741 2.38136 1.41159 -2.07123 1.72171 -1.51352e+06 
507.841 557.04 453.187 2.90593 2.02824 -2.59943 -0.867943 -1.43913 -497847 
766.206 781.017 761.509 1.40558 1.43006 -0.875921 -0.118569 0.435569 -1.13343e+06 
807.063 829.835 705.506 1.2852 7.12681 -3.77028 -2.53837 0.818153 -945965 
234.411 260.705 215.732 1.71542 0.0116438 -0.56919 -0.138944 -0.696489 -135229 
262.603 264.186 96.4068 2.43934 2.02463 -1.01351 -0.985955 0.0251688 -17065.4 
976.371 974.717 802.246 3.48503 9.41644 -5.01104 -5.11768 -0.712284 -1.3303e+06 
545.411 555.562 189.711 3.37889 9.0262 -4.69024 -4.32088 0.0150741 -71068.4 
417.207 203.272 202.227 0.780831 1.06152 2.18651 -2.20051 1.04753 -18399.6 
671.104 670.221 440.952 2.03508 7.78533 -4.1902 -4.22933 -0.634205 -427257 
599.94 616.95 405.533 4.23968 7.05315 -3.91415 -3.23008 -0.0910818 -334425 
834.442 806.947 804.733 3.69805 -0.875622 0.686801 -0.804723 -0.993544 -1.35531e+06 
931.626 929.744 140.107 0.288139 28.3675 -13.9019 -14.0177 0.447857 -12157.4 
363.434 355.613 178.03 4.17312 1.66084 -1.47305 -1.65889 -1.4711 -152414 
781.318 834.536 744.075 0.267794 4.48353 -3.7807 -0.938762 -0.235923 -1.12157e+06 
230.385 253.764 140.127 3.64041 1.2653 -0.926682 -0.552607 -0.213989 -52221.1 
401.308 298.817 295.164 2.79681 -1.37005 1.1499 -1.2216 -1.44175 -261493 
304.294 355.918 266.103 0.0720695 1.19833 -1.48637 -0.359973 -0.648014 -180837 
227.118 230.854 162.472 1.35678 1.48502 -0.472725 -0.416175 0.596118 -16719.6 
466.62 490.722 451.334 3.20288 1.85754 -0.99445 -0.231873 0.631219 -369205 
891.436 904.64 442.299 1.51956 20.6925 -10.6825 -9.8987 0.111304 -384521 
840.173 722.305 717.028 0.159734 -0.292582 2.91777 -3.16878 -0.543587 -1.06115e+06 
608.228 667.044 586.882 1.62647 2.83329 -2.90043 -0.421567 -0.488711 -718435 
459.741 490.312 322.461 0.45738 5.93667 -2.73429 -1.77442 1.42796 -121548 
575.905 580.007 156.281 2.06931 9.76061 -5.23378 -5.07705 -0.550219 -82144.3 
266.052 282.662 81.5193 0.402629 4.03483 -1.36107 -1.05986 1.6139 84376.2 
249.416 267.854 51.387 2.688 2.63943 -1.29953 -0.984331 0.355573 16236.6 
794.752 803.167 472.153 3.51763 13.8477 -7.198 -6.75363 -0.103947 -452148 
920.897 740.08 735.676 0.642852 0.340153 4.85546 -5.07025 0.125358 -1.07485e+06 
807.886 810.446 127.469 3.5904 22.4057 -10.6537 -10.5167 1.23524 42255 
792.037 699.923 691.691 3.13072 1.7188 2.08168 -2.46027 1.34021 -875768 
957.493 967.056 478.34 1.94697 21.9863 -11.9769 -11.3686 -1.3592 -539871 
849.289 869.014 755.971 3.55047 5.09162 -3.5955 -2.47538 -0.979264 -1.20225e+06 
788.21 797.89 772.421 1.30068 0.912773 -0.914607 -0.407186 -0.40902 -1.21802e+06 
990.655 993.764 731.632 3.59533 14.0301 -7.57567 -7.37181 -0.917383 -1.12609e+06 
685.455 669.95 647.6 0.504249 2.92502 -0.13934 -0.833871 1.95181 -720656 
915.179 899.935 852.937 1.36617 4.45373 -0.904089 -1.81855 1.7311 -1.35024e+06 
718.863 717.434 197.185 2.67424 15.6684 -7.82894 -7.89679 -0.0573576 -81234.9 
845.985 770.66 761.969 4.3716 1.09998 1.79215 -2.23236 0.659765 -1.12127e+06 
170.285 204.731 49.8094 2.40257 2.13336 -0.86509 -0.438163 0.830105 45272.7 
941.22 941.467 177.992 1.66017 29.6145 -14.1308 -14.1155 1.36811 19430.4 
762.503 596.281 591.199 0.333962 2.13861 3.63252 -3.83197 1.93916 -581681 
838.108 842.026 591.313 0.724723 11.1634 -6.047 -5.82944 -0.713062 -742454 
891.749 894.478 228.887 1.93553 23.9364 -12.436 -12.2749 -0.774499 -151648 
691.841 686.566 527.553 1.40238 7.9971 -3.07008 -3.3104 1.61662 -458793 
119.842 147.19 25.323 3.94101 -0.469652 -0.468076 -0.226732 -1.16446 -71751 
240.191 263.072 239.635 4.27015 0.87365 -0.384969 -0.00440769 0.484274 -85543.8 
673.124 671.89 364.931 1.0988 10.0461 -5.23171 -5.28655 -0.472215 -294926 
755.232 760.816 695.886 3.91051 1.86244 -1.70283 -1.42307 -1.26346 -1.04497e+06 
575.542 496.167 483.797 0.850477 1.97875 1.20539 -1.60601 1.57814 -372617 
479.316 548.971 471.82 4.42287 4.10912 -2.48496 -0.117805 1.50636 -354070 
825.214 833.035 108.863 0.537483 23.6656 -11.4857 -11.057 1.12288 44249.9 
550.023 576.876 548.141 0.522662 1.70043 -1.03422 -0.0341621 0.632049 -562667 
717.715 665.68 652.082 4.46965 1.54061 0.893398 -1.48562 0.948381 -793029 
917.043 920.162 683.12 0.147997 14.196 -6.37477 -6.1854 1.63581 -834312 
481.527 495.309 29.7596 3.678 9.6436 -4.26182 -3.81688 1.5649 92930.3 
519.407 541.894 450.888 0.68169 3.24524 -1.88735 -1.09861 0.259278 -390910 
326.955 334.875 165.799 0.436562 4.1121 -1.48546 -1.31222 1.31442 24565.2 
196.66 237.634 165.917 2.63557 0.476715 -0.772286 -0.184196 -0.479767 -84090.6 
398.602 456.774 362.333 2.91617 3.10294 -2.10053 -0.456047 0.546364 -229507 
860.485 918.704 851.622 2.39861 4.01844 -3.67404 -0.250741 0.0936575 -1.44485e+06 
84.5996 89.7406 82.7722 1.70141 -1.04873 -0.0346754 -0.00505413 -1.08846 -79571.4 
755.35 770.536 650.44 2.20179 7.62327 -3.20286 -2.43705 1.98336 -726120 
961.906 959.356 103.35 3.80166 29.4874 -14.9512 -15.1131 -0.576861 -56271.6 
286.532 279.887 18.9597 1.92719 3.60586 -1.22634 -1.35074 1.02879 61539.3 
922.052 936.046 844.175 2.44018 6.48863 -3.13228 -2.27294 1.08341 -1.3597e+06 
799.431 777.898 777.767 1.32569 1.96586 0.557882 -0.564634 1.95911 -1.09128e+06 
906.792 896.443 843.651 2.74729 4.5859 -1.2096 -1.82637 1.54993 -1.3297e+06 
440.806 455.941 88.5183 3.09209 5.52972 -3.52997 -3.0814 -1.08165 -81128.1 
476.038 406.075 395.47 2.93363 2.26299 0.87936 -1.16028 1.98207 -192846 
878.744 871.238 773.591 2.73387 6.33432 -2.43699 -2.87112 1.02621 -1.13478e+06 
765.556 782.284 703.028 1.15739 3.08495 -2.37314 -1.51741 -0.805608 -1.03725e+06 
822.743 729.349 720.369 0.192181 1.25166 2.1802 -2.61044 0.821425 -988155 
482.125 480.235 305.257 0.27584 3.62095 -2.24113 -2.30125 -0.921425 -242125 
786.169 786.398 5.38622 3.47387 19.9532 -10.2246 -10.2127 -0.484117 -29354.9 
721.816 761.328 717.792 4.31455 0.69401 -2.03249 -0.0957451 -1.43423 -1.11724e+06 
388.485 448.859 349.613 3.22208 2.24857 -2.14487 -0.474115 -0.370421 -266874 
993.055 991.266 764.931 1.77656 14.5771 -6.50966 -6.62699 1.44043 -1.08307e+06 
673.929 697.771 597.403 0.636684 2.82442 -2.68852 -1.60768 -1.47178 -802847 
717.233 774.08 703.079 1.66201 2.51418 -3.13399 -0.332193 -0.952003 -1.04625e+06 
78.2224 101.194 73.1859 1.19243 0.555463 -0.148809 -0.012601 0.394052 13134.1 
520.067 525.474 111.359 1.02214 8.64299 -4.45129 -4.26448 -0.0727749 -29205.8 
591.934 554.756 541.389 2.40809 -0.120456 0.462342 -0.946587 -0.604701 -622797 
334.573 384.96 308.439 3.33041 0.563614 -1.47589 -0.277688 -1.18997 -262281 
691.906 695.168 304.799 3.5313 13.4992 -6.52523 -6.3757 0.598266 -149600 
367.762 391.762 178.445 3.66147 2.88696 -2.3112 -1.70874 -1.13298 -132248 
797.953 804.146 304.937 0.214557 16.9954 -9.313 -8.98511 -1.30269 -264807 
201.624 184.559 166.122 3.65296 0.848637 0.00205619 -0.215742 0.634951 -16768.2 
553.714 567.459 514.672 0.473473 2.69623 -1.19857 -0.68928 0.808374 -480854 
852.334 864.146 419.541 0.621174 19.7875 -9.76613 -9.09608 0.925336 -296032 
549.766 572.138 305.562 1.85108 7.9248 -4.28107 -3.45155 0.192178 -175107 
754.815 745.75 692.095 2.66275 3.76791 -1.05007 -1.4996 1.21824 -884268 
966.238 986.651 815.865 0.967065 9.98322 -5.74571 -4.42822 -0.190717 -1.34281e+06 
879.951 879.688 123.881 0.697081 24.554 -12.5263 -12.5416 -0.513876 -61790.6 
575.913 622.411 561.52 1.91472 4.23533 -2.11203 -0.270517 1.85278 -518486 
918.749 903.05 902.435 0.466881 0.915404 0.454246 -0.490953 0.878697 -1.5756e+06 
103.6 148.513 57.5322 3.16802 1.81849 -0.496882 -0.122662 1.19895 65935.6 
180.727 167.595 82.2861 2.55866 -0.273422 -0.276675 -0.42784 -0.977937 -72722.8 
