S	T
-0.0135979	0.107055
-0.0132438	0.108334
-0.0070309	0.0421236
-0.000717053	-0.0214197
-0.00763879	0.108927
-0.00611667	0.0604527
-0.00892129	0.0602459
-0.0107306	-0.0196189
-0.00769312	0.0467582
0.00122833	-0.00283318
-0.000996391	-0.018769
-0.015941	-0.0153631
-0.00482602	0.0312425
-0.0150394	0.0952872
-0.0165681	0.0913596
0.00614862	-0.0132132
-0.0227334	0.0400588
-0.00958777	0.00815592
-0.0133099	0.0587588
-0.00873176	0.0491106
0.0125491	-0.000685436
0.00115783	-0.0117434
-0.00887316	0.0134537
0.0181961	-0.0050897
-0.00511445	0.0437621
-0.013399	0.0302882
-0.00352162	0.0116557
-0.0180406	0.066395
-0.00593867	0.0151156
-0.00711106	0.0344248
-0.000502986	-0.00421169
-0.00592132	0.0408034
-0.017022	-0.0195653
-0.00511781	0.0206407
-0.00647671	-0.0203033
0.00158856	-0.00126028
-7.20905e-05	-0.00424543
-0.00804447	0.0790186
-0.0107912	0.0731585
-0.00636292	0.0419649
-0.0214527	0.00546543
-0.0113428	-0.00471095
-0.00702119	-0.0145114
0.00175414	-9.11841e-05
-0.00891603	-0.02653
-0.00182312	-0.00784672
0.00094142	-0.0175994
-0.0131099	0.0564421
-0.00807404	0.082627
-0.00583068	0.0217927
-0.0225864	0.00534063
-0.0230603	0.0905643
-0.0370802	0.049992
-0.00984089	0.090725
0.00136691	-0.0157491
-0.0174258	0.0522652
-0.00893277	-0.00987757
-0.0156624	0.0679419
0.00225247	-0.00735058
-0.0228492	0.045919
-0.00403857	-0.00443724
-0.003801	0.0541514
-0.00255632	0.00752776
-0.0197569	0.066982
-0.0214906	0.040175
-0.00221365	0.00944419
-0.00352526	0.00564833
-0.00659476	0.0220616
0.00882085	-0.00691086
0.00323528	-0.00156091
-0.00353942	0.0375533
-0.00595788	0.0789387
-0.0205544	0.000444591
-0.00810587	0.0188189
-0.0152416	-0.0179838
-0.00473322	0.107325
-0.0144586	0.0739871
-0.0198971	0.015897
-0.00219311	0.00469151
-0.00134418	-0.00689906
-0.0103248	0.0861178
0.00486118	-0.0104519
-0.0013869	0.00372615
-0.000638925	-0.0118575
-0.0100389	0.102806
-0.00918094	-0.0186963
-0.0183641	0.00541682
-0.0109527	0.0846
-0.00757966	0.0464673
-0.0124817	0.0192237
-0.00914073	-0.013924
-0.00176355	-0.0183674
-0.0224333	0.0406984
-0.00938879	0.0799499
-0.0159626	-0.0268641
-0.0204721	-0.000604306
-0.0134283	0.0899944
-0.0143279	0.0720516
-0.0041908	0.0606198
0.00021173	-0.0151654
-0.0189473	0.070223
-0.00176089	-0.00966863
-0.000682428	-0.0215898
-0.0106955	0.0712777
-0.019846	0.0106986
-0.013878	0.052879
0.00421123	-0.00608239
-0.023466	0.0953856
-0.0211157	0.0588263
-0.0318439	0.0181784
-0.0151362	0.0767635
-0.0118818	0.0607908
-0.0196258	0.0246929
-0.0211602	0.0498232
-0.0230181	0.0482172
-0.0161884	0.0702163
-0.0186732	0.0723863
-0.00820162	0.0809623
-0.0195855	0.0326627
-0.00734616	0.0875304
-0.00889697	-0.0234202
-0.0219457	0.0820365
-0.0214111	0.100432
-0.0090045	-0.000565286
-0.00474208	0.0233144
-0.00331315	-0.0167535
-0.00070654	-0.0028752
-0.00549338	0.00132423
0.000412747	-0.00582211
-0.00358038	0.0468543
0.00215138	-0.00545156
-0.00659758	-0.0149753
-0.0217851	0.101541
-0.0126596	-0.006368
-0.0078244	0.0176196
-0.000771312	-0.0068795
-0.00731716	0.0803751
-0.011067	-0.0102062
-0.0210079	0.0394024
-0.002713	0.0290206
-0.00386458	0.0283063
-0.0144838	0.0543768
-0.012139	0.00604289
-0.0106968	0.0603087
-0.00414851	0.00260399
0.000103077	-0.0160525
-0.00110663	0.000475179
-0.005633	0.104612
-0.0166326	0.0890087
-0.0145988	0.0640423
-0.00706325	0.0198843
-0.0179479	-0.0177877
-0.00189943	-0.0153222
-0.00567283	-0.0214828
-0.0143296	0.0456646
-0.010175	0.103083
-0.00462682	0.0853287
0.00193715	-0.00990968
-0.0174347	0.0438589
-0.0176454	0.00712257
-0.032361	0.0886265
0.0035079	-0.00155684
-0.00721686	0.0673658
-0.00288118	0.00849969
-0.00534559	0.0745311
-0.00724501	0.0772298
-0.0102882	-0.0104858
-0.0150241	0.0505784
-0.00366905	-0.0224247
-0.00562936	-0.00440428
-0.0142727	0.0717483
-0.0147129	0.0251954
-0.0111402	0.0162315
-0.00584749	0.0755302
-0.00723005	0.106828
-0.00526789	0.0822223
-0.0144506	0.0275457
-0.0234935	0.0994896
2.31258e-05	-0.00395607
-0.0030219	0.020263
-0.0197131	0.10475
-0.00487129	0.0781394
-0.0106075	0.0912741
-0.00861749	-0.0109464
-0.00453461	0.0156702
-0.00843171	-0.0259061
0.000609024	-0.0186885
-0.00508548	0.000268016
0.000338628	-0.0129643
-0.0206772	0.0575578
-0.00960484	0.101032
-0.00425271	0.047731
-0.00306004	0.0307214
-0.0067335	0.0399776
-0.00132149	0.00674141
-0.0197998	0.0233999
-0.00483019	0.0162096
-0.0125296	0.0192153
-0.00446634	0.108661
-0.00509669	-0.00138151
-0.0213107	-0.0254542
-0.00526146	-0.0199734
0.00198763	-0.0168747
-0.0180832	-0.0122473
-0.00377864	0.00169126
-0.0101683	0.0834765
-0.0199715	0.0306911
0.00163454	-0.0191866
-0.00426159	0.0366869
-0.00744437	0.0531621
-0.00112257	-0.000599141
-0.00578008	0.0664661
-0.0189203	-0.0058222
-0.0141444	0.0657505
0.00186109	-0.0156561
0.00125486	-0.00240284
0.0175249	-0.00598476
-0.0213695	-0.00983717
-0.0241819	0.0795759
-0.0117949	-0.00322386
-0.00789198	0.114788
-0.0163811	0.00381705
-0.0154353	-0.0160142
-0.00993027	0.0644897
-0.0298323	0.0912936
-0.00473428	-0.0173934
-0.0167473	-0.01359
-0.022519	-0.00270542
-0.0150565	0.0594752
-0.0209738	0.00908229
-0.0137485	-0.00951937
-0.0123341	0.0316696
-0.0219559	-0.0122895
-0.0223827	0.0233771
-0.00652061	0.0560586
-0.00252042	-0.00379725
-0.00216402	0.00766949
-0.00714483	0.0457051
-0.00301528	0.029413
-0.0160609	0.0379394
-0.0203859	0.0378818
-0.00866846	0.108681
-0.00670181	0.0820381
-0.00680051	-0.0137621
-0.0100495	0.0352054
-0.0177951	0.073813
-0.0081499	-0.0108345
-0.0246604	0.0881287
-0.00150307	0.0043353
0.00115355	-0.00475322
-0.0148659	0.0188455
-0.00291177	-0.0206714
-0.0126866	-0.00991574
-0.0040689	0.0496775
-0.00616616	0.0489902
-0.0199579	0.0346334
-0.00433177	0.0944781
-0.00822193	-0.00333863
-0.00960691	0.051308
-0.00682511	0.0827308
-0.0121995	0.0264655
-0.0177552	-0.0312995
-0.015548	-0.00657222
-0.00232077	-0.00873911
-0.00623837	0.0172766
-0.0212122	0.0682304
-0.0162122	0.0316337
-0.00311842	0.0284695
-0.00181735	-0.0219264
-0.00980926	0.0888362
-0.0153646	-0.00530439
-0.0175778	0.106438
-0.00937549	-0.00865595
-0.014142	0.0453147
-0.00381861	0.0032465
-0.0129	-0.0191607
-0.0177388	-0.0293551
-0.00736379	0.0299879
-0.0197856	-0.0164335
-0.00101066	0.000508537
-0.00492551	0.0141049
0.0101998	-0.00748237
-0.0229714	0.0930718
-0.0224098	0.0313198
-0.0143788	-0.0166648
-0.015643	-0.0193362
-0.0232715	0.0834855
-0.000462063	-0.0190956
-0.00569913	0.0191849
-0.0157924	0.0287718
-0.00391079	-0.00714119
-0.0277086	0.0795037
-0.0217227	-0.0187526
0.00565124	-0.0107425
-0.00178931	-0.0130225
-0.0170962	0.0114897
-0.036593	0.0521222
-0.00451764	0.0221253
-0.0162332	0.0596845
0.00583463	-0.00568386
-0.0112253	0.103515
-0.00530617	-0.0132024
0.00291814	-0.0111569
-0.00842009	0.0953554
-0.00450561	0.000525536
-0.00838884	0.0245804
-0.0118783	0.0321835
0.0116615	-0.00525216
-0.00791087	0.0222367
-0.0164045	0.0230973
-0.00472315	0.0960909
-0.0174225	0.0619659
-0.00795082	0.0571436
-0.0300341	0.0295194
-0.0064876	-0.011928
-0.0223974	0.0816192
-0.00551527	0.00201013
0.00978577	-0.0048156
-0.0151297	0.100193
-0.010118	-0.0209325
-0.00550263	0.055608
0.00824419	-0.00969662
-0.0175963	0.0398339
-0.0206456	0.0126874
0.00122239	-0.00778422
-0.00699681	0.0838427
-0.00470082	-0.00220815
-0.0197044	0.0720936
-0.0224388	0.0856605
-0.00835973	0.0376879
-0.0158346	-0.00831333
-0.0125267	0.0334076
-0.00392215	0.0277761
-0.019807	0.0752728
-0.00889867	0.0330331
-0.0153155	0.100867
-0.00202648	-0.0191869
-0.00985159	0.0815482
-0.00887635	0.000188619
-0.0186136	-0.0206721
-0.00502076	0.0652209
-0.0115636	0.00525905
-0.00392134	0.0130628
0.00412807	-0.000582809
-0.01034	0.0716196
-0.0029489	0.00779923
-0.00531699	0.0542494
-0.00419653	0.0142488
-0.0122082	0.0162441
-0.00543035	0.0651673
-0.00397754	0.0346345
0.0091214	-0.0105951
-0.0185619	0.0928461
-0.026623	0.0521645
-0.00466725	-0.0163563
-0.012287	0.107368
-0.00865542	-0.0248431
-0.00539961	0.0260722
-0.00672566	0.0170086
-0.0217717	0.0981582
-0.00241101	-0.0020898
-0.00396765	-0.0187144
-0.0193683	0.0649605
-0.010025	0.0183905
-0.0117759	0.00673568
0.00100016	-0.00292973
-0.0153013	0.0925547
-0.0180762	0.00252295
-0.0202392	-0.02794
-0.018371	-0.0320977
0.0105573	-0.011053
-0.000331636	-0.0148128
-0.00428071	0.00396945
-0.00453605	0.0388768
-0.0047192	0.0125641
-0.0148967	0.0559124
-0.0131571	0.103426
-0.0189725	0.0850302
-0.00352381	0.0595665
-0.0128696	0.0679907
0.00283558	-0.0190097
-0.0101567	0.0222388
-0.00466081	0.0947923
-0.0180041	0.0511776
-0.00894727	0.103545
-0.00913183	0.0604303
0.001048	-0.00850375
-0.00677696	0.000924735
-0.00324293	0.0598802
-0.00675182	-0.0214884
-0.00900516	0.0574746
-0.0132106	0.0818476
0.0032022	-0.0187958
0.000701277	-0.00262868
-0.00737537	0.000226322
0.00626593	-0.0158054
0.00112144	-0.0189111
-0.00180555	-0.014118
-0.00932005	0.0338149
0.00289872	-0.0145864
-0.0109281	-0.0109133
0.00633332	-0.014205
-0.00108753	-0.0018864
-0.0295516	0.095617
-0.0215773	0.0491986
-0.0163965	0.0585925
-0.00295802	-0.000465263
-0.0139625	0.108745
-0.0203692	-0.009898
-0.00298784	-0.0191508
-0.00840801	0.0864914
-0.00221435	-0.00183219
-0.000539403	-0.0115258
-0.00563077	0.0712076
-0.00616884	0.0437372
-0.0186836	0.0923721
-0.0221105	-0.0143149
-0.00531093	-0.000340865
-0.00113156	0.00403389
-0.00451722	0.0562656
-0.00544402	0.0793232
-0.00485959	0.0435945
-0.00188104	0.00185536
-0.0198333	0.0792071
-0.0226636	0.010979
0.00204968	-0.0143773
-0.0205934	0.0842638
-0.00511749	0.0819929
-0.00135183	-0.00628591
-0.00741414	0.0142688
0.00232508	-0.00653842
-0.00686748	0.0905532
-0.0044614	0.0276715
-0.0219576	0.0876391
-0.0143318	0.0873762
-0.0190615	-0.0275177
-0.01775	-0.015456
-0.0131635	0.0503206
0.000612516	-0.00490202
0.0037804	-0.00136474
-0.00083718	-0.0110728
-0.00164508	0.00752648
-0.00653457	-0.00889895
-0.0187715	0.103958
0.00104642	-0.00406335
-0.00527575	0.0950606
-0.0225745	0.0687309
-0.00277961	-0.00106406
0.000397105	-0.000388741
-0.0293395	-0.00303098
-0.0223289	0.0580666
-0.00915022	0.0735976
-0.019224	0.0883183
-0.0149317	0.0600945
-0.0126248	0.0596116
-0.00329115	0.0362107
-0.0208075	0.0477423
-0.0242065	0.0824823
-0.00600442	0.0517678
-0.00605062	0.0341781
-0.0111247	0.0765548
-0.00988587	0.0321579
-0.0101482	0.0454222
-0.00498849	0.0839664
-0.0139134	-0.00605468
-0.00500574	0.0637218
-0.0233038	0.085313
-0.00362792	0.0406178
-0.00299813	0.00332474
0.00127845	-0.000877034
-0.0087225	0.0474351
-0.00620011	-0.0075043
-0.00341174	0.0426486
-0.0042123	0.0229385
-0.0199073	0.073904
-0.0046708	-0.013809
-0.00636146	0.0846989
-0.00278132	-0.00422386
-0.00214798	0.0108315
-0.0100508	0.026613
0.0029628	-0.0171782
-0.0121442	0.0857422
-0.0305072	0.0895218
-0.00541147	0.0203496
-0.00183348	0.00668603
-0.0067229	0.0363695
-0.0050154	0.093522
-0.0159498	0.0323316
-0.0242196	0.0918839
-0.0139883	0.0769058
-0.0187152	0.0627579
-0.0169185	0.0609101
-0.00789534	-0.0140018
-0.0212404	0.0731224
-0.00628595	-2.82774e-05
-0.0188801	0.104713
-0.0694289	0.0251614
-0.00559632	-0.00645384
-0.0216897	0.00254012
-0.00214066	0.00877668
-0.00903104	0.0862317
-0.00531444	0.103993
-0.00669387	0.00386766
-0.00516029	0.0693711
-0.000639869	0.000186827
-0.00211914	0.00700413
-0.00854703	0.0562825
-0.0219293	0.0750411
0.00112305	-0.00176611
-0.0105348	-0.020709
-0.00805166	-0.00311528
-0.0216523	-0.0344208
-0.0167746	0.0854038
-0.00989634	0.046727
-0.0130963	0.0422187
-0.0142093	0.0593354
-0.00508583	-0.0127357
-0.00204832	-0.00736988
-0.00453533	0.0712977
-0.0207851	0.00335229
-0.00405229	0.00892232
-0.00404469	0.0560284
-0.013486	0.09153
0.00948853	-0.00519078
-0.00973186	0.00879429
-0.00248027	0.0139232
-0.0202127	-0.0223787
-0.0149776	0.0602576
-0.0222878	0.0763032
-0.0148264	0.0109778
-0.00536096	0.0778535
-0.00445991	-0.0140134
-0.0166187	-0.00397875
-0.00598383	0.03989
-0.0163158	0.0696173
-0.0249795	0.0191985
-0.00797007	0.0192792
-0.00547481	0.114693
-0.0171364	0.0881114
-0.00141106	-0.0164811
-0.008218	0.0692366
-0.00313622	0.0130898
-0.00489533	0.0867957
-0.00866258	-0.0143052
-0.00481233	-0.0195435
-0.0202667	0.023767
-0.0108028	0.0918201
-0.00118683	-0.00200693
-0.0182702	0.028742
-0.00412755	0.0207676
-0.0256833	0.0988762
-0.00232924	-0.00726541
-0.00553343	0.0747722
-0.00138589	-0.00496622
-0.00485588	-0.00809649
-0.00683231	0.0432431
-0.00321255	0.0149938
0.00111936	-0.00867357
-0.00554847	0.0846481
-0.00873007	0.0169616
-0.0139047	0.00776469
-0.00432736	0.0581584
-0.0192182	0.0747884
-0.0219596	-0.0313848
-0.000695109	-0.0126391
-0.00971787	0.0442988
-0.019548	0.081485
-0.00388639	0.0537604
-0.0165225	0.051028
-0.00404942	0.00934543
-0.0174181	0.0273194
-0.0212649	0.0303815
-0.00851487	0.0478145
-0.0125455	0.0745731
-0.0234784	0.0409966
-0.00818854	0.079501
-0.0131254	-0.00893455
0.00110168	-0.0116383
-0.00391546	0.00584546
-0.0229361	0.0728924
-0.00881884	0.0505256
-0.0208679	0.095866
-0.0279985	0.0761623
-0.00115984	-0.0102018
-0.0239235	0.0550218
0.00850378	-0.00456482
-0.00349458	0.00918266
-0.00272194	0.0266203
-0.0038513	0.0364846
-0.00152098	-0.00767712
-0.0057475	0.101265
-0.004049	-0.00549231
-0.014136	0.0991594
-0.0190626	0.0186138
-0.0176186	0.0349655
-0.00206892	0.00121035
-0.000942302	-0.00153949
-0.021535	0.0568591
-0.0141004	0.0711541
-0.0266111	0.024536
0.000857143	-0.0200349
-0.019941	0.0799543
-0.00770054	0.0706423
-0.0116569	-0.010803
-0.00192755	-0.0094792
-0.0229421	0.0515261
-0.0128025	0.0569867
-0.0246747	0.0376013
-0.0047001	0.0507904
-0.00200636	0.0183725
-0.0146792	-0.0259291
-0.0138444	0.092432
-0.00419142	-0.00500384
-0.00424746	0.0495779
-0.00712106	0.0726551
-0.0130288	-0.0218681
-0.0149309	0.00528054
-0.00838228	0.0173676
-0.0171046	0.00749494
0.00197065	-0.0142914
-0.00217919	0.00808024
-0.00582038	0.0999459
-0.00284082	0.0377748
-0.00323754	0.0379363
-0.0105566	0.103107
0.0220092	-0.00140027
-0.0109772	0.079421
-0.0144755	0.0422768
-0.0101372	0.0416114
-0.0218441	-0.00771292
-0.0105848	0.0487876
-0.0057987	0.060245
-0.013326	0.0592621
-0.00327873	0.015618
-0.00445624	0.0372873
-0.0162761	-0.00914177
-0.0130377	0.0352462
-0.0228723	0.0421475
-0.00647935	-0.00911763
-0.0034052	-0.000871947
-0.00767579	-0.0248916
0.00248632	-0.0151112
-0.00572905	0.100827
-0.00384951	-0.000358697
-0.00341397	0.0281373
-0.00948083	0.0408146
-0.0118292	-0.0168534
-0.0205159	-0.0210081
-0.00285074	-0.0181274
-0.0236181	0.062775
-0.00712195	-0.00838515
-0.00302952	0.0202706
-0.00853251	-0.019112
-0.0645293	0.0435552
-0.0213156	0.102789
-0.0130921	0.092054
-0.0213093	-0.00147908
-0.00298372	-0.000291527
-0.0225324	0.0659649
-0.0231013	0.0708396
-0.00447669	0.0597489
-0.00350846	0.040542
-0.0035327	0.0460189
-0.00549889	0.0879981
-0.0244417	0.0963584
-0.0138569	0.0380596
-0.00290371	0.00158161
-0.00568158	0.0639748
-0.0168537	0.000869486
-0.0153071	0.0854213
-0.0123281	0.0481544
-0.022907	0.0616659
-0.00160396	0.0117711
-0.0197208	-0.032295
-0.0212626	0.097719
0.00480213	-0.00428934
-0.016109	-0.0129033
-0.0244067	0.0456364
-0.00209978	0.0102555
-0.0102649	-0.0185315
-0.00806374	0.0405158
-0.00177109	0.0099296
-0.0219943	0.08249
-0.00609047	-0.00452934
-0.0211155	0.0289097
-0.00722967	0.0992293
-0.00699832	0.0154623
-0.00190258	0.012491
-0.00354588	0.0340656
-0.0220701	-0.0210663
-0.0206806	0.0228723
-0.00689701	0.0774684
-0.0107217	-0.0149677
0.0206866	-0.00571759
-0.019479	0.0684662
-0.0179365	0.0320523
-0.0075102	0.0559686
0.00138482	-0.0179336
-0.000971499	0.00193043
-0.00292989	0.0293526
-0.0149499	0.100184
0.000818192	-0.0155131
-0.00674609	0.0741663
-0.0121578	0.0271882
-0.00434819	-0.0148402
-0.00217577	-0.0222898
-0.00300927	0.00191797
-0.0210906	0.00222404
-0.0184847	0.074292
-0.00437637	-0.0010508
-0.0145571	0.0674953
-0.00970721	0.0151351
-0.0071268	0.0284154
-0.0120962	0.0244625
0.00502903	-0.00543042
-0.00569043	0.0639859
-0.00353133	0.00718185
-0.00995299	0.0926203
0.0101666	-0.00582765
-0.0155488	0.102036
-0.0090592	0.0972052
0.00208308	-0.00147421
-0.0174714	-0.00408255
-0.0107214	-0.0265691
-0.00852618	0.0304228
-0.00924073	0.0729146
-0.00861272	0.0504843
0.00103765	-0.0193406
-0.00878667	0.0332426
-0.014719	0.0781827
-0.00474552	-0.00114679
-0.00211004	0.00323563
-0.00891305	0.0450836
-0.0211037	0.102602
-0.00244592	-0.00891132
-0.00883777	0.103084
-0.015223	-0.0181033
-0.00868546	-0.0134103
-0.00280792	0.00900373
-0.00973236	0.067063
-0.00640171	0.041879
-0.0224941	0.0857105
-0.00473578	0.114336
0.003898	-0.00167512
-0.0118126	0.0879917
-0.018159	-0.0136145
-0.0082729	0.107097
-0.012948	-0.00074901
-0.0187303	-0.00671984
-0.0199393	-0.0308211
-0.0232787	0.0594846
-0.00349421	0.0311246
-0.0194777	0.0169444
-0.00228468	-0.00288752
-0.0146618	0.0605182
-0.00110332	0.00663797
-0.0215696	-0.0156501
-0.0178949	0.0109611
-0.0175037	0.0575423
-0.00687224	-0.0170484
-0.00670064	0.029295
-0.0102401	0.037546
0.00772601	-0.00365233
-0.00317138	0.0568686
-0.00682762	0.0467226
-0.0208379	0.0245
0.00215369	-0.0185888
-0.00652438	-0.00620273
-0.0114245	-0.00454329
-0.00130224	0.00266333
-0.0121726	0.0291691
0.00099273	-0.0103547
-0.0125996	0.0233616
-0.00604146	0.0833114
-0.0221517	0.0929084
-0.00799459	0.0461836
-0.00510403	0.0340195
-0.00620547	0.0959116
-0.000755326	-0.00859051
0.000950554	-0.000171592
-0.0189727	0.0420736
-0.0148238	0.0976824
0.00889014	-0.00260158
0.00885459	-0.0023603
-0.00854221	0.0106909
0.00377348	-0.01811
0.00736371	-0.00683816
-0.00320994	0.0044128
0.00393992	-0.000819797
-0.00752598	0.094644
-0.00750694	0.0550577
-0.0211144	-0.0166488
0.00133312	-0.0122479
-0.00878861	0.0724892
-0.00139169	0.00804515
-0.00742227	0.016557
-0.00142439	0.00320348
-0.0206664	0.0108583
-0.005224	0.01386
0.00197692	-0.000904191
-0.00320014	0.010709
-0.00158193	-0.000341926
-0.0163722	-0.0104503
-0.0198396	-0.0111332
-0.00759164	-0.0101034
-0.00488364	0.0218101
0.00213002	-0.018037
-0.00633431	0.02443
-0.0164949	0.0675797
-0.012099	0.0692215
-0.00253472	0.00925958
-0.0159776	0.0632193
-0.0180397	0.0417949
-0.0186116	-0.00885222
0.0170364	-0.00266943
-0.00145422	-0.0186806
-0.0243561	0.000600625
-0.00804793	0.0986533
-0.00653808	0.00348569
-0.00604877	-0.0206621
-0.0121511	-0.00543069
-0.00821844	-0.0197056
-0.00455589	0.0555983
-0.00659714	0.0764288
-0.0204095	0.0529579
0.00323004	-0.0176829
-0.000822056	-0.0105484
0.00194361	-0.0179313
-0.00662126	0.055576
-0.00630852	0.0628884
-0.00131106	0.0032965
0.000523345	-0.0190452
-0.00379046	0.0694598
-0.0190325	0.00497289
-0.016042	0.0227361
-0.0244991	0.0168579
-0.00517302	-0.0219447
0.00168915	-0.00163897
-0.000788617	-0.000783265
-0.0167496	0.095857
-0.00498391	0.0170372
-0.0112392	0.0649639
-0.00751447	0.0697363
0.000967356	-0.0190203
-0.0107586	0.0542248
-0.00386261	0.0664998
-0.0134446	-0.00719625
-0.020528	0.06977
-0.0074122	0.0988521
-0.0118065	0.0149744
-0.0222092	0.0888073
0.00722004	-0.0122213
-0.00431415	0.0136293
0.00088848	-0.00150997
-0.0125021	-0.0198305
-0.0186443	-0.0236035
-0.00709394	0.0693586
-0.0133397	0.00120544
-0.0220607	0.00430482
-0.0219011	0.0827612
-0.0107876	0.0105531
-0.000769943	-0.0135513
-0.00941245	0.0780654
-0.00453858	0.092907
-0.0035979	0.0150807
-1.26847e-05	-0.0201494
-0.0213433	0.0985178
-0.00930675	0.00751154
-0.00553464	0.0700287
-0.0264631	0.0715387
0.00786475	-0.0013452
-0.0073711	0.0312291
-0.0153576	0.0288051
-0.0201311	0.0992594
-0.00319947	0.0287818
0.000998165	-0.00497511
-0.016711	0.0241717
-0.0137627	-0.00871271
-0.0205813	-0.00211004
-0.0139402	-0.0062581
-0.0163379	0.107488
-0.00930874	0.0614371
-0.00552785	0.0283339
-0.0133667	0.0219582
0.00153465	-0.00437294
-0.004344	0.0776195
-0.00539824	0.0581637
-0.0258026	0.098375
-0.00393502	-0.018476
-0.0145712	-0.00966136
-0.000318947	-0.00193417
-0.00745757	0.00857085
-0.0223788	0.00261146
-0.0192018	0.0779367
-0.0148213	0.035852
-0.00143952	-0.00376205
-0.00763423	0.0472158
-0.00650663	0.0431207
-0.00821013	0.00699639
-0.00877765	0.098493
-0.00389824	0.00869394
-0.0110199	0.011266
-0.0101866	0.101626
-0.00331801	-0.00693617
-0.00951152	0.0808367
-0.0165157	0.0541093
-0.00430099	0.03236
-0.0216742	0.0976702
-0.0198772	0.0124711
0.00295531	-0.00778093
0.00180287	-0.00386254
-0.0128289	0.0288468
-0.0200832	0.0682706
-0.000992783	0.00239712
-0.00543517	0.0151161
-0.0220434	0.0343754
0.0131305	-0.00358218
-0.0134536	0.0306381
0.0131797	-0.00698335
-0.0170429	0.093932
-0.0164599	0.104939
-0.0237135	0.0915429
-0.00970257	0.104255
-0.0238598	0.0737053
-0.00896068	0.0580759
-0.00159503	0.00516151
-0.0110012	-0.02405
-0.0234836	0.0948703
-0.00592204	-0.0217742
-0.0138137	0.014025
-0.00564229	0.0943179
-0.0137591	0.0910851
-0.00857493	0.0757899
-0.00375892	0.0660109
-0.0209504	-0.0123602
-0.00298551	-0.0111728
-0.00258945	0.00932119
-0.00257169	0.0257911
-0.00864104	0.0563619
-0.00394192	0.0893849
-0.0221759	0.0835551
-0.0195328	-0.0296108
-0.0195598	-0.0102183
-0.00672685	0.0692283
-0.00862129	0.0694746
-0.00622915	0.0353069
-0.0223255	0.0379856
-0.00072076	0.00145164
-0.0177524	0.0496208
-0.0109805	0.0277244
-0.00803534	0.0972453
0.0165707	-0.000971435
-0.00670013	0.0792042
0.00462724	-0.0109284
-0.00345243	0.0302304
-0.00320826	0.0425366
-0.0145858	0.040046
-0.00491532	0.0490645
-0.00646237	0.0197099
-0.0219506	-0.0207599
-0.00312385	0.0296628
-0.0170123	0.0528107
-0.00619607	0.0127877
-0.0127781	0.0491363
-0.010732	0.0738074
0.000120698	-0.000450843
-0.0135562	0.0323957
0.00110686	-0.00200541
-0.0229478	0.0712436
-0.00757958	0.064617
-0.0131329	-0.00655119
-0.000569699	-0.00168355
-0.000591102	-0.00386066
-0.00459536	0.0890737
-0.00948137	-0.0271355
-0.00628242	0.0480219
-0.00591429	0.0213072
-0.00306885	-0.00821841
0.0240385	-0.000789355
0.000799226	-0.00420832
-0.00329574	-0.0104268
0.0193134	-0.00364004
0.0103441	-0.0115919
-0.0171388	0.00446813
-0.00352688	0.0523062
-0.000345914	-0.000204598
-0.0235617	0.0530838
-0.00254554	0.00699761
0.000430085	-0.00135838
-0.0117885	-0.0194858
-0.0211876	0.0172733
-0.00244974	-0.0023453
-0.00239032	-0.00420723
0.00284394	-0.0117117
-0.00199093	-0.00753118
-0.01974	0.0580608
-0.00895556	-0.0202805
-0.0168031	0.0515652
-0.0211661	0.0135409
-0.0219092	-0.0257035
-0.00108755	-0.00187463
-0.0218119	-0.0228221
-0.0151496	0.0550557
-0.00673584	0.049122
-0.0194952	0.00713738
0.00253592	-0.0117487
-0.0128943	0.0149154
-0.0174168	0.0817121
-0.00549381	-0.0155072
-0.0119422	0.0438382
0.010934	-0.000350439
-0.0211179	0.0306395
-0.00640419	0.0661914
0.00141361	-0.000827496
-0.0242789	0.0883317
-0.0155868	0.0475728
-0.0225854	0.0130371
0.00279135	-0.00426439
0.00441208	-0.00200421
-0.0152994	0.0623103
-0.00203787	0.00898855
-0.0122743	0.0603284
-0.00530385	0.103018
-0.00690442	0.106066
-0.00185477	0.00392808
-0.0141819	0.0957183
-0.00518221	0.0702949
-0.0110465	0.00908537
-0.00231578	0.0228356
-0.013	-0.0099202
-0.00453193	0.0700467
-0.0081111	0.00726505
-0.00481557	0.0792618
-0.000911661	-0.0151634
0.000671525	-0.0123655
-0.00180678	0.00691406
-0.0256184	0.0848799
0.0044714	-0.0126153
-0.0111267	0.0683356
-0.00949302	0.0930523
-0.011415	-0.0108528
-0.00115642	0.00388156
-0.0029521	0.0210731
-0.00685939	0.07212
-0.0147008	0.0379841
0.00131137	-0.0106264
0.000242262	-0.00877636
-0.0155938	0.068671
-0.00541293	0.114735
-0.0209534	0.0807752
-0.0154461	0.105264
-0.019786	0.0805037
-0.00999291	0.0667017
0.0134597	-0.0102149
-0.0169705	0.0170299
-0.00379998	0.03727
-0.00919661	0.0439625
-0.00118875	0.00329401
-0.00441529	0.00363165
-0.0205437	0.0444794
-0.00733347	0.0166742
0.00182456	-0.0121766
-0.00875186	0.0595684
-0.000357746	-0.0124214
-0.0015348	-0.00220295
-0.00685872	-0.0168211
0.0013186	-0.0120342
-0.0088543	0.0291035
0.00710146	-0.0118557
-0.0205737	0.090262
-0.0155149	0.0791614
-0.011057	0.0192677
-0.0221156	0.0471013
