MA MC MH la2 la3 la4 la5 laL m22Squared 
335.188 821.047 823.232 -416.02 -279.314 -9.2236 9.34233 -279.195 -1.82512e+07 
737.434 518.266 521.008 -377.865 -484.388 4.59478 -4.50062 -484.294 -2.98504e+07 
117.101 38.3749 40.1172 -329.569 -170.193 0.204522 -0.200002 -170.188 -1.03023e+07 
623.386 654.424 452.426 313.174 -344.881 -4.34995 -3.03921 -352.27 -2.17274e+07 
487.856 493.1 219.192 467.835 -74.259 -3.30898 -3.13897 -80.7069 -4.98015e+06 
386.434 435.926 359.996 215.442 -87.0671 -1.67122 -0.326093 -89.0644 -5.64902e+06 
755.725 624.735 664.538 239.56 -59.5458 3.83607 -2.1401 -57.8498 -4.38406e+06 
507.244 537.02 349.823 169.424 340.103 -3.25713 -2.2295 334.617 2.00049e+07 
800.054 771.935 924.23 -64.6035 -354.592 4.999 3.53815 -346.055 -2.26503e+07 
41.0672 722.641 717.277 -388.062 -72.7791 -8.72907 8.47379 -73.0344 -5.44872e+06 
634.317 464.449 500.489 352.624 238.408 3.6589 -2.50956 239.557 1.39961e+07 
827.335 351.535 365.38 -363.673 212.384 9.43273 -9.1047 212.712 1.26055e+07 
685.73 694.178 692.138 -12.6201 -209.385 -0.239381 0.145899 -209.479 -1.36349e+07 
670.453 665.82 769.853 -447.191 -364.597 2.57037 2.36576 -359.66 -2.29506e+07 
439.489 450.767 257.335 -2.54297 135.816 -2.42926 -2.09745 131.29 7.81268e+06 
226.99 109.436 139.495 354.961 61.2903 0.777163 -0.529867 61.5376 3.68509e+06 
509.833 416.011 419.676 -238.278 -490.912 1.48601 -1.3848 -490.811 -3.00542e+07 
392.043 383.863 531.276 345.391 72.9263 2.33411 2.12434 77.3848 4.11851e+06 
726.328 517.163 539.258 -316.252 237.518 4.68364 -3.91224 238.29 1.38387e+07 
484.31 410.251 428.986 10.8569 -249.622 1.35459 -0.83493 -249.103 -1.54427e+07 
216.709 268.868 215.819 268.629 -83.7709 -0.843411 -0.00636302 -84.6207 -5.21406e+06 
92.8073 66.225 456.131 346.884 193.998 3.43541 3.2957 200.729 1.17312e+07 
780.146 704.693 692.527 117.944 -451.303 1.57045 -2.13224 -451.865 -2.83042e+07 
352.029 224.313 223.943 -391.958 -203.306 1.21361 -1.21908 -203.311 -1.24039e+07 
835.553 809.304 983.831 -36.8136 -386.953 5.88485 4.45791 -376.61 -2.47268e+07 
248.004 237.383 587.116 493.725 -210.643 4.85011 4.67973 -201.113 -1.286e+07 
330.037 267.728 384.874 -198.069 -162.251 1.87878 0.647821 -159.724 -9.96212e+06 
164.646 572.491 568.855 -436.428 111.542 -5.03649 4.89933 111.405 6.0946e+06 
239.14 212.608 402.353 -31.1562 -188.663 2.12624 1.73013 -184.807 -1.15076e+07 
533.366 502.09 470.796 -284.323 -56.9823 0.0320421 -1.03825 -57.9886 -3.95253e+06 
700.569 815.185 809.976 399.091 96.1631 -3.01069 2.73092 95.8834 4.49036e+06 
871.654 867.531 602.555 -56.1141 235.488 -6.31843 -6.55543 222.614 1.27456e+07 
361.972 356.122 563.15 -335.392 14.2405 3.21429 3.07546 20.5303 608135 
515.087 326.409 350.727 131.633 52.8024 2.89574 -2.35152 53.3466 2.98231e+06 
216.732 262.07 186.214 -499.973 112.591 -0.920631 -0.203209 111.468 6.67622e+06 
856.881 887.145 917.974 -7.75616 -274.227 0.0474312 1.79178 -272.388 -1.81692e+07 
389.273 415.368 180.634 483.056 -424.12 -2.65879 -1.96485 -428.743 -2.60111e+07 
334.996 367.708 401.458 151.031 -136.155 0.0491284 0.80881 -135.297 -8.51e+06 
416.438 438.277 388.951 -4.37689 483.407 -0.982701 -0.365815 482.058 2.88697e+07 
658.152 587.878 660.51 -229.353 -345.535 2.94525 0.0513828 -342.538 -2.16016e+07 
369.123 45.4282 57.203 361.124 -278.524 2.23737 -2.19743 -278.484 -1.68593e+07 
160.263 85.6021 131.847 413.97 -206.772 0.469502 -0.137165 -206.439 -1.25277e+07 
889.331 20.4928 61.8721 211.355 253.71 13.1188 -13.0062 253.822 1.53526e+07 
757.296 803.594 823.127 -499.822 -496.961 -0.66912 1.71924 -495.91 -3.13656e+07 
771.883 318.165 319.599 -334.898 441.603 8.18774 -8.15752 441.633 2.65216e+07 
508.93 393.48 418.768 -392.826 262.936 2.06101 -1.38216 263.615 1.56022e+07 
683.911 250.532 263.939 375.343 395.542 6.80589 -6.57793 395.77 2.38111e+07 
840.63 806.895 804.54 -302.326 300.078 0.855692 -0.981136 299.952 1.68573e+07 
203.117 265.76 201.156 489.094 278.199 -0.98382 -0.0131042 277.202 1.66942e+07 
940.507 13.3603 57.31 -207.419 -265.002 14.6652 -14.5626 -264.899 -1.60372e+07 
790.79 746.553 826.698 426.93 -429.126 3.20735 0.959742 -424.959 -2.70837e+07 
171.029 108.219 121.065 188.806 186.076 0.338502 -0.241161 186.174 1.12372e+07 
158.034 161.669 20.4188 209.888 -305.447 -0.444215 -0.405805 -306.297 -1.85367e+07 
437.593 376.102 460.454 -282.659 -23.6762 1.99286 0.339262 -21.344 -1.71569e+06 
728.636 768.354 708.08 -345.511 -183.164 -2.45303 -0.488003 -186.105 -1.22651e+07 
305.52 386.597 327.131 311.78 152.339 -1.62863 0.225922 150.936 8.92004e+06 
541.549 526.873 659.263 114.892 82.62 2.85401 2.3358 87.8098 4.44464e+06 
328.96 310.439 675.08 -274.535 47.5748 6.13396 5.74259 59.4513 2.68629e+06 
957.851 646.837 656.193 -214.548 -471.58 8.44855 -8.04563 -471.177 -2.93749e+07 
489.051 500.808 379.003 -227.091 -44.0487 -1.96317 -1.57856 -47.5904 -3.16727e+06 
427.161 381.011 542.551 136.801 266.008 3.08166 1.84901 270.939 1.58074e+07 
528.608 237.098 262.668 -163.724 418.403 3.89964 -3.47729 418.825 2.52076e+07 
957.304 955.918 250.155 171.541 501.883 -14.0219 -14.1095 473.751 2.85444e+07 
56.1119 128.629 64.1637 50.7148 5.46544 -0.426752 0.0160028 5.05469 297656 
328.034 349.17 46.5529 442.45 -231.639 -2.21537 -1.74234 -235.597 -1.42617e+07 
750.106 98.236 112.118 174.619 -305.702 9.18648 -9.08997 -305.605 -1.85191e+07 
701.699 423.062 426.671 115.79 460.619 5.22948 -5.12813 460.721 2.75169e+07 
449.36 655.298 639.108 303.272 411.535 -4.1055 3.41289 410.842 2.40456e+07 
493.064 462.007 519.125 432.45 173.197 1.41618 0.4359 175.049 1.00543e+07 
766.291 770.331 128.645 34.9077 140.428 -9.63497 -9.42977 121.363 7.31132e+06 
333.4 408.058 373.267 466.28 87.2232 -1.3639 0.465541 86.3248 4.94538e+06 
360.629 356.979 564.66 23.9815 -307.567 3.2062 3.11962 -301.241 -1.88676e+07 
490.625 474.756 847.594 490.252 265.795 8.40013 7.89383 282.089 1.56341e+07 
413.09 370.521 489.184 37.9376 -385.279 2.23696 1.13454 -381.908 -2.35901e+07 
919.609 936.195 595.15 454.363 207.013 -9.13872 -8.12143 189.753 1.07747e+07 
92.0177 210.597 168.91 -189.109 89.9494 -0.854385 0.331538 89.4265 5.35467e+06 
429.428 387.635 366.342 -294.357 -480.109 0.298976 -0.829564 -480.64 -2.93548e+07 
59.143 35.6872 365.445 -316.46 -26.8542 2.22256 2.14905 -22.4826 -1.62766e+06 
682.69 560.159 600.237 -341.783 -91.0559 3.28498 -1.74798 -89.5189 -6.1379e+06 
346.834 275.637 294.569 -266.209 -476.678 0.910713 -0.553945 -476.321 -2.89986e+07 
440.897 371.054 401.489 313.553 -439.57 1.32564 -0.548569 -438.793 -2.68764e+07 
610.749 7.07092 63.0114 -213.669 -210.816 6.22786 -6.0983 -210.687 -1.27579e+07 
413.549 228.087 263.488 -268.175 305.079 2.25397 -1.67884 305.654 1.83581e+07 
960.957 896.367 898.939 -427.931 87.0241 2.05863 -1.90605 87.1767 3.6594e+06 
961.654 898.406 888.151 -234.3 491.172 1.6413 -2.24679 490.566 2.81095e+07 
403.07 755.714 742.566 45.9684 -141.522 -7.0781 6.42705 -142.173 -9.70658e+06 
231.317 838.089 833.015 -325.722 341.457 -10.8627 10.5824 341.176 1.92588e+07 
721.744 737.451 505.808 353.157 29.1891 -5.13766 -4.38022 19.6712 678739 
662.033 878.031 876.814 382.55 245.741 -5.53219 5.46162 245.67 1.33294e+07 
805.615 760.499 807.837 -258.493 86.3386 2.3944 0.0592504 88.7923 4.06815e+06 
981.845 980.997 811.345 476.32 176.172 -4.9972 -5.0522 166.122 8.7365e+06 
73.7353 422.827 405.667 87.1071 16.9501 -3.09938 2.62953 16.4802 668187 
97.2781 148.082 49.3788 424.375 228.935 -0.52805 -0.116081 228.291 1.38104e+07 
106.433 79.9052 661.729 -378.631 53.2227 7.21205 7.04868 67.4834 3.20805e+06 
366.218 341.584 649.975 -40.376 412.023 5.34113 4.76488 422.129 2.47006e+07 
94.8725 472.974 457.665 321.009 462.924 -3.78331 3.31246 462.453 2.75669e+07 
327.223 270.518 281.23 440.288 151.349 0.657767 -0.462433 151.544 9.01267e+06 
753.365 68.7967 86.7824 443.125 339.314 9.34669 -9.25421 339.407 2.05245e+07 
391.298 422.198 222.817 -164.82 138.406 -2.54051 -1.70974 134.156 8.0193e+06 
440.34 436.575 187.399 -271.588 194.237 -2.51466 -2.62379 189.099 1.13733e+07 
430.55 418.363 491.125 77.8147 147.108 1.26448 0.922563 149.295 8.55235e+06 
190.23 86.5538 138.47 -71.1697 -439.902 0.667233 -0.281145 -439.516 -2.66361e+07 
977.72 977.053 530.84 463.086 36.1069 -11.0969 -11.14 13.8701 275779 
258.24 277.51 72.4117 109.303 457.225 -1.35654 -1.01534 454.853 2.75154e+07 
94.3458 42.0097 100.256 -218.263 83.7558 0.254854 0.0190055 84.0297 5.06504e+06 
62.3228 883.515 883.363 -417.713 449.762 -12.8393 12.8304 449.753 2.56566e+07 
969.675 704.787 727.433 71.0323 -250.459 7.86536 -6.79343 -249.388 -1.61503e+07 
58.8866 506.203 506.206 -484.293 -31.7518 -4.17694 4.17702 -31.7517 -2.43398e+06 
527.721 638.399 621.817 -268.7 373.656 -2.47802 1.78742 372.966 2.17971e+07 
891.418 917.733 837.637 -256.19 357.871 -3.11002 -1.53663 353.225 1.99725e+07 
629.9 660.693 488.73 135.522 -196.522 -3.92292 -2.6095 -203.055 -1.27658e+07 
956.804 41.323 70.3399 -53.2936 295.113 15.1531 -15.046 295.22 1.78556e+07 
469.666 464.309 999.564 276.794 44.139 13.0304 12.8651 70.0345 2.23995e+06 
928.866 747.507 763.002 -479.254 314.751 5.41064 -4.63714 315.524 1.79299e+07 
783.487 730.562 800.162 198.802 442.61 3.08464 0.436374 446.131 2.57175e+07 
602.038 614.324 211.326 -238.531 -58.5138 -5.74523 -5.25136 -69.5103 -4.29581e+06 
474.108 447.991 609.07 -387.014 -311.164 3.21158 2.41568 -305.537 -1.92318e+07 
826.095 831.786 404.478 -373.879 292.51 -8.88524 -8.57344 275.051 1.63178e+07 
111.718 916.943 917.24 61.986 7.82837 -13.6784 13.6963 7.84634 -1.20783e+06 
879.536 842.963 876.057 463.784 464.714 1.98106 -0.100925 466.594 2.67015e+07 
314.276 340.398 183.422 181.01 304.952 -1.64137 -1.07617 302.235 1.82228e+07 
67.0683 10.8447 658.431 -74.5101 9.37059 7.23437 7.08959 23.6946 566835 
107.595 83.5557 805.141 345.774 -182.441 10.6726 10.5208 -161.248 -1.10546e+07 
940.027 710.224 715.624 -393.383 476.684 6.39391 -6.13943 476.939 2.78382e+07 
135.513 15.2737 121.297 352.538 -453.676 0.538869 -0.0603269 -453.198 -2.74551e+07 
784.943 783.752 483.051 -348.397 71.8598 -6.26378 -6.32555 59.2705 3.12014e+06 
654.625 956.106 949.598 -489.101 -318.23 -8.22932 7.81947 -318.64 -2.10863e+07 
307.038 781.533 774.39 1.38932 124.671 -8.71897 8.35163 124.303 6.32298e+06 
708.804 691.384 795.856 110.312 -80.1591 2.97055 2.16444 -75.0241 -5.80693e+06 
412.094 401.911 980.259 69.6184 -139.065 13.3463 13.0723 -112.646 -8.7387e+06 
382.727 604.604 577.461 291.413 188.503 -4.15016 3.08977 187.443 1.06764e+07 
727.213 912.336 878.559 117.457 238.755 -6.01507 4.01593 236.756 1.27838e+07 
678.829 667.122 976.085 361.859 444.177 8.64973 8.12897 460.955 2.59897e+07 
469.464 474.871 291.662 -88.5186 -78.2079 -2.405 -2.23626 -82.8491 -5.18383e+06 
213.166 140.275 163.433 -90.6009 -10.5677 0.541939 -0.309492 -10.3353 -678871 
793.433 954.21 956.365 343.608 -93.8138 -4.57503 4.71111 -93.6777 -7.49827e+06 
711.163 766.202 703.956 -55.0602 476.34 -2.85583 -0.168527 473.316 2.76521e+07 
693.088 675.891 715.858 142.068 493.834 1.3082 0.530119 495.673 2.89712e+07 
354.995 224.867 278.5 -268.839 0.329784 1.69299 -0.800766 1.22201 -81173.2 
240.091 49.3381 79.4149 -190.242 -323.096 0.976306 -0.848324 -322.968 -1.95573e+07 
139.635 624.199 615.926 -346.798 168.13 -6.28572 5.94664 167.79 9.39528e+06 
352.452 350.035 234.3 10.9587 54.3082 -1.08947 -1.14558 52.0731 3.04146e+06 
211.407 611.489 614.177 170.198 -369.059 -5.38587 5.49476 -368.95 -2.30818e+07 
767.115 686.918 713.865 -221.158 265.431 2.55067 -1.30317 266.678 1.51191e+07 
186.312 135.787 199.42 189.092 436.965 0.621394 0.0835466 437.67 2.64065e+07 
589.607 588.896 694.877 -153.118 172.497 2.26209 2.23441 176.993 9.74521e+06 
279.655 266.194 668.979 367.224 -186.131 6.34578 6.10295 -173.682 -1.14056e+07 
759.126 700.177 692.782 -59.5214 -448.619 1.2513 -1.59175 -448.959 -2.81291e+07 
356.763 346.169 861.671 -186.141 -130.484 10.412 10.1659 -109.906 -8.13603e+06 
308.637 315.305 267.146 -125.411 198.195 -0.532274 -0.394767 197.268 1.17951e+07 
863.963 864.009 834.234 80.5303 -351.861 -0.83688 -0.834246 -353.532 -2.27862e+07 
591.857 682.243 662.778 -336.679 -387.116 -2.33562 1.47034 -387.981 -2.43576e+07 
267.033 179.88 250.14 94.5813 59.3758 1.14289 -0.144363 60.3743 3.52847e+06 
301.488 107.592 141.49 -209.906 75.6892 1.45024 -1.17119 75.9682 4.55725e+06 
687.952 641.534 730.094 -117.24 145.844 3.02701 0.987499 149.859 8.00278e+06 
767.711 469.424 486.333 -222.731 -102.131 6.36496 -5.83088 -101.597 -6.62129e+06 
365.101 454.316 389.236 -13.4858 -168.837 -2.11518 0.300845 -170.652 -1.06302e+07 
346.65 402.881 338.212 -414.112 386.396 -1.48841 -0.0955032 384.812 2.30585e+07 
349.923 255.093 280.235 -246.708 204.187 1.17048 -0.725668 204.632 1.22264e+07 
827.785 783.853 937.468 -49.7282 -452.397 5.5394 3.19945 -443.658 -2.86061e+07 
448.611 457.441 71.0038 158.157 -227.881 -3.5067 -3.24229 -234.63 -1.42089e+07 
752.434 802.054 673.932 80.455 321.334 -4.39953 -1.85028 315.084 1.81592e+07 
215.529 303.12 270.345 310.519 146.961 -1.06127 0.440109 146.34 8.70975e+06 
551.361 513.89 659.511 240.511 -436.273 3.48317 2.16399 -430.626 -2.69296e+07 
231.167 228.505 666.252 -163.485 -40.6581 6.49252 6.45207 -27.7135 -2.56489e+06 
160.866 158.495 153.744 411.662 -57.2556 -0.0119966 -0.0370266 -57.3046 -3.51512e+06 
252.588 222.694 294.85 429.775 50.6957 0.851876 0.382303 51.9299 2.96872e+06 
823.383 856.876 836.315 66.3466 -143.417 -1.50521 0.354647 -144.568 -1.01475e+07 
53.3555 651.252 652.348 -295.963 321.74 -6.93791 6.98511 321.787 1.86221e+07 
525.017 523.125 622.325 -83.6988 -161.513 1.91043 1.84489 -157.757 -1.03214e+07 
587.996 628.301 578.748 -124.757 -319.753 -1.79844 -0.178285 -321.73 -2.01397e+07 
313.747 678.66 675.754 414.809 -268.832 -6.04929 5.9192 -268.962 -1.71898e+07 
972.581 996.233 991.997 330.704 12.3631 -0.908655 0.630326 12.0848 -1.2368e+06 
435.813 838.552 830.562 402.224 -73.7751 -8.70137 8.26063 -74.2159 -5.87091e+06 
480.72 429.604 507.448 93.2509 349.07 1.97428 0.436444 351.481 2.07552e+07 
324.124 508.255 516.691 -255.494 -62.5399 -2.38979 2.67555 -62.2541 -4.30131e+06 
664.948 675.147 610.301 -486.063 -136.321 -1.60325 -1.15156 -139.076 -9.16124e+06 
966.209 450.675 457.375 -238.775 190.142 12.1709 -11.9699 190.343 1.11004e+07 
894.236 810.455 811.934 -411.193 -353.75 2.39967 -2.3204 -353.67 -2.27212e+07 
425.378 568.168 533.838 -292.618 -385.055 -2.96947 1.71915 -386.305 -2.39476e+07 
133.508 124.102 320.678 145.467 -392.626 1.48483 1.40475 -389.737 -2.3791e+07 
958.105 997.18 909.637 439.094 8.35687 -4.02093 -1.4959 2.84004 -1.48301e+06 
409.352 441.863 463.508 298.841 235.369 -0.133459 0.781129 236.017 1.38531e+07 
282.645 386.158 372.239 474.669 10.0051 -1.31843 0.969553 9.6562 307232 
690.04 788.367 787.465 -118.496 -383.912 -2.42561 2.37863 -383.959 -2.44759e+07 
458.068 713.359 693.956 -146.693 -452.471 -5.39297 4.49053 -453.373 -2.83995e+07 
571.56 653.404 638.601 -359.665 57.1372 -1.97272 1.34065 56.5051 2.60384e+06 
436.047 410.501 646.37 280.118 280.238 4.47664 3.76192 288.477 1.66219e+07 
698.002 605.251 626.919 157.841 -135.276 2.43863 -1.55627 -134.394 -8.91904e+06 
225.745 234.946 72.8874 369.635 -92.3124 -0.894412 -0.754315 -93.9611 -5.69677e+06 
139.499 479.249 476.525 -224.07 -144.318 -3.5168 3.43077 -144.404 -9.19288e+06 
268.395 198.154 264.368 -158.008 72.6854 1.0476 -0.0354596 73.6975 4.3201e+06 
496.957 495.05 921.075 -268.312 -55.4717 10.0006 9.93809 -35.5329 -3.84707e+06 
68.115 31.8409 532.045 267.308 99.4862 4.7208 4.60097 108.808 6.01848e+06 
146.95 472.575 463.384 159.65 329.866 -3.4757 3.19139 329.582 1.95155e+07 
656.906 707.764 585.77 -338.989 -4.18152 -3.7545 -1.46075 -9.39677 -1.25491e+06 
965.579 939.951 928.443 -285.825 -19.3061 0.451661 -1.16227 -20.0167 -2.93534e+06 
776.247 784.837 74.5891 29.0534 448.923 -10.3083 -9.8651 428.75 2.59351e+07 
848.151 827.966 848.529 -30.167 58.0301 1.12873 0.0105968 59.1694 2.14069e+06 
229.773 250.62 22.6848 14.5542 -380.924 -1.1949 -0.86392 -382.982 -2.31776e+07 
265.054 253.901 386.259 -178.652 -57.0608 1.49578 1.30449 -54.2605 -3.58202e+06 
367.013 10.0335 65.044 -106.081 395.033 2.29242 -2.15592 395.169 2.39056e+07 
739.327 717.534 765.128 -229.515 -95.189 1.6907 0.64141 -92.8569 -6.79017e+06 
688.476 819.929 806.901 -65.8222 257.206 -3.62679 2.92632 256.505 1.42205e+07 
837.9 662.455 688.522 -492.636 -19.0727 4.93167 -3.76784 -17.9089 -2.0319e+06 
807.184 803.251 615.273 -365.463 395.928 -4.30164 -4.51094 387.116 2.26696e+07 
824.324 870.817 827.147 97.2548 202.714 -2.52764 0.0770201 200.263 1.07508e+07 
385.78 377.763 502.259 -121.917 230.641 1.91158 1.70926 234.262 1.36721e+07 
420.905 412.87 775.077 -44.7812 -376.829 7.22094 6.99952 -362.609 -2.31451e+07 
725.263 723.594 303.927 -92.5983 -238.066 -7.08569 -7.16561 -252.318 -1.5454e+07 
494.625 471.635 669.297 -405.479 -105.328 4.09369 3.35951 -97.8747 -6.8189e+06 
316.46 474.733 460.616 -87.595 494.698 -2.28747 1.85107 494.262 2.94864e+07 
93.5967 68.6922 637.714 412.417 -204.564 6.70902 6.57544 -191.28 -1.23888e+07 
745.793 742.33 996.683 -194.881 -511.462 7.39438 7.22404 -496.843 -3.20537e+07 
562.751 546.5 901.52 112.859 -5.07841 8.79277 8.197 11.9114 -904649 
479.166 474.301 305.227 273.577 -180.962 -2.10125 -2.25456 -185.318 -1.1401e+07 
498.952 500.395 346.465 128.47 -418.248 -2.17791 -2.13026 -422.556 -2.58115e+07 
62.8877 416.025 421.292 -25.5815 -6.89855 -2.7218 2.86754 -6.75281 -763627 
542.525 716.848 724.092 187.038 -79.4891 -3.45527 3.80025 -79.1441 -5.8381e+06 
228.549 756.4 746.985 -470.715 150.489 -8.82512 8.35733 150.021 7.96268e+06 
79.7413 725.514 719.049 141.979 235.379 -8.74729 8.43863 235.07 1.31915e+07 
212.585 213.538 26.4015 -191.867 -313.416 -0.748687 -0.735266 -314.9 -1.90579e+07 
185.98 175.59 231.683 -181.601 429.85 0.439586 0.315431 430.605 2.59512e+07 
779.105 617.583 655.76 410.879 42.9174 4.53115 -2.92455 44.524 1.83437e+06 
949.859 914.248 905.49 348.099 477.01 0.833629 -1.3603 476.483 2.7195e+07 
381.484 364.3 370.775 -124.531 449.446 0.290418 -0.13312 449.603 2.69332e+07 
960.783 960.378 100.73 -386.221 316.405 -15.0605 -15.0862 286.258 1.73029e+07 
357.152 307.214 440.229 29.8231 -135.018 2.19112 1.09465 -131.732 -8.35951e+06 
292.239 340.272 233.319 -384.261 340.666 -1.51577 -0.511691 338.639 2.03842e+07 
659.951 660.376 828.911 329.787 408.346 4.13834 4.15688 416.641 2.38393e+07 
101.876 19.3354 71.5163 23.2675 333.56 0.243664 -0.0869871 333.716 2.0185e+07 
188.254 118.015 174.685 -81.2844 451.499 0.629569 -0.0813765 452.047 2.7295e+07 
586.914 567.772 711.362 427.351 206.807 3.40031 2.66985 212.877 1.18704e+07 
979.497 975.868 655.217 -19.0293 226.227 -8.52524 -8.75974 208.942 1.17857e+07 
875.763 370.391 384.003 -426.4 -150.847 10.5764 -10.237 -150.507 -9.40301e+06 
816.179 992.023 966.81 -28.8102 310.41 -6.07026 4.43806 308.778 1.68165e+07 
507.496 527.515 529.325 -347.448 -319.632 -0.310779 0.374004 -319.569 -1.98994e+07 
108.559 89.9896 233.45 -188.753 273.489 0.827677 0.705826 275.022 1.65343e+07 
226.022 197.946 464.336 159.687 131.182 3.11205 2.71865 137.013 7.86027e+06 
91.0813 62.5506 466.81 304.624 -106.284 3.60868 3.46381 -99.212 -6.43974e+06 
478.194 476.74 644.185 334.512 -370.053 3.12448 3.07861 -363.849 -2.28487e+07 
147.534 106.984 99.5069 -434.663 29.1536 0.145032 -0.19606 29.1026 1.74137e+06 
64.4238 275.032 276.959 48.1898 186.257 -1.16381 1.19895 186.292 1.11203e+07 
414.102 455.548 348.84 451.866 -237.846 -2.01398 -0.822772 -240.682 -1.48085e+07 
952.7 52.8051 66.5602 -115.369 -201.41 14.9794 -14.9251 -201.356 -1.21941e+07 
597.469 828.288 818.618 403.372 378.87 -5.70124 5.17494 378.344 2.15556e+07 
610.386 541.828 605.185 120.397 -46.7708 2.50619 -0.104454 -44.3691 -3.41754e+06 
180.794 135 235.769 366.593 90.8644 0.856362 0.378424 92.0992 5.4623e+06 
911.232 595.577 612.919 -370.374 449.441 8.2059 -7.51329 450.134 2.6489e+07 
555.016 559.782 53.8058 -16.8228 -208.652 -5.21801 -5.04243 -218.912 -1.32535e+07 
114.866 37.2817 78.5357 453.753 151.554 0.274012 -0.116106 151.712 9.16866e+06 
730.287 441.48 458.437 -496.91 -460.627 5.84432 -5.33999 -460.123 -2.82651e+07 
510.665 480.782 498.822 -389.012 414.708 0.781597 -0.197548 415.293 2.46342e+07 
204.481 367.944 371.346 -183.642 -301.633 -1.50465 1.58777 -301.55 -1.85244e+07 
67.518 54.3453 119.381 -162.434 -496.724 0.213227 0.160174 -496.35 -3.00656e+07 
962.673 750.297 781.829 289.355 96.2317 6.80987 -5.2132 97.8283 4.69767e+06 
768.904 673.831 744.8 151.743 115.096 3.93024 -0.602901 118.423 6.05703e+06 
816.431 881.998 831.132 -223.79 -87.9052 -3.28011 0.400236 -90.7851 -6.87551e+06 
489.358 523.081 365.15 2.65415 135.569 -2.88224 -1.75387 130.933 7.65687e+06 
89.4749 20.4723 126.611 -14.1185 -271.695 0.383332 0.132601 -271.179 -1.64427e+07 
835.823 432.113 447.959 -348.006 449.293 8.68901 -8.22811 449.754 2.6816e+07 
433.522 431.068 7.9864 -326.637 -443.101 -3.03448 -3.10459 -449.24 -2.71864e+07 
286.932 314.57 173.252 -455.114 -40.2089 -1.41388 -0.864459 -42.4873 -2.63119e+06 
737.942 735.282 772.807 -490.818 385.068 0.999887 0.870371 386.938 2.22215e+07 
870.499 839.456 846.504 434.729 61.613 1.07348 -0.680787 62.0057 2.3192e+06 
396.945 584.528 575.88 -453.141 251.484 -3.20814 2.87648 251.152 1.45354e+07 
911.773 425.502 431.459 -317.46 -72.4544 10.8299 -10.6612 -72.2857 -4.74675e+06 
430.303 720.872 723.574 -287.609 -132.099 -5.46291 5.5919 -131.97 -9.03341e+06 
135.68 818.526 817.477 -15.9289 187.669 -10.7954 10.7386 187.612 1.0017e+07 
655.008 613.48 600.372 -125.601 -80.3549 0.607565 -1.13342 -80.8807 -5.61547e+06 
259.487 215.023 316.438 -264.298 -61.8598 1.23929 0.542001 -60.0785 -3.83598e+06 
510.571 338.096 361.002 -281.726 138.456 2.68339 -2.15415 138.986 8.15021e+06 
248.276 231.298 610.703 -174.21 436.935 5.41347 5.14437 447.493 2.63346e+07 
90.6638 26.7033 72.0675 388.232 -292.578 0.198088 -0.0500067 -292.43 -1.77071e+07 
937.745 508.519 519.467 128.793 247.146 10.444 -10.072 247.518 1.44391e+07 
534.645 788.567 793.661 276.851 -310.869 -5.41894 5.68531 -310.603 -2.00562e+07 
500.576 519.926 311.917 346.643 -194.782 -3.18556 -2.53296 -200.501 -1.23281e+07 
109.549 79.6011 606.306 463.326 65.5554 6.06343 5.87623 77.4951 3.95448e+06 
861.137 810.004 913.546 337.875 -411.614 4.36098 1.53695 -405.716 -2.62215e+07 
125.643 238.242 244.067 -305.364 133.197 -0.63064 0.723485 133.29 7.94705e+06 
976.368 983.505 155.262 -322.986 280.855 -15.8167 -15.3544 249.683 1.50616e+07 
121.277 96.5101 663.933 -380.042 282.327 7.21936 7.04109 296.588 1.70667e+07 
169.029 153.49 860.668 82.4333 446.273 11.9341 11.7684 469.975 2.69595e+07 
165.636 151.353 510.309 498.135 126.543 3.99952 3.84989 134.393 7.61208e+06 
290.567 280.231 402.651 264.93 493.694 1.47892 1.28393 496.457 2.97194e+07 
95.0443 22.1848 187.903 63.1853 -266.765 0.716447 0.434167 -265.615 -1.61445e+07 
563.551 931.055 925.56 442.863 -193.292 -9.24508 8.90792 -193.629 -1.3431e+07 
296.249 325.697 212.091 143.065 -208.946 -1.31224 -0.706932 -210.965 -1.28567e+07 
808.272 763.938 850.341 338.61 -351.576 3.45663 1.15303 -346.966 -2.24432e+07 
931.288 678.296 698.494 298.934 -468.294 7.1885 -6.26945 -467.375 -2.92594e+07 
101.332 59.7509 336.222 212.583 -39.5348 1.91971 1.69834 -35.9168 -2.39963e+06 
975.231 972.247 620.419 323.031 -341.424 -9.1634 -9.35547 -359.943 -2.25521e+07 
827.578 476.981 476.673 -242.621 207.33 7.55306 -7.56276 207.32 1.20917e+07 
81.0101 497.117 495.683 -407.448 -20.724 -3.99871 3.95166 -20.771 -1.74838e+06 
422.638 423.884 267.616 175.133 -140.296 -1.80307 -1.7682 -143.867 -8.84952e+06 
588.225 534.514 594.751 -442.546 444.373 2.12054 0.127583 446.621 2.63203e+07 
896.518 826.25 814.113 -215.774 201.567 1.67139 -2.32937 200.909 1.08326e+07 
587.594 633.814 528.981 -356.104 -248.491 -2.9472 -1.08146 -252.52 -1.58411e+07 
769 390.123 401.49 -15.6187 299.415 7.40571 -7.10833 299.713 1.7815e+07 
