S	T
0.0740592	0.157598
-0.0119474	0.11088
-0.00479937	0.0171036
-0.00743408	0.0876928
-0.00346483	-0.0160675
0.0113836	0.0867844
-0.00734304	0.0361422
-0.00366974	0.00526748
0.00547227	0.124526
0.00825002	0.00987979
0.00116726	0.00455127
0.0151294	0.122276
-0.0210942	0.0455889
-0.00707442	0.0790941
0.0706647	0.0405456
0.0309749	0.10257
0.00598399	0.0873858
0.0056118	0.102682
0.0246482	0.025078
-0.018936	0.0673927
-0.000641537	-0.00502422
-0.0158828	0.0710524
-0.00831006	0.0393206
-0.00346736	-0.00119681
0.00709258	0.126964
-0.00349477	0.0111331
-0.00946306	0.0705838
0.0239175	0.0187291
0.0109686	0.0751933
-0.0136937	0.107512
0.0502555	0.0392404
0.049083	0.103356
-0.00883221	0.0709171
-0.0211266	-0.00781922
-0.044529	0.0316154
-0.0130648	0.0410898
-0.00413282	-0.00969003
0.00395927	0.0561325
0.00603656	0.0873733
0.0018809	0.0129412
-0.00735396	0.0183597
-0.0226959	0.0573208
-0.0062508	0.0913275
0.034206	0.0116766
0.0258059	0.0756295
0.0163366	0.0287604
0.00465431	0.0882129
0.0150237	0.0405923
0.00261137	0.00287293
0.0240718	0.0655253
-0.0215623	0.0772095
-0.00683777	0.00188353
-0.0251299	0.0752275
-0.0121435	-0.0168171
-0.0159858	-0.0208922
0.0108152	0.106207
0.0676018	0.0645377
0.0117079	0.114067
-0.0186285	-0.00696885
-0.00435413	0.0538319
0.000232975	-4.75418e-05
-0.00379757	0.00290124
-0.0072582	0.0171455
-0.00513682	0.0591158
-0.0144052	0.033809
0.0261332	0.0624434
0.0414535	0.1375
-0.00528113	0.02697
0.00349717	0.051617
-0.0219613	0.0720039
-0.00954506	0.0571572
-0.0226321	0.0575062
-0.0146599	0.021219
0.06236	0.138627
-0.00241061	0.00961458
-0.00603275	0.10688
-0.00490863	0.00522699
0.0193923	0.0169448
-0.0206522	0.0566379
0.0029047	0.0136167
0.00771251	0.0121312
-0.00282888	0.0292848
0.0397881	0.0966564
-0.00932123	0.0447816
0.0140453	0.0232648
-0.0182095	0.00101556
-0.0216912	0.0422737
-0.00266531	0.000230466
0.00267714	0.0167981
-0.000615322	-0.0200063
-0.00198611	0.00498064
0.00830845	0.0602214
-0.00663762	0.0209761
-0.0130896	-0.0075141
-0.00413371	0.00492123
-0.00713806	0.036676
0.0198372	0.0809285
0.013057	0.00393859
-0.0186622	0.0326853
-0.0185024	-0.0211293
-0.00252783	-0.0041755
0.00124112	0.00775493
0.0761914	0.105947
-0.00426392	-0.00196979
-0.00595721	0.112878
0.00801725	0.0794713
0.0201235	0.115368
0.112967	0.0869248
-0.00451444	-0.0163307
-0.000772529	0.00199549
0.0151141	0.0824417
0.0106204	0.0772137
0.0193417	0.0171513
-0.00237486	0.0170549
0.00726985	0.0317671
0.00521364	0.0547745
0.00102326	0.00316506
0.0375973	0.0411699
-0.00802537	0.0808138
0.0610183	0.167867
0.0048732	0.0255835
0.00260871	0.0165573
-0.00202758	0.0145581
-0.0237248	0.0279316
-0.00717275	0.0230659
-0.00673353	0.101565
0.00788409	0.0591414
0.0770572	0.0545539
0.0202985	0.0759705
-0.00309148	0.0167001
-0.0035757	0.0459133
0.0291063	0.106381
0.072362	0.0631682
-5.10991e-05	-0.000326968
0.0117108	-0.0109875
0.0252869	0.0825014
0.0111878	0.11388
0.0105167	0.0314406
0.00407877	0.0443171
0.00541076	0.0706228
0.0264604	0.123328
0.067266	0.138412
0.0212293	0.0555232
0.0244603	0.105202
-0.00357556	-0.00102812
0.0837048	0.0984332
-0.00781258	0.0764833
0.0192601	0.135882
-0.0201828	0.0575533
0.0231118	0.106921
-0.0100018	0.0211768
-0.00424264	0.0295225
0.00624095	0.0862153
0.000657208	-0.00689063
0.0487978	0.155654
0.00208023	0.0127172
0.0947149	0.139113
0.0137245	0.00277345
-0.0261597	0.0605465
0.0888953	0.0721087
-0.00172055	0.00377036
0.00213464	-0.00605924
0.181666	0.234748
-0.00477911	0.0597188
-0.00271992	0.000671273
-0.000801242	-0.0166606
-0.0159345	0.0937452
0.0355494	0.0644336
-0.00866849	0.110002
-0.00933709	-0.0075962
-0.00337154	0.0639763
0.0187558	0.0792913
0.00931692	0.0424731
-0.0217154	0.090594
-0.0157138	-0.0135009
0.0410178	0.0266014
-0.0400315	0.067991
-0.00588072	0.0754774
-0.00319631	0.0109598
-0.0106109	0.108147
-0.00478579	0.0520204
-0.00336825	-0.0218537
0.0204281	0.0142324
0.0040873	0.0135255
0.0108629	0.113585
0.00190845	-0.00488967
0.0105371	0.0432334
0.00303219	0.025899
0.0154349	0.128278
0.00789767	0.0259193
0.00464621	0.10516
0.00464901	0.0553282
0.0347533	0.0264757
0.0116927	0.00246845
-0.0154432	-0.00825633
-0.00418634	0.00190148
0.0218769	0.0901161
-0.00709168	-0.0242652
0.00307628	0.0329966
0.00854553	0.121392
-0.000877835	-1.69155e-05
0.00308543	0.034437
0.0076205	0.0175287
0.0119011	0.107914
0.0131613	0.0469746
0.0070346	0.0792306
0.0217259	0.112366
0.0131254	0.0547411
-0.011169	0.000235847
-0.00632432	-0.00193839
-0.00902326	0.0545851
-0.0192809	0.0412038
0.00156865	0.0119492
0.004344	-0.00946116
-0.0165429	0.00542823
0.00217561	0.0159061
-0.00515586	0.0642274
-0.00696879	0.055192
-0.00848509	-0.0241298
-0.0113749	0.00514378
0.00425212	0.0826045
-0.0363948	0.0835125
-0.0223453	-0.00428948
-0.00280491	0.03086
-0.00345734	-0.0211583
0.00277952	0.00620351
0.0521958	0.135439
0.0175552	-0.00912503
-0.00349008	0.0113778
-0.0112255	0.0167349
-0.0192791	0.065586
-0.0122407	0.0593424
0.019083	0.0515084
0.0174009	0.103484
0.00405319	-0.013084
0.0149184	0.0923439
-0.00184359	0.00146969
0.0143077	0.124845
0.00709527	0.00192171
-0.0193951	-0.0197125
0.0517175	0.0172097
0.00457036	0.117293
-0.0195598	-0.00143959
-0.0233703	0.0653467
-0.0198476	0.0757611
-0.00689403	0.0159999
0.00802612	0.0762592
0.0072581	0.0914331
0.0909634	0.0939875
0.0128587	-0.00178096
0.0304975	0.104024
0.0186459	0.0950067
0.005749	0.0571072
-0.00443869	0.0124582
0.00211711	-5.67126e-05
-0.00716388	-0.0157706
0.000722966	0.0028673
-0.0173267	-0.0149931
-0.0109751	0.039591
-0.0139678	-0.0254386
-0.0218456	0.0278747
-0.00873702	0.092455
-0.00355208	0.034607
0.00472753	-0.0101259
-0.0139849	0.0941134
0.00787051	0.0618928
-0.0112185	0.0273197
-0.00907873	0.0408778
-0.00296207	-0.0210102
0.0136228	-0.0107311
0.00373331	-0.0128037
-0.0223112	0.102297
-0.0223921	0.0509409
-0.00955985	0.0880685
-0.0105813	0.0439995
0.128884	0.0992707
0.0702248	0.155674
0.000918894	0.00347572
0.00720555	0.0311101
0.00358243	-0.000395742
0.0121511	0.0685941
-0.00721695	0.0485972
0.0105719	0.104461
0.0048596	0.00194619
0.00991407	0.0571037
0.0117735	0.0960304
0.011977	0.111614
-0.00368884	0.0420711
-0.00778387	0.0582055
-0.00671452	0.0984451
-0.0081395	0.010255
-0.021652	0.026805
0.0725666	0.10801
-0.0123988	0.109422
-0.00855486	0.0501134
-0.00721559	-0.00658573
-0.0191312	0.00574702
0.0184901	0.0532642
-0.0160677	-0.00338359
0.00308534	-0.00137468
-0.00144469	-0.0103352
0.000417144	0.000941382
0.00866497	-0.00667983
-0.00966411	0.0663391
-0.00603437	-0.00861049
-0.0180466	0.00252559
-0.0188791	-0.0130335
0.0122137	0.0322216
0.0807405	0.135854
-0.0050541	-0.0192503
-0.00418134	0.0387162
-0.0105895	0.0179201
0.0526133	0.0548283
-0.00605101	0.09046
0.0675147	0.117782
0.00438114	-0.0162006
-0.0217183	-0.0164659
-0.0153263	0.078594
-0.0118616	-0.0065707
-0.0219486	0.00717613
-0.00681823	0.113857
0.00482181	0.00660886
-0.00676607	-0.0131265
0.0317566	0.0208262
0.0222647	0.087425
-0.0101103	0.0718393
0.131384	0.108042
0.00631407	-0.000439504
0.00524113	0.0119396
-0.0161808	0.0372828
0.00300295	0.00530241
-0.011486	0.0173028
-0.00562447	-0.00067631
-0.00156568	-0.01451
0.174162	0.182703
-0.0035088	-0.0102985
-0.0239661	0.0207201
0.0059561	0.0498368
0.00905999	0.0441413
0.0222218	0.10406
0.00259354	0.0200639
-0.0106899	0.0172821
-0.00695699	0.0485574
0.014382	0.0706881
-0.0169864	-0.028231
0.0102222	0.0539031
0.00429797	0.0233967
0.00365307	0.0374878
0.0339028	0.0431772
-0.0114027	-0.0240194
-0.0194594	0.0433135
0.00477502	0.00457128
0.0566362	0.0554608
-0.00752583	0.016489
0.0234107	0.0765513
0.000783602	-0.0145647
-0.0106438	0.0470747
0.0554845	0.143391
0.0125818	0.108975
0.0129582	-0.00671016
-0.00791548	0.0743423
0.00646542	0.0328574
0.00481888	0.0512523
0.00936896	-0.00522159
-0.0103003	0.105252
-0.00596095	-0.0122441
0.0999107	0.0942627
0.188969	0.177623
0.004944	0.0305942
0.00265428	0.0165302
-0.0189469	0.0642976
0.000335209	-0.000977952
-0.00642138	0.0905797
-0.0158678	0.00799875
0.00577737	0.0780615
0.00452008	0.0459407
0.0158587	0.0648908
-0.014015	0.0544792
0.00689912	0.00761328
-0.0070467	0.0684152
0.0846029	0.0877704
-0.0151152	0.0571859
0.00692794	0.0300713
-0.00237223	0.000857601
-0.0124772	-0.00272582
-0.00723126	0.0920658
-0.0143037	-0.0212106
-0.0140691	0.0418762
-0.00930304	0.0513205
0.00694742	0.0256915
-0.0201733	0.0940704
-0.0273909	0.0978841
0.0208571	0.115771
-0.00732915	0.0373231
0.00854307	0.0775632
0.0169091	0.0349857
-0.0143167	0.101925
0.191839	0.20223
-0.00289587	-0.0222453
-0.0155317	0.0912318
0.00998613	0.121866
-5.75446e-05	-0.0201377
0.00541519	0.0102282
-0.00505677	0.0631013
-0.00411207	0.0226171
0.00657112	-0.00346693
-0.00261412	0.0317294
0.0121905	0.0462318
-0.0160639	0.0278306
0.0340973	0.0352537
0.00216442	-0.0109194
-0.00767748	0.0801285
0.102229	0.0948507
0.0162872	0.0115743
0.0657303	0.171477
0.00872725	0.0802033
-0.0186482	0.061356
0.0379514	0.0556157
0.015464	0.10172
-0.030983	0.0164154
0.0854211	0.0908414
-0.000830649	0.0575345
-0.0159295	0.000560958
-0.0764323	0.0498891
-1.06323e-05	-0.0121974
0.0131425	0.0168726
0.0493283	0.142236
0.0243113	-0.00354446
-0.0219064	0.0770026
0.00562621	0.0950871
-0.0157485	-0.0150515
-0.020731	-0.0328742
0.0769543	0.135992
0.0153809	0.0996172
-0.00473437	0.0335052
-0.00760163	0.0517754
0.0145269	0.0116763
-0.00442511	0.0140833
-0.00739236	0.068375
-0.00842707	-0.0173913
-0.00100331	-0.00723516
-0.0147734	0.0743887
-0.00534414	0.0924064
-0.0120934	-0.000472515
-0.0093438	0.0895068
-0.0145501	-0.00558292
0.0659388	0.150327
-0.0219962	-0.0333756
0.00199504	-0.00313931
-0.00666989	0.0808944
-0.015175	0.0371715
-0.00627865	0.105685
0.00192513	-0.0040684
-0.0215712	-0.0267174
0.0129205	0.11587
0.0250137	0.0834097
-0.0101154	0.111548
-0.0231652	0.0321261
0.130118	0.0812297
0.00980183	0.0471005
0.007073	0.00509567
0.0669215	0.0875857
-0.00251625	-0.00774286
-0.0137415	0.0392139
0.0068543	0.0222394
-0.0188068	0.0461602
0.127392	0.147696
-0.0091619	0.0876342
-0.0125177	0.071152
0.00403229	0.0324406
0.00284463	0.0204504
-0.00222365	0.00543153
0.00398163	0.00600261
-0.0204074	-0.016616
-0.00862949	0.0210162
-0.0173783	0.00260275
0.024968	0.132049
-0.0205997	-0.00621652
-0.0175917	-0.0211659
0.0034019	0.0166234
-0.00673363	0.060456
-0.000423139	-0.00109323
0.083381	0.0463496
0.0112514	0.0912312
-0.0142427	0.0445028
0.00655788	0.061888
-0.00239687	0.00340188
-0.0167091	-0.0292194
-0.00373319	0.0355534
-0.0112317	0.107893
0.00234	0.00353527
-0.0037608	0.0204108
0.0109359	0.0710285
0.0694764	0.161058
-0.00170382	0.0119078
0.0282919	0.118671
-0.0221581	-0.00765901
0.0234978	0.131646
-0.0212637	0.0148855
0.00325411	0.0545109
-0.0203947	0.0440186
0.0531299	0.0462388
-0.00167587	-0.00268686
0.0141998	0.0303677
0.0533963	0.109545
0.00628362	0.0187439
0.0100847	-0.00948184
-0.000154641	-0.00401178
-0.00289708	0.000814883
0.00188287	-0.00441125
-0.00208848	0.00470756
0.00236416	0.0272403
-0.024226	0.052311
0.00704641	0.121472
0.0655612	0.0764898
0.052819	0.0209908
-0.00696216	-0.0151948
0.0431518	0.020972
0.0274955	0.069581
-0.00115151	0.000218983
0.0121523	0.0593784
0.0116848	0.0866898
0.0401606	0.0330542
-0.0137764	0.00022168
-0.0110328	0.104023
-0.00835256	0.0524694
-0.0164149	-0.00259254
-0.020489	-0.00208682
0.0114801	0.00218547
0.161258	0.135429
-0.0176752	0.0136406
0.00259747	-0.00524329
0.0219074	0.107617
-0.0210243	0.0369605
-0.00229781	-0.00166214
-0.0222069	0.00900737
0.0103151	0.070914
0.00782549	0.0666595
-0.0168101	0.107286
-0.0172696	-0.0150578
0.0835543	0.120036
-0.00737791	0.107136
0.0102022	0.0808492
-0.0049965	-0.0179648
-0.0210431	0.0859536
-0.0208743	0.0145246
0.070852	0.150653
-0.00121653	0.00599069
-0.0128438	0.0927483
-0.00996405	0.0433937
0.044446	0.156711
-0.0644885	0.0490655
0.20406	0.163048
0.0134502	0.0911412
0.111641	0.168055
0.011589	0.0698713
-0.00717096	0.0836384
0.0467893	0.154836
0.00889371	0.0985977
0.0239004	0.100742
-0.019773	0.0234727
-0.011087	0.016516
-0.00847877	0.100599
0.114416	0.183
-0.00520776	0.0739699
0.00460739	0.109782
-0.0164971	0.0288715
0.00448865	0.113701
0.0043193	0.0368706
-0.0207611	0.0668254
0.00628941	0.0712106
-0.0097561	0.0918444
0.0414147	0.0279532
0.0310329	0.0390318
-0.0161799	0.0629266
0.0998059	0.196049
0.00231875	0.00535131
-0.0186769	0.0680576
-0.0157912	0.0993888
-0.0188889	0.0544585
0.0217222	0.021921
-0.0227004	0.0277575
0.00618988	0.0148926
0.00948811	0.0463996
-0.00567868	0.0134333
0.0430683	0.115401
-0.0101682	0.0738984
0.00239591	0.00529897
0.0157091	0.0736198
-0.00824334	0.0439767
0.01113	0.0533968
0.0184266	0.00362346
-0.00879078	-0.00814995
0.029514	0.0976535
-0.00351553	0.0230241
-0.0122803	-0.00987163
-0.00530742	0.016244
-0.00550686	0.0960753
-0.000582967	-0.00431648
-0.00539129	0.0235634
-0.0159555	0.034623
0.00748385	0.0341751
0.0479681	0.0774483
0.00453213	0.0976642
0.0152519	0.0292661
0.041449	0.148093
0.0762279	0.167559
-0.0196798	-0.00918008
-0.00345252	0.0385918
-0.00242425	0.000276336
0.018833	0.024841
-0.00426117	-0.0064087
0.00345884	0.0578169
-0.000304154	-0.00568426
0.00954464	0.0945625
-0.0170791	0.00636891
-0.0110442	0.0754603
-0.0021122	-0.0118602
-0.0198566	0.0509964
-0.00572972	0.0920128
-0.00407263	0.0234355
-0.00125156	0.00488121
0.0295019	0.129218
0.0186282	0.0218785
0.0201168	0.0576274
0.0448409	0.115453
-0.0039297	-0.0039576
0.106634	0.0849356
0.247978	0.244198
-0.000876523	-0.00762708
-0.0137996	0.0806699
0.00099547	0.00167771
-0.00461265	0.0851595
0.0081502	0.0222518
0.0193829	0.0684767
-0.0207161	0.0895324
0.00980697	0.0320765
-0.00430386	0.061752
0.0937864	0.0784126
-0.00778829	0.0839623
0.00302178	0.0492945
-0.0216869	0.0835307
-0.00623435	0.115275
0.0245361	0.123706
0.00034601	-0.00804124
-0.0090357	0.0765063
-0.00373868	0.0106685
0.00530451	0.0191097
-0.0134273	0.0226354
-0.0167227	0.0878189
0.00559164	0.0309029
-0.00734955	0.044523
0.00415166	0.0112268
0.00440523	0.0488084
-0.0231167	0.0653858
0.012301	0.122105
0.0204978	0.137575
0.00252917	0.0344718
-0.00290322	-0.0205598
-0.0139677	0.021698
0.0718733	0.110565
0.00713655	0.0660904
-0.00213709	0.0201002
0.0115244	0.0827903
0.00626395	-0.0142163
0.0201436	0.0861607
-0.00649679	0.0772227
-0.00584384	0.0940557
-0.00465862	0.0399117
0.0387547	0.0518913
0.0770531	0.133309
0.00921188	0.0293777
0.109943	0.178076
-0.00503417	0.0543208
-0.00172453	0.00145537
0.00753422	0.0770759
0.00925473	0.12234
-0.00754785	0.0901698
0.0425744	0.0312249
0.0391216	0.124267
-0.0164164	0.0480559
-0.0171194	-0.000469663
-0.00311296	0.0540224
0.0204941	0.021165
0.0274512	0.00269957
0.0188894	0.119755
-0.00590738	0.000993368
0.0223072	0.0558161
-0.0116123	-0.0174689
-0.00491217	-0.0160684
-0.00352996	0.0395947
-0.0129155	0.0509955
-0.00151076	-0.0201533
-0.016634	0.000603165
0.0138108	0.0376823
0.0174881	0.0591277
-0.00641203	0.0504569
-0.0208411	0.0898875
-0.0021866	0.00833627
-0.0161603	0.0669012
0.0394837	0.0726153
-0.00726726	0.000501869
-0.0352065	0.0546471
0.00199373	-0.0167846
0.0100902	0.0767786
0.00250661	0.028914
-0.00964506	0.0268334
0.00487801	0.0691234
-0.00900274	0.0136308
-0.0103726	0.0339738
0.00974724	0.0578146
0.0347914	0.101595
-0.00894967	0.0476098
0.0117444	0.00989718
-0.00544171	0.020738
-0.00212258	0.00504576
0.0135896	0.117819
-0.00432514	0.0530693
-0.0136107	0.0488459
-0.0012811	0.00480282
0.000825226	-0.0139391
-0.0185698	0.0192878
-0.0738772	0.0324343
0.0392979	0.13505
-0.0120226	-0.014296
-0.00461124	-0.0235405
-0.0133266	-0.00622073
0.000716085	-0.00501718
-0.00247562	0.000325941
0.0196227	0.100191
0.0364688	0.00964835
0.0218972	0.00316559
-0.00575627	0.0106231
0.0311553	0.0856766
0.0135966	0.131587
-0.00444113	0.0520293
0.000165062	-0.00807926
-0.0262814	0.0372923
-0.00840788	-0.0188375
0.00672025	0.125344
-0.00190087	-0.0196388
0.0208552	0.105491
0.00420891	0.0369718
-0.0178642	0.0368321
-0.0227894	0.0656004
-0.010781	0.0924626
-0.0153374	0.00533623
-0.0121148	0.0741106
0.00188027	-0.0179365
0.00651516	0.0155381
0.0132087	0.047895
-0.00823805	0.000160528
-0.00113319	-0.000636059
0.0669658	0.102153
-0.00831217	0.0866927
0.00466952	0.0902498
0.167525	0.129927
0.203387	0.148353
0.00841132	0.0742117
-0.0198354	-0.0064775
0.0125013	0.0851137
0.00577696	0.00950428
-0.000455029	8.88794e-05
-0.0347694	0.0305692
0.0391693	0.102105
0.0318515	0.0942075
-0.016752	0.0424123
0.053414	0.0281616
0.02671	0.0291783
0.00650805	0.0150579
-0.0221103	0.0888732
-0.0130651	0.0782808
0.0106017	0.0106753
0.00149482	0.0103634
-0.0151689	0.0765413
0.0299697	0.00407516
-0.0128298	0.0231489
-0.0169653	0.0845078
-0.00459732	0.0101072
0.0569322	0.142251
0.0143161	0.104529
-0.0026743	-0.00897955
0.0744036	0.172136
0.08093	0.136932
-0.0158902	0.0961092
0.00335792	0.00855787
-0.0108681	0.0337222
-0.0124847	0.0565783
-0.0166629	0.0882371
-0.00335499	-0.00874961
-0.00813436	0.0106308
0.0123798	0.117558
0.00794586	0.0510137
0.0358636	0.0527827
-0.0132781	-0.0190912
-0.000972216	-0.00593895
0.000963053	-0.0160911
-0.0127073	0.0150985
0.00272669	0.000868636
0.00551933	0.0207722
-0.0174214	0.0887693
0.0106545	0.126037
-0.018332	0.0428903
0.0685055	0.0653788
0.00237168	-0.00373636
0.17491	0.242545
-0.00420759	-0.0219398
-0.0207435	-0.0257089
-0.0157749	-0.0035498
0.0054334	0.00926978
-0.018671	-0.0165868
-0.0384584	0.0403471
-0.00592222	0.00219304
-0.000295644	-0.00662804
0.00520478	0.112873
-0.00237691	-0.00968598
-0.0189769	0.0826881
-0.0212364	0.0165028
0.0125274	0.0420684
-0.00372282	-0.00358877
0.00956735	0.0752614
0.00653568	0.0191192
0.00452232	0.0300765
-0.0114465	-0.0221173
-0.0225245	0.0966983
0.0164987	-0.00217
0.00967908	0.100776
-0.0223658	0.0644917
-0.0148466	-0.00900881
0.0292834	0.00224329
0.0133782	0.116269
-0.00906878	0.0338428
-0.0155994	-0.00829964
-0.00785361	-0.000767113
-0.0127098	0.0883417
-0.0119026	0.026935
-0.0130831	0.0204313
0.0231893	0.0995176
0.00855543	0.127162
-0.000790541	0.00174975
0.0260439	0.0891929
-0.0141543	0.107039
-0.00445501	0.016694
0.00124856	-0.00282527
0.00748487	0.11777
0.00271897	0.0178165
-0.0230128	0.0256218
0.0305994	0.128911
0.00427059	0.05023
-0.0222273	0.0803108
-0.00315143	0.0197315
0.0680512	0.140219
-0.00392306	-0.00667282
-0.00772867	-0.0259451
0.00874539	0.0707565
0.00335954	0.0207564
0.0352176	0.0320164
-0.00516903	0.110137
0.00640761	0.0311292
0.0018013	0.0101152
0.0209408	0.00928679
0.0344847	0.0963122
0.0028241	-0.00508629
-0.0220897	0.0877302
-0.0142236	0.0940805
0.0419998	0.00799911
-0.020039	0.0377551
0.00965015	-0.00991816
0.00590615	0.023634
0.0226138	0.124323
0.00233896	0.0294284
-0.00936385	0.0467701
-0.0169244	0.0626119
0.0218023	0.048048
0.0130991	0.119899
0.0117219	0.11534
0.0125118	0.0155651
-0.00252491	0.0220584
-0.006594	0.00192668
-0.00576701	0.0622455
0.00707729	-0.00951051
0.000477967	-0.0188573
-0.0118717	0.0193369
-0.0083094	0.0837172
0.00681471	0.0286826
-0.0188025	-0.0279421
-0.00810723	0.0973052
-0.00840816	0.087852
-0.0041972	0.0675923
0.0253871	0.0468541
0.00701973	0.013741
0.227185	0.194134
0.00473253	0.079394
-0.00483525	0.0209768
-0.0155561	0.0860414
0.00776563	0.0150037
0.0109025	0.0749958
0.0260088	0.113905
-0.00474076	0.00420872
-0.0110656	0.0446255
-0.00504857	0.0907499
0.00527599	-0.0136933
0.0101886	0.0843678
-0.0203875	0.0836077
0.0195562	0.0893645
-0.00816172	0.00258278
0.00226423	0.0103901
0.0253241	0.00385721
-0.00442062	0.0748132
-0.0047183	-0.0197289
-0.00295745	0.00995305
0.127427	0.0754552
-0.0018493	-0.000771361
-0.00721127	0.106038
-0.0180941	0.0777126
-0.0100453	0.0585131
-0.0221468	0.0817262
-0.00132238	0.00127097
-0.0105556	0.0442125
-0.00012782	-0.0059388
0.131132	0.132401
-0.0127179	-0.0265028
-0.0172181	-0.0117544
-0.00462367	0.100833
-0.000501807	-0.00717046
-0.00130102	-0.00307159
-0.0102526	0.0275291
0.0198691	0.0346998
-0.0109767	0.0227794
0.00218442	0.0174108
0.0232064	0.11018
-0.0118826	0.04778
0.0375522	0.131703
-0.0166602	0.00470797
0.0524349	0.0284936
0.0111057	-0.0104552
-0.000792976	-0.0153185
-0.00680485	0.0260202
-0.0248532	0.0620227
-0.0128355	-0.0158528
-0.0121142	0.0794771
0.00361657	-0.00848971
0.00290545	0.0188576
0.00877599	-0.0141787
0.000388763	0.000254573
0.00662304	3.83046e-05
-0.0162628	0.0435509
0.00277296	0.00778921
-0.0108427	0.038386
-0.0046089	0.0337312
0.024891	0.0923395
-0.014689	0.00688283
0.00370812	0.0475984
-0.014257	0.0201371
-0.00365895	0.057176
0.00497512	0.0828406
-0.00300009	-0.0144458
0.0034931	0.00339343
0.0104677	0.0376446
-0.0212932	0.0838713
0.0535144	0.0713245
0.0103698	0.0473384
-0.000257142	-0.00963391
-0.00313287	-0.00410813
0.00341109	0.00958818
0.0712282	0.110711
-0.00895275	0.113743
0.00268353	-0.000878667
-0.0225539	0.00884919
-0.022958	0.0306521
-0.0313197	0.0181005
0.00464416	0.0213264
0.015329	0.0703499
-0.00631836	0.0324073
-0.0229239	0.0928757
-0.00256908	-0.0205025
-0.0105614	0.0851513
0.0121061	0.104095
-0.0134954	0.106952
-0.0112237	0.0839522
0.0319405	0.112761
-0.0236884	0.0876396
0.0423858	0.135571
-0.00296813	-0.00607183
-0.0203855	0.00571581
0.0924414	0.130621
-0.010437	0.0339153
0.0106781	0.0550861
-0.0333624	-0.00878588
0.0234316	0.00921972
-0.0240621	0.0393141
-0.0016535	-0.0129138
0.0111855	0.0123301
0.0239656	0.0225663
0.0901624	0.133941
-0.00627618	-0.00993846
0.00435158	0.0706918
0.0196429	0.0724415
0.0841713	0.140896
0.00231623	-0.00281454
0.0575517	0.141531
-0.00528128	0.0577065
-0.00491956	0.0349651
0.00685444	0.0175461
-0.0146259	0.0298697
0.0284613	0.00656461
-0.0134842	0.0830059
0.0258869	0.0301959
-0.0224427	-0.00116992
0.00219025	-0.0044172
0.00957379	-0.0118391
-0.00254733	-0.020557
-0.0014508	-0.019153
4.67849e-05	-0.00438248
0.0152297	0.0412362
-0.00964125	0.00626555
0.00306672	0.0175664
-0.0203082	-0.0221836
0.042192	0.0544666
0.0337602	0.0372759
0.00554385	0.125315
0.00952363	0.127234
0.0140431	0.0694456
-0.0225866	0.10147
0.00225976	0.0240205
-0.0273095	0.0607417
0.0510544	0.144352
-0.00125732	0.000482258
-0.00511796	0.0633147
0.0502153	0.143821
-0.0218298	0.0383537
0.00747349	0.0667758
-0.0184524	-0.00949963
0.0178463	0.118987
0.105859	0.190704
0.168312	0.130486
0.00758679	0.0190267
-0.00636113	0.0430494
0.0486368	0.108007
-0.014428	0.0986987
0.00321392	0.0533617
0.00264522	0.00819807
0.0248753	0.136201
0.052498	0.0179661
-0.0104904	0.0311643
-0.00529329	0.0563004
0.00734266	0.0136054
0.0332444	0.0723104
-0.0196614	0.0761939
-0.0142272	0.0203134
0.0181313	0.0275597
0.131587	0.0895501
-0.00451608	0.0446787
0.00348081	-0.0182726
0.0133948	0.0747175
-0.0208649	0.0489391
-0.0218896	0.0454768
-0.00740621	0.10019
0.00664022	0.125262
-0.0116398	0.00967868
0.00918699	0.0315456
0.0724782	0.0362011
0.0670992	0.139522
0.075117	0.136863
-0.0186706	0.0868242
-0.0129393	0.0607762
0.00856825	0.0601833
-0.00249389	-0.00793074
-0.013451	0.0844239
0.0697212	0.0313168
0.0151263	0.0284234
0.00798847	0.0499013
-0.00861746	0.0331816
-0.00578374	0.0268875
0.00470332	0.0969614
0.00568729	0.00514788
0.00533543	0.0041301
0.00333831	0.0193734
-0.0202222	-0.0240966
-0.0108244	0.0554741
-0.0162479	0.0836167
0.00191244	0.00843914
0.00185062	0.00488815
-0.00654398	0.109231
-0.0220867	-0.018692
0.00962086	0.0303293
0.0882222	0.135031
-0.00100416	0.00187801
0.0125073	0.0398271
-0.0239092	0.0968841
-0.00883943	0.0308684
0.0874011	0.0474561
0.0766362	0.0917459
-0.00851661	-0.0180616
-0.00712403	-0.0167239
-0.0116558	0.07958
-0.00760398	0.049646
0.00756154	0.0454611
-0.00403329	0.0130554
-0.0206494	0.087095
0.0376575	0.051389
0.00546521	0.0753224
0.12436	0.152896
0.0895076	0.134037
-0.00315315	0.0262441
-0.00770683	-0.0014845
0.0150887	0.0976522
-0.00130356	0.00265631
-0.00384742	-0.00149315
-0.00312256	-0.0196955
0.0247341	-0.000432864
-0.0363822	0.00404504
0.111221	0.0628918
0.031263	0.0839902
0.0147975	0.0506279
-0.000962212	-0.00734259
0.0256935	0.0141413
0.000884618	-0.00656831
0.00496754	0.00719742
-0.0221306	-0.0124145
0.0102058	0.0574954
-0.0146276	0.0888437
-0.0220938	0.0520788
-0.00270667	-0.0158711
-0.021088	-0.0344577
-0.0060581	0.00271295
-0.0150138	0.107502
-0.00787264	0.0739739
