mh MH MA MC la2 laL la1 la3 la4 la5 S T U
125.100000 241.632457 279.118543 500.244840 1.927043 1.007356 0.258609 7.348114 -6.018184 -0.322574 -0.034913 1.031589 0.008760
125.100000 70.977667 273.118896 549.681620 2.774178 0.106942 0.258609 9.926231 -8.669906 -1.149384 -0.056943 2.173158 0.021836
125.100000 348.486533 482.654969 667.041891 0.729161 -0.297161 0.258609 10.394293 -8.848752 -1.842702 -0.024832 1.063346 0.004315
125.100000 120.135058 358.317274 468.194288 3.087116 -0.060422 0.258609 6.707158 -4.884462 -1.883119 -0.032130 0.648897 0.006290
125.100000 451.091454 525.163746 711.636065 3.890579 -0.499605 0.258609 9.512371 -8.817029 -1.194948 -0.020014 0.887875 0.002901
125.100000 157.293893 373.059688 455.982600 0.484965 0.451641 0.258609 6.505537 -4.162955 -1.890941 -0.026481 0.430561 0.003978
125.100000 54.269373 209.791744 624.762505 1.703484 -0.601320 0.258609 12.201345 -12.124044 -0.678621 -0.078217 3.817183 0.038751
125.100000 451.655196 594.382528 714.500205 3.225953 1.925950 0.258609 12.056102 -7.663066 -2.467086 -0.016348 0.575965 0.001757
125.100000 175.002683 241.379181 331.014698 2.398046 0.897802 0.258609 3.506857 -2.152350 -0.456705 -0.024769 0.253304 0.004219
125.100000 231.268013 536.391791 636.030871 3.364770 -0.130731 0.258609 11.471172 -7.731335 -3.870567 -0.024465 0.703087 0.003212
125.100000 473.318351 473.386470 520.469005 0.761844 0.991051 0.258609 2.539657 -1.547540 -0.001066 -0.005158 0.040905 0.000176
125.100000 147.147816 471.805914 510.594922 1.901231 -0.168578 0.258609 7.731967 -4.579963 -3.320582 -0.022503 0.237678 0.001676
125.100000 641.886712 683.393244 787.885798 0.943151 1.100320 0.258609 7.999173 -5.989874 -0.908979 -0.009230 0.280718 0.000613
125.100000 410.786620 525.632385 675.904733 3.615004 -0.037982 0.258609 9.483518 -7.744388 -1.777113 -0.019353 0.726347 0.002608
125.100000 447.955531 512.479041 651.114431 3.370844 0.935753 0.258609 8.315152 -6.355362 -1.024037 -0.016191 0.516114 0.001883
125.100000 470.246684 493.513342 581.936976 0.786757 1.916494 0.258609 5.800382 -3.513351 -0.370538 -0.010115 0.181700 0.000737
125.100000 538.524913 583.515940 667.746148 2.810122 -0.220168 0.258609 4.931389 -4.317369 -0.834189 -0.009299 0.200235 0.000608
125.100000 758.940040 841.174203 867.266556 2.237074 0.383433 0.258609 6.205407 -3.647606 -2.174368 -0.004281 0.052040 0.000080
125.100000 16.829666 104.495148 221.635480 1.335214 -0.240385 0.258609 1.373702 -1.438332 -0.175755 -0.066491 0.381613 0.028935
125.100000 145.950364 564.120984 594.125419 1.458733 1.262681 0.258609 12.224526 -6.055193 -4.906652 -0.022105 0.222035 0.001162
125.100000 214.761700 490.763177 519.320238 3.217400 1.024619 0.258609 8.413440 -4.171061 -3.217759 -0.018299 0.152111 0.000941
125.100000 241.435630 470.580339 641.011808 1.067698 -0.083188 0.258609 11.570093 -8.957222 -2.696059 -0.029747 1.202036 0.005817
125.100000 105.353668 546.222814 555.306402 3.729406 -0.975171 0.258609 8.849199 -5.077527 -4.746843 -0.021444 0.065335 0.000397
125.100000 311.708624 420.448865 568.380159 3.310491 0.429917 0.258609 7.895504 -6.149985 -1.315602 -0.023174 0.689055 0.003747
125.100000 664.218688 702.383631 778.211319 3.881508 -0.515777 0.258609 4.918369 -4.572286 -0.861860 -0.006946 0.159165 0.000338
125.100000 395.087438 647.557818 673.285286 3.274730 0.994462 0.258609 10.817285 -5.472948 -4.349875 -0.012736 0.129117 0.000417
125.100000 623.734230 705.636351 767.781342 1.102490 0.051307 0.258609 6.675797 -4.825324 -1.799165 -0.007651 0.164642 0.000365
125.100000 811.215877 898.000784 945.304641 3.251144 1.006477 0.258609 8.790523 -5.332889 -2.451157 -0.005348 0.116766 0.000162
125.100000 485.753213 539.407274 587.148866 0.722902 -0.038393 0.258609 3.556940 -2.686417 -0.908917 -0.007266 0.089073 0.000330
125.100000 195.300145 355.736020 602.293676 1.636576 -0.526432 0.258609 10.201823 -9.267385 -1.460869 -0.040451 1.763632 0.011374
125.100000 10.996990 271.115078 326.308573 2.897819 -0.862463 0.258609 2.652520 -2.302370 -1.212612 -0.032677 0.255356 0.005481
125.100000 51.783526 283.197305 446.225772 2.737156 -0.529410 0.258609 5.962622 -5.211062 -1.280970 -0.045339 1.033017 0.013659
125.100000 14.591731 384.702771 531.648996 2.428051 -0.209406 0.258609 9.124910 -6.892263 -2.442053 -0.039591 1.126941 0.009811
125.100000 432.238845 443.961106 718.377265 2.591407 0.035703 0.258609 10.916642 -10.711215 -0.169724 -0.026362 1.430243 0.005099
125.100000 456.556201 645.468954 667.696714 1.028575 1.439633 0.258609 9.284677 -4.404853 -3.440191 -0.009810 0.085542 0.000260
125.100000 195.365371 317.629456 396.926779 1.399321 1.220773 0.258609 5.166283 -2.909076 -1.036434 -0.022637 0.287250 0.003218
125.100000 176.137947 186.066944 351.338038 2.710769 1.375642 0.258609 4.429837 -2.994767 -0.059428 -0.035884 0.522595 0.009215
125.100000 257.088448 288.755195 470.505607 0.850105 -0.132823 0.258609 4.999078 -4.846272 -0.285628 -0.029168 0.704205 0.006165
125.100000 826.310292 887.796504 941.321666 1.265961 -0.408657 0.258609 6.310153 -4.977223 -1.741588 -0.004993 0.113381 0.000157
125.100000 620.261568 792.160209 852.475529 4.093414 -0.870981 0.258609 10.431488 -7.290417 -4.012053 -0.009804 0.256508 0.000485
125.100000 462.248721 662.467496 684.209926 3.823578 -0.786750 0.258609 7.623235 -4.688832 -3.721153 -0.009985 0.087892 0.000256
125.100000 356.756333 387.700068 462.619637 1.951262 0.433510 0.258609 3.300251 -2.486077 -0.380664 -0.011697 0.145782 0.000964
125.100000 27.745863 198.632782 439.379136 2.614652 0.645966 0.258609 7.000787 -5.715567 -0.639255 -0.064691 1.564165 0.027671
125.100000 768.216923 894.614646 941.943836 2.659856 1.282607 0.258609 11.101530 -6.345822 -3.473100 -0.006569 0.151164 0.000218
125.100000 548.706528 608.193051 752.706459 4.084845 0.548979 0.258609 9.323127 -7.636929 -1.137219 -0.014006 0.541140 0.001419
125.100000 202.263853 371.570135 449.857579 2.709399 1.273501 0.258609 6.609649 -3.730727 -1.605422 -0.022776 0.345230 0.003033
125.100000 285.654473 375.122379 549.499846 4.144697 -0.538848 0.258609 6.743576 -6.305521 -0.976904 -0.026922 0.833397 0.005160
125.100000 135.234863 168.965998 364.909758 2.798151 0.880848 0.258609 4.677222 -3.626814 -0.169559 -0.047254 0.798723 0.015569
125.100000 59.559923 270.710752 579.237800 1.709247 -0.437576 0.258609 10.533706 -9.818910 -1.152372 -0.060975 2.597092 0.024835
125.100000 149.389617 152.886065 588.551126 0.503370 0.784585 0.258609 11.494981 -10.692932 -0.017465 -0.073131 3.266171 0.034468
125.100000 104.783770 423.947605 468.625024 1.332111 -0.153071 0.258609 6.741958 -4.106478 -2.788551 -0.025028 0.267313 0.002366
125.100000 317.686954 502.246626 665.039236 2.399060 0.184912 0.258609 11.466299 -8.780780 -2.500606 -0.025005 1.016327 0.004185
125.100000 545.378659 616.378275 780.448618 0.624511 0.401140 0.258609 10.701298 -8.937141 -1.363016 -0.015685 0.707097 0.001779
125.100000 257.123128 381.011620 611.254111 0.551014 1.855047 0.258609 12.018286 -8.856848 -1.306391 -0.034124 1.459395 0.008224
125.100000 136.522543 168.941888 350.063580 2.848802 -0.357162 0.258609 3.076843 -3.270362 -0.163642 -0.044844 0.688830 0.014093
125.100000 426.413690 562.650615 623.503984 0.808638 0.156772 0.258609 6.995578 -4.612170 -2.226636 -0.012100 0.219188 0.000810
125.100000 455.472173 466.671584 751.334298 3.849110 -0.721556 0.258609 11.078574 -11.629473 -0.170657 -0.026019 1.534527 0.004971
125.100000 191.136075 564.276875 603.999345 2.760336 -0.764655 0.258609 10.084780 -6.191570 -4.657866 -0.021249 0.279008 0.001367
125.100000 303.602921 474.805943 573.410009 2.593359 1.363495 0.258609 9.183718 -5.618062 -2.202161 -0.019954 0.480017 0.002443
125.100000 312.287070 323.545624 381.284641 1.784385 0.176680 0.258609 1.758237 -1.463265 -0.118292 -0.009904 0.073310 0.000679
125.100000 166.558809 174.534642 222.203784 3.636731 0.644383 0.258609 1.359324 -0.669986 -0.044955 -0.014940 0.048719 0.001486
125.100000 66.705643 97.546415 608.104003 0.346062 -0.176380 0.258609 11.897810 -11.990482 -0.083708 -0.109218 4.430947 0.066620
125.100000 129.660331 206.417006 287.898012 1.715780 1.090895 0.258609 3.274564 -1.757399 -0.426270 -0.028598 0.231143 0.005498
125.100000 571.494672 753.995097 824.919138 1.689746 0.549293 0.258609 12.244892 -7.698268 -3.997330 -0.011371 0.328562 0.000686
125.100000 48.495168 195.060168 341.938882 4.132516 0.403918 0.258609 4.190369 -3.196579 -0.589872 -0.050534 0.707924 0.017182
125.100000 229.057910 483.462735 641.177350 2.001041 0.282707 0.258609 12.135469 -8.857377 -2.995385 -0.029347 1.140105 0.005505
125.100000 181.113598 182.747858 460.495061 1.022372 1.205739 0.258609 7.129910 -5.914345 -0.009826 -0.049978 1.375096 0.017356
125.100000 180.334215 276.840746 412.225602 1.075893 0.424888 0.258609 4.966150 -3.812193 -0.729069 -0.031034 0.562657 0.006693
125.100000 829.281757 846.708670 888.449625 3.007543 0.886532 0.258609 4.245462 -2.876292 -0.482638 -0.003140 0.045518 0.000064
125.100000 120.270029 306.248770 609.152531 0.719793 -0.358669 0.258609 11.426708 -10.474592 -1.310784 -0.053166 2.510415 0.019245
125.100000 459.262061 510.414410 691.982484 2.921338 -0.830557 0.258609 8.023898 -8.034817 -0.819638 -0.018937 0.773443 0.002621
125.100000 28.505024 90.545380 478.672973 3.970234 0.663708 0.258609 8.209325 -7.423568 -0.122049 -0.113083 2.741542 0.070366
125.100000 326.135057 341.213125 561.282628 2.213142 1.501598 0.258609 8.398092 -6.730219 -0.166275 -0.027802 0.941356 0.005643
125.100000 774.485511 778.301855 938.937832 0.126237 0.195772 0.258609 9.508233 -9.214537 -0.097924 -0.010129 0.486095 0.000762
125.100000 208.672291 376.619806 428.057925 3.792659 0.179274 0.258609 4.795886 -2.992276 -1.624337 -0.019160 0.201619 0.001837
125.100000 828.302604 864.016400 904.832126 2.158571 1.944705 0.258609 6.328206 -3.384771 -0.998730 -0.003589 0.057559 0.000081
125.100000 670.219525 700.850836 798.012667 3.241873 0.952715 0.258609 7.153719 -5.507012 -0.693993 -0.008110 0.228588 0.000475
125.100000 238.947551 455.577703 467.450139 4.155193 1.911516 0.258609 7.246095 -2.848375 -2.486204 -0.014437 0.048319 0.000334
125.100000 184.731775 333.202702 473.517166 0.575533 0.954844 0.258609 7.237238 -5.011685 -1.270709 -0.031066 0.718779 0.006512
125.100000 197.249865 237.005049 546.083783 2.353139 -0.193663 0.258609 8.375971 -8.284356 -0.285278 -0.049290 1.908374 0.016911
125.100000 606.981457 656.751758 771.231943 1.138766 1.037348 0.258609 8.518748 -6.442066 -1.039335 -0.010616 0.345768 0.000810
125.100000 100.477805 556.197650 604.025848 3.865879 0.728951 0.258609 12.453170 -6.779080 -4.945139 -0.025132 0.383513 0.002067
125.100000 82.936686 216.394116 226.623731 3.223481 -0.482629 0.258609 0.987390 -0.809897 -0.660122 -0.019951 0.025349 0.000881
125.100000 44.322613 327.738921 495.542067 1.203745 0.551068 0.258609 8.601747 -6.308193 -1.742486 -0.043668 1.190866 0.012516
125.100000 307.978548 552.902109 607.361035 2.201595 0.061965 0.258609 9.118633 -5.572466 -3.484202 -0.017119 0.291640 0.001269
125.100000 74.935893 341.103632 437.922620 1.460173 -0.500369 0.258609 5.652081 -4.322582 -1.829868 -0.033640 0.572394 0.006632
125.100000 140.133361 442.858371 455.846332 3.179230 -0.117834 0.258609 6.100638 -3.302116 -2.916356 -0.019779 0.069222 0.000587
125.100000 590.196893 685.818076 726.757185 0.405706 0.324406 0.258609 6.268079 -3.927444 -2.016228 -0.006887 0.102780 0.000248
125.100000 503.337253 630.657010 647.455951 2.163458 0.809972 0.258609 6.291194 -3.095409 -2.385813 -0.006924 0.044405 0.000130
125.100000 211.686964 565.631250 625.988695 2.692815 0.472794 0.258609 11.942504 -6.923353 -4.546357 -0.022187 0.430004 0.001975
125.100000 659.083417 691.984943 756.159478 1.112580 1.206237 0.258609 5.746729 -3.805939 -0.734553 -0.006032 0.114745 0.000252
125.100000 623.840179 761.720280 782.803774 2.677435 0.419767 0.258609 7.809719 -4.233081 -3.156871 -0.006381 0.061533 0.000124
125.100000 237.931811 373.535077 524.228414 0.787765 -0.064443 0.258609 7.147001 -5.841279 -1.370165 -0.028083 0.774024 0.005407
125.100000 506.352324 567.243568 732.339093 2.658846 1.791859 0.258609 11.043227 -8.171114 -1.080253 -0.016517 0.683825 0.001983
125.100000 242.324427 298.846832 466.847375 0.993163 -0.113665 0.258609 5.148591 -4.756798 -0.505458 -0.029095 0.683422 0.006081
125.100000 548.405907 599.683708 698.559979 2.794593 1.093772 0.258609 7.281789 -5.215191 -0.972826 -0.010464 0.272986 0.000776
125.100000 479.560208 692.972055 714.954067 3.307773 1.259127 0.258609 10.551920 -5.157816 -4.134977 -0.010078 0.094191 0.000252
125.100000 58.807879 164.944718 335.339120 2.770752 -0.450024 0.258609 3.152129 -3.209722 -0.392432 -0.056448 0.791806 0.021456
125.100000 101.939239 554.258780 608.615237 2.340213 -0.463129 0.258609 11.435242 -6.993698 -4.904673 -0.025668 0.439508 0.002350
125.100000 420.251885 541.159784 713.033836 3.064927 1.062446 0.258609 12.028326 -9.045028 -1.920852 -0.020774 0.916384 0.003030
125.100000 231.608131 506.411876 589.381291 3.711250 0.726354 0.258609 10.433803 -6.356093 -3.351356 -0.022829 0.520720 0.002689
125.100000 235.590894 246.974652 378.868512 2.748752 1.137285 0.258609 4.046872 -2.818811 -0.090776 -0.024359 0.344850 0.004310
125.100000 166.592492 300.953774 548.817462 2.257566 -0.528099 0.258609 8.509100 -7.999124 -1.038074 -0.044384 1.659109 0.013681
125.100000 25.590729 494.830114 582.262093 3.278328 0.131409 0.258609 11.314377 -7.147640 -4.035329 -0.030842 0.718445 0.004618
125.100000 263.903999 382.655037 446.294916 1.794467 1.845481 0.258609 6.126459 -3.012230 -1.268748 -0.016815 0.210724 0.001670
125.100000 303.661356 468.812907 488.295654 1.957123 1.242744 0.258609 6.075265 -2.724396 -2.108125 -0.011888 0.065181 0.000388
125.100000 862.134829 896.165127 945.600479 0.773369 0.306493 0.258609 5.293069 -3.997821 -0.988755 -0.003896 0.076032 0.000100
125.100000 592.654714 595.469826 727.823713 3.620891 0.110151 0.258609 6.009012 -5.843592 -0.055270 -0.010849 0.329111 0.000869
125.100000 188.293751 236.192464 454.713585 2.322605 1.565614 0.258609 7.227254 -5.325657 -0.335983 -0.040745 1.041272 0.011762
125.100000 741.840091 771.329873 808.890029 2.084194 -0.562516 0.258609 2.873810 -2.698950 -0.737376 -0.003589 0.046408 0.000080
125.100000 463.821158 473.710459 552.165944 2.157780 -0.067093 0.258609 2.899301 -2.813187 -0.153208 -0.008808 0.127594 0.000557
125.100000 273.772102 396.077494 632.223397 3.397017 -0.273319 0.258609 10.459554 -9.379078 -1.353794 -0.033388 1.517894 0.007893
125.100000 98.118554 381.443903 435.027466 3.071985 0.030839 0.258609 5.967175 -3.691108 -2.245228 -0.026556 0.298242 0.003133
125.100000 55.087341 75.380139 229.611071 3.642848 0.250721 0.258609 1.892820 -1.598349 -0.043750 -0.072556 0.462140 0.033888
125.100000 775.094724 824.058251 923.515698 1.666504 0.650748 0.258609 8.982740 -7.038116 -1.293876 -0.007673 0.271750 0.000419
125.100000 184.778370 283.454421 520.442886 0.290621 1.391906 0.258609 9.215217 -7.059821 -0.763490 -0.042100 1.409389 0.012433
125.100000 142.897188 448.510527 461.152808 3.931026 0.401709 0.258609 6.755147 -3.366755 -2.986683 -0.019665 0.067974 0.000562
125.100000 397.484724 513.182595 709.602246 3.128907 0.276405 0.258609 11.696235 -9.678766 -1.741065 -0.023400 1.114237 0.003890
125.100000 336.169392 361.494223 567.368294 3.104754 1.815329 0.258609 8.719186 -6.611898 -0.291959 -0.025987 0.867045 0.004936
125.100000 4.515123 514.075536 611.890299 3.293329 -0.172659 0.258609 12.200576 -8.006567 -4.366668 -0.031569 0.849301 0.004999
125.100000 97.662868 367.792107 600.144524 2.226326 0.201318 0.258609 11.789506 -9.510507 -2.077682 -0.045401 1.930887 0.013877
125.100000 11.331585 14.266787 429.408518 3.159737 0.567804 0.258609 6.657541 -6.088496 -0.001242 -0.161877 2.519435 0.117296
125.100000 83.930368 329.166845 415.018345 0.947253 0.501830 0.258609 5.961408 -3.785533 -1.674045 -0.032042 0.469497 0.005889
125.100000 193.607797 215.680136 253.414275 1.019815 1.682489 0.258609 2.566051 -0.734280 -0.149282 -0.011933 0.041468 0.000898
125.100000 287.466294 508.955281 592.962677 2.517013 1.584465 0.258609 10.473614 -5.974240 -2.914909 -0.020053 0.459004 0.002204
125.100000 182.638675 621.132082 637.924985 0.087487 0.044121 0.258609 12.390985 -6.522814 -5.824049 -0.020016 0.128002 0.000557
125.100000 445.998036 491.917674 566.120899 0.812769 0.719375 0.258609 4.737440 -3.306373 -0.711692 -0.010073 0.163896 0.000701
125.100000 317.517927 327.486885 548.099039 0.093406 1.280747 0.258609 7.877181 -6.490181 -0.106253 -0.028368 0.924947 0.005871
125.100000 874.628784 914.674103 990.136428 1.339973 1.960039 0.258609 9.078640 -5.934564 -1.184037 -0.005406 0.160571 0.000204
125.100000 182.495873 291.181372 541.975273 1.485502 -0.074006 0.258609 8.533055 -7.756346 -0.850715 -0.043495 1.591532 0.013227
125.100000 504.411562 600.307148 796.840925 2.656588 -0.643296 0.258609 11.932698 -10.825422 -1.750573 -0.019404 1.050143 0.002708
125.100000 11.168542 102.875824 281.836886 2.996676 -0.714030 0.258609 1.907006 -2.448210 -0.172825 -0.081145 0.754525 0.041276
125.100000 20.876996 507.078648 572.783641 2.010603 0.544843 0.258609 11.373228 -6.586648 -4.241736 -0.028715 0.528783 0.003416
125.100000 53.035698 456.299518 529.035952 2.404883 0.310324 0.258609 9.467117 -5.762708 -3.394085 -0.029561 0.533120 0.004051
125.100000 684.441335 731.892992 882.548060 2.752483 0.810123 0.258609 11.069596 -9.148900 -1.110573 -0.011713 0.548660 0.001003
125.100000 63.635564 279.295333 382.023896 0.369810 0.113347 0.258609 4.802777 -3.467333 -1.222097 -0.037076 0.534696 0.008582
125.100000 176.395968 222.950339 248.815960 1.464255 0.530242 0.258609 1.547951 -0.710496 -0.307213 -0.012125 0.034300 0.000770
125.100000 21.942777 448.937137 553.758930 3.888931 -0.702625 0.258609 9.415938 -6.796085 -3.322478 -0.033409 0.824849 0.006078
125.100000 265.934192 388.927691 540.254450 1.640193 -0.290647 0.258609 7.018292 -5.977989 -1.330950 -0.026233 0.748762 0.004761
125.100000 412.607564 423.787507 630.115680 1.134678 1.667138 0.258609 9.162701 -7.341045 -0.154519 -0.021889 0.820442 0.003529
125.100000 709.027515 737.893870 805.117101 0.164334 -0.172972 0.258609 4.635460 -4.118245 -0.690187 -0.005720 0.118990 0.000229
125.100000 645.110137 774.663995 861.325423 0.505134 0.932563 0.258609 11.697134 -7.725090 -3.039481 -0.010179 0.343847 0.000642
125.100000 99.016307 201.853684 540.137650 1.784878 -0.676805 0.258609 8.641208 -8.806732 -0.511281 -0.066945 2.522999 0.029496
125.100000 12.571258 26.667257 128.400507 4.032869 -0.079889 0.258609 0.459759 -0.530508 -0.009140 -0.102904 0.189611 0.055874
125.100000 291.733654 405.085928 613.179691 4.118250 -0.841980 0.258609 8.771373 -8.308142 -1.305210 -0.029767 1.205860 0.006285
125.100000 754.978310 879.703471 971.333516 0.758901 -0.426402 0.258609 11.917327 -8.974604 -3.369125 -0.009105 0.364219 0.000524
125.100000 279.925058 665.287673 695.191282 4.013032 -0.852136 0.258609 12.530536 -7.363608 -6.019064 -0.017966 0.216317 0.000744
125.100000 145.923729 168.224913 483.433534 1.523200 -0.081681 0.258609 6.938421 -6.904333 -0.115769 -0.060503 1.853575 0.024636
125.100000 87.166028 266.792190 291.831810 1.304107 -0.491103 0.258609 2.072447 -1.512916 -1.050634 -0.023232 0.086842 0.001927
125.100000 53.349969 210.239323 603.205452 3.315013 -0.227850 0.258609 11.703229 -11.247717 -0.683362 -0.076339 3.487158 0.037164
125.100000 262.341364 635.621358 645.159644 3.687461 -0.244854 0.258609 11.236671 -5.942634 -5.538891 -0.016634 0.063487 0.000247
125.100000 734.278181 848.081677 912.627171 2.758040 0.625599 0.258609 10.332912 -6.731604 -2.975710 -0.007537 0.211631 0.000333
125.100000 488.489196 534.909828 637.634425 2.869265 0.074237 0.258609 5.625032 -4.765766 -0.785029 -0.011741 0.281564 0.000985
125.100000 142.493448 460.738664 518.729234 2.235036 1.351416 0.258609 9.573229 -5.049500 -3.172314 -0.024667 0.367538 0.002598
125.100000 689.356520 717.669801 875.487579 2.986651 0.438964 0.258609 10.065049 -8.967788 -0.658298 -0.011649 0.540141 0.001002
125.100000 235.990174 256.551513 590.660606 1.922301 -0.326276 0.258609 9.363346 -9.522273 -0.167349 -0.046769 2.107776 0.015348
125.100000 288.055994 318.655389 449.495877 0.513993 1.969441 0.258609 5.904608 -3.628389 -0.306778 -0.021095 0.386148 0.003232
125.100000 238.273632 481.388086 560.179331 2.230244 1.316328 0.258609 9.810827 -5.603360 -2.891139 -0.021865 0.448318 0.002510
125.100000 188.681879 414.371427 591.643314 3.530257 -0.762769 0.258609 9.629225 -8.142955 -2.249039 -0.033802 1.245263 0.007591
125.100000 117.074417 457.721992 511.156662 2.102865 -0.544023 0.258609 7.638101 -4.946567 -3.235558 -0.025358 0.347588 0.002588
125.100000 20.987873 102.806553 509.778990 2.207390 -0.720197 0.258609 7.853871 -8.406695 -0.167372 -0.110739 3.086417 0.068177
125.100000 272.471434 322.954367 376.383518 1.032107 1.181756 0.258609 3.410055 -1.731590 -0.496709 -0.012623 0.101835 0.001035
125.100000 122.852702 161.615634 415.699230 1.055542 0.331330 0.258609 5.543606 -5.030063 -0.182213 -0.057755 1.299005 0.022615
125.100000 293.430511 384.098749 406.010434 2.182242 -0.017349 0.258609 2.585037 -1.587277 -1.015110 -0.009554 0.045137 0.000360
125.100000 142.032650 215.124881 626.224677 3.393730 -0.470248 0.258609 11.823495 -11.862362 -0.431381 -0.066607 3.409602 0.029258
125.100000 619.875919 631.754027 781.062119 2.731553 0.625308 0.258609 8.088190 -7.217211 -0.245670 -0.011822 0.442547 0.001034
125.100000 443.769101 574.119713 665.833845 2.201602 1.523308 0.258609 9.666731 -5.950905 -2.192518 -0.014094 0.372205 0.001254
125.100000 314.922351 511.753298 644.777579 1.363656 0.494967 0.258609 10.957061 -7.773295 -2.688799 -0.022833 0.788403 0.003337
125.100000 219.670527 281.058686 556.465416 3.311899 -0.738648 0.258609 7.900344 -8.131046 -0.507946 -0.042507 1.654100 0.012769
125.100000 330.172741 592.814193 652.876199 1.976030 -0.159093 0.258609 10.325186 -6.478484 -4.005794 -0.017240 0.346680 0.001308
125.100000 157.904025 465.462811 525.912053 1.170554 1.205752 0.258609 9.522554 -5.148682 -3.168120 -0.024178 0.378483 0.002566
125.100000 325.696836 466.906763 612.715245 0.601082 0.179865 0.258609 9.081363 -7.052013 -1.849486 -0.022769 0.757514 0.003526
125.100000 361.632476 587.010621 638.022771 3.264761 0.559478 0.258609 9.690783 -5.598298 -3.533006 -0.014947 0.254342 0.000958
125.100000 337.327735 413.052080 617.322102 1.500267 0.029388 0.258609 8.863302 -7.894956 -0.938959 -0.026430 1.038805 0.005039
125.100000 292.583264 306.818430 556.513615 1.428123 -0.477741 0.258609 6.928645 -7.265389 -0.140997 -0.033094 1.192529 0.007928
125.100000 754.775577 871.900329 906.016247 3.957428 0.471120 0.258609 8.772372 -5.152927 -3.148325 -0.005684 0.094895 0.000143
125.100000 17.261209 150.697663 326.403798 1.380211 -0.323529 0.258609 3.187658 -3.140841 -0.370346 -0.065045 0.849976 0.027899
125.100000 52.790918 248.959556 321.620600 3.517751 -0.390764 0.258609 2.935726 -2.348336 -0.978154 -0.034526 0.317138 0.007003
125.100000 294.879559 368.553315 469.490257 3.218607 0.814473 0.258609 5.225444 -3.603290 -0.807680 -0.018463 0.321790 0.002361
125.100000 14.408416 36.447681 424.841230 2.977614 -0.271332 0.258609 5.686844 -5.939654 -0.018521 -0.166011 2.391363 0.121764
125.100000 658.552984 714.274289 788.094022 0.334209 0.064892 0.258609 6.258300 -4.929351 -1.264058 -0.007360 0.176016 0.000368
125.100000 530.762657 622.034886 756.729573 2.556837 -0.694357 0.258609 8.920643 -7.876312 -1.738687 -0.014419 0.557934 0.001460
125.100000 123.281437 479.184295 515.660555 2.707009 -0.630467 0.258609 7.655193 -4.742477 -3.543183 -0.023342 0.236266 0.001676
125.100000 169.066192 245.959213 386.882651 2.374745 -0.420542 0.258609 3.581534 -3.474735 -0.527341 -0.033059 0.550654 0.007680
125.100000 801.059082 830.567443 987.831743 3.980055 -0.717168 0.258609 10.325065 -10.246632 -0.795602 -0.010185 0.540415 0.000766
125.100000 160.465467 241.327366 582.512931 3.078884 -0.297919 0.258609 10.065361 -9.826402 -0.536878 -0.056399 2.505714 0.021659
125.100000 242.326552 280.715400 580.963584 3.727650 1.467891 0.258609 10.681868 -8.882181 -0.331796 -0.042603 1.817078 0.012859
125.100000 82.998860 349.640945 611.218560 0.474864 -0.082372 0.258609 12.036714 -10.212814 -1.906272 -0.049649 2.261478 0.016664
125.100000 593.422971 677.281352 791.882971 0.961636 0.014268 0.258609 9.100387 -7.325276 -1.760844 -0.011680 0.417676 0.000948
125.100000 176.562534 211.350191 508.466601 1.229527 0.248617 0.258609 7.762793 -7.291185 -0.222992 -0.051621 1.740026 0.018424
125.100000 52.983401 130.037311 366.515784 1.855444 0.580587 0.258609 4.927424 -4.113800 -0.233037 -0.073501 1.233194 0.034739
125.100000 439.514840 472.013704 515.742954 1.565415 -0.231789 0.258609 2.174765 -1.917036 -0.489518 -0.006671 0.061375 0.000287
125.100000 169.221797 234.171259 433.051945 1.567581 0.235886 0.258609 5.487323 -4.818491 -0.432946 -0.040705 0.935544 0.011685
125.100000 625.298061 665.002686 862.013439 2.198836 0.280484 0.258609 11.916068 -10.789016 -0.846568 -0.015421 0.855864 0.001755
125.100000 367.896068 663.367014 688.076315 1.938676 0.989632 0.258609 12.163586 -6.138785 -5.035169 -0.014101 0.141601 0.000453
125.100000 674.910522 736.560259 831.249858 3.209535 0.449130 0.258609 8.231274 -6.344230 -1.437914 -0.008708 0.272359 0.000529
125.100000 41.418573 296.315370 402.168927 3.188037 0.314552 0.258609 5.603215 -3.866108 -1.422554 -0.038007 0.600126 0.008915
125.100000 401.281824 414.358348 708.471195 3.529609 -0.590919 0.258609 10.675666 -11.090339 -0.176247 -0.029442 1.640958 0.006328
125.100000 278.591704 419.825952 574.792869 4.053460 -0.753352 0.258609 7.600588 -6.723949 -1.629990 -0.025988 0.826750 0.004628
125.100000 81.632888 202.623044 373.429678 2.674920 -0.623522 0.258609 3.764930 -3.820137 -0.568315 -0.049489 0.850031 0.016687
125.100000 171.770245 400.038062 594.897842 1.360243 0.137870 0.258609 10.858949 -8.564205 -2.156875 -0.036638 1.427454 0.009012
125.100000 156.891073 232.758945 382.446720 0.481771 0.877484 0.258609 4.897931 -3.531949 -0.488498 -0.035808 0.603488 0.009008
125.100000 648.241153 739.984993 875.237929 4.051149 0.709669 0.258609 12.138872 -9.324616 -2.104587 -0.012286 0.563678 0.001060
125.100000 383.572279 594.162704 624.929654 3.576130 -0.222502 0.258609 7.821961 -4.642031 -3.402433 -0.012399 0.134503 0.000499
