MA,MC,MH,la2,la3,la4,la5,laL,m22Squared,
625.396,627.866,360.947,1.66746,8.30678,-4.41252,-4.31021,-0.415948,-285737,
822.622,833.448,772.436,1.86449,2.71521,-1.9153,-1.32278,-0.522874,-1.22496e+06,
769.114,771.021,656.081,2.70998,7.23527,-2.75907,-2.66201,1.81419,-751097,
210.252,213.893,47.3548,3.41619,1.34837,-0.744464,-0.693425,-0.0895232,-9902.55,
644.257,662.368,567.657,2.41086,5.19255,-2.31607,-1.53402,1.34245,-563229,
799.119,801.963,534.641,0.910744,12.2346,-5.97954,-5.82903,0.426033,-545901,
628.491,637.058,208.973,0.488648,12.0285,-6.16388,-5.8056,0.0590638,-83765.1,
794.273,803.971,576.895,2.65179,9.54949,-5.4376,-4.92534,-0.81346,-714843,
910.138,945.367,886.234,1.38199,4.49181,-2.86993,-0.709592,0.912296,-1.51561e+06,
683.627,701.783,411.483,0.471716,12.1063,-5.75608,-4.92477,1.4255,-252371,
485.571,525.796,454.725,3.69125,2.64538,-1.82378,-0.479271,0.342334,-392834,
448.792,458.936,131.646,0.200842,6.96618,-3.34621,-3.0419,0.578079,321.585,
821.314,830.476,631.08,1.01923,11.5714,-5.06579,-4.56563,1.93997,-679126,
595.111,599.349,132.981,3.03662,11.6956,-5.72739,-5.56007,0.408108,-10670.8,
127.559,166.278,124.395,3.14292,0.169804,-0.389173,-0.0131708,-0.232539,-45020.8,
769.123,791.477,692.059,2.38357,6.32386,-3.01367,-1.86076,1.44943,-870176,
725.462,729.688,614.573,3.18777,5.40232,-2.65873,-2.45546,0.288123,-737964,
920.214,937.873,642.459,1.22452,15.1982,-8.25673,-7.1723,-0.230819,-839476,
828.765,874.524,772.358,0.926188,6.33649,-4.06828,-1.49242,0.775796,-1.14613e+06,
655.633,683.289,619.077,3.54273,2.02178,-1.9938,-0.770013,-0.742033,-811418,
672.988,705.594,563.765,2.25172,7.52864,-3.71771,-2.23217,1.57876,-540122,
644.481,699.235,594.112,3.81715,3.94203,-3.46247,-1.03092,-0.551357,-739303,
472.84,480.655,199.599,2.86116,6.65122,-3.28247,-3.03619,0.332564,-59553.8,
961.946,965.099,787.541,3.68341,10.5048,-5.24276,-5.04196,0.220055,-1.22713e+06,
854.145,860.269,829.268,1.34246,1.2331,-1.03898,-0.692023,-0.497896,-1.4055e+06,
742.181,780.573,672.402,2.59173,4.64064,-3.5632,-1.63111,-0.553673,-937756,
420.044,469.43,399.814,0.00518984,3.28973,-1.72585,-0.274069,1.28981,-241649,
928.758,946.061,889.228,2.93846,3.26625,-2.25966,-1.18752,-0.18093,-1.5924e+06,
263.197,306.165,236.223,0.413639,1.81871,-1.03113,-0.222608,0.564979,-77412.4,
361.563,388.736,317.406,2.69861,3.03911,-1.16922,-0.495424,1.37446,-118316,
455.433,456.044,215.305,0.601618,6.59846,-2.6799,-2.66148,1.25708,-16639.4,
715.995,729.167,332.104,0.810401,15.3417,-7.2779,-6.64875,1.41508,-134950,
122.653,156.675,57.4145,1.34994,0.625578,-0.508195,-0.194119,-0.0767358,-11236.6,
446.064,448.886,189.855,2.80844,5.83117,-2.77577,-2.69231,0.36309,-50117.3,
265.026,320.231,216.524,2.08602,2.84628,-1.45373,-0.385952,1.00659,-32850,
870.339,939.944,864.054,1.88423,4.55464,-4.34447,-0.180127,0.0300378,-1.49136e+06,
474.441,484.475,311.79,2.23845,5.15801,-2.43119,-2.11319,0.613638,-157291,
518.959,540.844,446.651,2.23418,5.02828,-1.92029,-1.15377,1.95423,-280733,
513.297,533.777,360.648,2.97155,5.23895,-2.9132,-2.20449,0.121264,-252795,
914.717,962.758,869.61,1.99134,6.38254,-4.31088,-1.33,0.74167,-1.46756e+06,
592.579,607.59,507.888,1.94415,5.20625,-2.13548,-1.54007,1.5307,-423269,
764.558,789.801,582.072,1.27844,8.97033,-5.35746,-4.06077,-0.447907,-704721,
646.979,661.366,522.099,3.58738,6.44896,-3.03457,-2.4125,1.00189,-484544,
561.088,568.927,416.547,2.36495,4.97141,-2.62783,-2.33506,0.00853333,-346507,
913.122,942.15,835.263,2.85195,5.55774,-4.02933,-2.24945,-0.721042,-1.43896e+06,
550.351,581.131,445.149,3.67129,4.77356,-2.88161,-1.7306,0.161344,-386551,
584.836,597.022,553.952,2.99923,2.80168,-1.05712,-0.581177,1.16338,-543323,
884.481,886.579,662.478,1.98139,12.3669,-5.7978,-5.67501,0.894129,-823646,
630.431,643.698,288.811,2.96961,11.3283,-5.74789,-5.18924,0.391151,-143152,
904.734,934.62,818.998,2.99062,7.97994,-4.25886,-2.4421,1.27898,-1.26412e+06,
181.95,238.275,150.174,2.3735,1.86499,-0.956639,-0.174395,0.733959,-687.913,
104.805,132.024,17.9414,2.48965,-0.0170163,-0.389229,-0.176187,-0.582433,-35890.3,
847.406,865.388,784.045,2.32809,4.05752,-2.72605,-1.70817,-0.376696,-1.25225e+06,
767.557,830.088,740.946,0.111624,5.59609,-3.965,-0.663341,0.967747,-1.03944e+06,
849.16,866.599,655.962,3.10521,10.6215,-5.79397,-4.80513,0.0224232,-859215,
535.801,559.054,317.411,0.625235,7.7045,-3.92044,-3.07906,0.704996,-158836,
263.519,265.4,21.5852,3.45912,2.50843,-1.17268,-1.1398,0.195947,10926.1,
403.575,449.973,394.684,2.0474,2.69329,-1.42613,-0.117281,1.14988,-241965,
351.761,354.297,126.922,3.93617,3.89873,-1.83765,-1.77848,0.282594,-15117.1,
559.195,617.555,544.374,1.94496,3.67218,-2.53993,-0.270274,0.861978,-540522,
605.51,609.379,256.804,2.44865,10.2309,-5.12418,-4.96883,0.137916,-123550,
715.983,746.304,602.021,2.72372,8.08229,-3.94736,-2.48204,1.6529,-624831,
306.875,309.886,37.2836,2.09578,3.21849,-1.59455,-1.53318,0.0907523,2711.83,
286.418,306.098,174.364,0.312704,2.84078,-1.23858,-0.853199,0.749001,-15479.4,
936.583,986.437,904.088,0.278195,5.11788,-4.15682,-0.988366,-0.0273064,-1.6364e+06,
612.294,619.345,299.388,1.4709,9.85199,-5.00096,-4.71397,0.137062,-170972,
568.184,570.597,179.252,1.76929,11.4312,-4.89452,-4.80371,1.733,40611.3,
583.494,588.799,30.305,1.90997,11.3461,-5.8164,-5.61087,-0.0811271,-6746.27,
750.479,796.499,698.581,0.402564,5.28503,-3.59552,-1.24269,0.44681,-948993,
662.456,667.706,272.597,1.38512,12.0711,-6.25464,-6.02383,-0.207339,-161166,
828.712,833.487,622.914,2.91578,9.3086,-5.19884,-4.93657,-0.826823,-826080,
804.567,871.198,785.662,1.5393,5.53893,-4.18696,-0.496792,0.855175,-1.18278e+06,
435.554,477.921,351.622,2.2708,3.46672,-2.37081,-1.09176,0.0041553,-247025,
805.356,824.629,612.146,2.37789,10.4498,-5.5639,-4.52569,0.36024,-727644,
781.238,784.719,751.778,4.00855,2.2677,-0.926428,-0.74629,0.594984,-1.09433e+06,
655.543,679.382,464.184,3.89128,7.74622,-4.59242,-3.54072,-0.386925,-454349,
637.411,643.735,436.17,1.78231,8.75369,-3.83788,-3.5701,1.3457,-299051,
247.034,273.659,209.828,0.0229503,2.23713,-0.739053,-0.280886,1.2172,-14396,
425.627,454.085,365.54,2.35414,2.77476,-1.61293,-0.785554,0.37628,-244468,
456.422,462.202,215.351,3.52125,4.70805,-2.85154,-2.67606,-0.819554,-142348,
269.93,286.516,208.37,2.25592,2.64009,-0.791565,-0.486553,1.36198,-4415.06,
170.266,186.778,137.308,3.1583,0.878363,-0.362348,-0.167509,0.348506,-16616.8,
489.629,496.368,438.921,0.109812,1.728,-0.997652,-0.77807,-0.0477196,-388191,
304.441,342.532,263.602,1.46096,3.54257,-1.19779,-0.383342,1.96143,-20273.5,
186.725,216.217,115.869,3.62794,1.29559,-0.747046,-0.354294,0.194247,-15096.1,
407.11,410.253,402.033,2.63161,-0.427308,-0.1528,-0.0678834,-0.647991,-362474,
858.202,889.564,780.767,2.35612,7.992,-3.90876,-2.0972,1.98605,-1.09901e+06,
402.789,406.92,237.069,1.02592,4.50587,-1.86278,-1.75222,0.890866,-58491.4,
325.405,344.199,235.053,1.57699,3.85697,-1.25268,-0.836778,1.76751,-3537.16,
529.321,532.869,97.5697,4.08536,9.23734,-4.59709,-4.47256,0.167696,-8891.43,
671.231,709.275,613.111,1.53423,5.42036,-2.96925,-1.23349,1.21763,-678124,
511.989,513.097,294.955,2.90052,5.95443,-2.93156,-2.89401,0.128865,-166199,
708.545,724.353,379.624,1.18132,13.1071,-6.66308,-5.9145,0.529498,-256185,
652.531,703.372,581.12,0.513868,5.91104,-3.73399,-1.45576,0.721295,-631751,
444.164,457.414,353.089,2.05731,2.24274,-1.59465,-1.19985,-0.551757,-282734,
677.438,706.788,551.594,3.5425,6.56808,-3.89846,-2.55579,0.113827,-601624,
706.293,708.831,487.791,2.85908,8.71085,-4.43011,-4.31142,-0.0306806,-477736,
550.072,568.408,379.592,2.79262,7.83546,-3.29675,-2.61896,1.91975,-172005,
933.363,945.112,744.729,2.76907,12.8084,-5.96016,-5.23078,1.61741,-1.01136e+06,
564.653,593.844,443.746,4.1874,5.01568,-3.13236,-2.01471,-0.131398,-401773,
462.863,468.559,202.06,1.86185,5.61282,-3.04093,-2.86558,-0.293695,-99430.1,
805.247,807.144,658.85,0.383396,8.85403,-3.64296,-3.54187,1.6692,-767153,
736.82,741.901,461.463,3.9325,10.8638,-5.70066,-5.45235,-0.289175,-443397,
185.601,231.619,149.039,0.744965,0.96248,-0.83671,-0.202181,-0.0764107,-49049.3,
842.625,876.927,817.655,3.18125,4.50347,-2.63446,-0.685064,1.18395,-1.26547e+06,
646.649,670.153,539.791,0.45076,4.90787,-3.11787,-2.09499,-0.304987,-601205,
375.885,394.324,294.14,4.03257,4.22099,-1.37444,-0.905072,1.94148,-55545.8,
702.178,721.534,480.46,4.0272,9.0033,-5.24369,-4.33293,-0.57331,-496378,
637.149,672.551,554.475,2.14864,6.65626,-3.1603,-1.62792,1.86803,-501840,
576.221,583.924,220.06,3.22796,10.6967,-4.98176,-4.68644,1.02847,-34613.8,
852.327,908.19,821.822,2.06301,5.61194,-4.09418,-0.843898,0.673864,-1.31e+06,
450.513,464.371,270.497,0.134671,5.22786,-2.56378,-2.14477,0.519311,-114911,
713.466,714.482,467.812,1.30569,11.4095,-4.84312,-4.79518,1.77116,-330514,
206.888,276.93,195.046,3.9839,2.51572,-1.1986,-0.0786549,1.23846,-1138.95,
661.39,665.567,433.58,1.47244,10.335,-4.30515,-4.12196,1.9079,-260525,
536.943,545.989,463.095,1.67574,3.98166,-1.5441,-1.22035,1.21721,-355254,
427.828,437.248,301.324,3.91599,5.19016,-1.79358,-1.52423,1.87235,-68284.5,
492.107,501.584,266.613,2.90963,5.46433,-3.13838,-2.82713,-0.501174,-172495,
859.279,869.657,813.889,3.54845,3.52054,-1.84794,-1.25495,0.417655,-1.29956e+06,
904.489,920.319,806.929,2.86985,7.70476,-3.71375,-2.75904,1.23197,-1.22771e+06,
618.62,639.87,405.019,1.99334,7.44514,-4.49694,-3.61311,-0.664905,-368318,
896.49,925.952,721.574,1.72793,12.2281,-6.45137,-4.67686,1.0999,-974776,
559.252,576.761,529.925,4.15178,1.1796,-1.18521,-0.527842,-0.533453,-593923,
664.997,733.912,656.295,1.90442,4.91058,-3.37612,-0.190006,1.34445,-780084,
878.607,898.063,800.342,1.89484,4.87637,-3.31381,-2.17136,-0.608801,-1.31794e+06,
818.513,826.602,744.025,2.87149,5.07139,-2.3631,-1.9233,0.784983,-1.05964e+06,
149.07,179.901,17.2408,1.6432,1.18293,-0.697491,-0.362297,0.123141,6857.49,
931.483,932.058,779.301,0.0295571,9.20549,-4.33762,-4.30218,0.565682,-1.18039e+06,
725.43,736.608,670.348,2.83154,4.0229,-1.81056,-1.27044,0.9419,-841733,
308.989,379.763,300.203,3.71005,1.36256,-1.69945,-0.0884386,-0.425327,-205983,
281.238,295.55,97.8639,2.60388,2.75942,-1.42156,-1.14875,0.189116,-7710.16,
98.637,132.789,95.5986,1.62079,0.59313,-0.270965,-0.00975217,0.312413,627.784,
358.051,387.735,256.217,3.28315,3.30438,-1.7653,-1.03367,0.505417,-100709,
504.759,513.437,252.997,2.45185,8.28123,-3.44447,-3.15245,1.68431,-26087.3,
465.196,502.617,341.949,2.49212,5.95769,-2.84074,-1.64383,1.47312,-144711,
919.027,928.492,681.257,1.26105,14.4038,-6.86552,-6.28757,1.25067,-852537,
472.039,515.288,404.997,2.05347,3.13669,-2.38284,-0.97161,-0.217755,-341223,
806.063,859.255,787.53,3.98444,4.25303,-3.41558,-0.488025,0.349425,-1.21926e+06,
565.341,589.208,472.26,0.867918,4.5258,-2.50663,-1.59597,0.423202,-420448,
403.845,420.605,150.65,2.04905,5.67181,-2.77662,-2.31998,0.575208,-10581.4,
351.145,353.622,283.636,0.691722,3.17472,-0.76583,-0.708132,1.70076,-57976.1,
357.948,384.328,245.826,3.23301,2.42546,-1.7658,-1.11866,-0.458995,-148637,
391.505,455.84,366.443,1.14886,4.1852,-2.11553,-0.313902,1.75576,-162309,
490.904,498.102,103.215,3.72724,9.12744,-4.04141,-3.80616,1.27987,56146,
718.745,718.94,480.726,0.816722,9.8143,-4.72697,-4.71772,0.369615,-439828,
514.39,584.733,510.211,1.73423,3.80558,-2.62597,-0.0707505,1.10886,-453527,
208.908,218.737,153.367,2.96647,1.77601,-0.471416,-0.332494,0.972096,11784.8,
429.657,434.032,404.648,4.17337,1.26193,-0.46967,-0.344786,0.447472,-300400,
880.301,904.408,761.106,0.785192,8.59267,-4.65487,-3.23298,0.704826,-1.11591e+06,
814.406,847.903,701.642,1.21355,9.05446,-4.66523,-2.82498,1.56426,-889939,
101.598,162.959,90.2279,3.66435,-0.145762,-0.572543,-0.0360404,-0.754345,-61932.1,
610.593,631.166,466.147,4.13861,5.85027,-3.41437,-2.57007,-0.134169,-442705,
498.412,569.082,484.981,0.0844685,4.46612,-2.71145,-0.218253,1.53641,-377436,
657.953,666.433,556.297,3.3076,5.47334,-2.4109,-2.03973,1.02271,-557041,
456.927,467.42,344.368,3.33548,3.00243,-1.81095,-1.4904,-0.298922,-255268,
230.417,233.234,28.197,3.71898,1.81532,-0.907353,-0.864184,0.0437827,1059.41,
334.217,336.16,72.8889,1.98997,4.33634,-1.80106,-1.75802,0.777252,36410.6,
365.433,400.483,320.455,0.480401,2.59955,-1.39701,-0.50978,0.692762,-163459,
305.904,324.091,215.785,1.92385,2.19719,-1.15557,-0.776888,0.264735,-77105.5,
728.958,741.744,473.524,1.24984,12.0546,-5.69706,-5.07559,1.28197,-370870,
551.874,587.582,484.844,3.76186,4.65193,-2.49299,-1.14831,1.01064,-408988,
437.359,454.863,395.286,1.6284,1.53119,-1.09504,-0.578882,-0.142732,-321139,
996.386,997.827,953.134,0.707417,3.6828,-1.48834,-1.39334,0.80112,-1.76845e+06,
678.811,679.754,232.907,3.54229,12.6326,-6.76023,-6.71786,-0.845521,-159659,
594.36,607.72,193.018,1.47889,10.7542,-5.75264,-5.22188,-0.220366,-87847.9,
125.145,152.337,73.5827,0.613386,0.951238,-0.418688,-0.169325,0.363225,11152.1,
664.954,677.571,519.935,0.191123,7.29419,-3.39924,-2.83945,1.0555,-476790,
239.79,247.024,65.6547,0.538447,2.11035,-0.995309,-0.878918,0.23612,5667.99,
846.454,857.192,602.319,2.7131,12.8725,-6.44927,-5.84465,0.578545,-690566,
692.747,723.141,558.061,1.89455,7.6491,-4.20609,-2.78382,0.659192,-582972,
323.649,340.487,144.908,3.0973,3.19294,-1.75352,-1.38393,0.0554836,-38638.9,
401.929,437.05,341.786,3.61162,1.82665,-1.71294,-0.739132,-0.625426,-271483,
890.293,899.256,867.803,0.0538665,2.74832,-1.18347,-0.653371,0.911478,-1.451e+06,
640.377,642.065,318.167,2.72326,10.089,-5.17518,-5.10366,-0.189836,-213948,
242.928,284.933,181.765,3.89355,2.62227,-1.16202,-0.429233,1.03101,-3684.69,
329.96,364.066,203.064,0.102345,3.49423,-1.9,-1.11769,0.476535,-53631.8,
232.793,244.003,34.9386,1.36101,1.67518,-1.05197,-0.875335,-0.252133,-17699.5,
461.421,475.958,162.421,2.356,7.75201,-3.53267,-3.08231,1.13704,16047.9,
649.355,650.598,528.798,4.08813,4.05538,-2.40045,-2.34705,-0.692129,-601139,
463.781,467.656,234.542,2.6588,6.2995,-2.76458,-2.64529,0.889622,-56183.9,
580.623,593.906,498.369,0.125026,4.05569,-1.9822,-1.46659,0.60689,-460016,
926.227,959.928,772.158,3.4687,11.9152,-6.42471,-4.32395,1.16657,-1.12186e+06,
773.129,782.091,465.766,1.45166,13.6526,-6.75302,-6.2924,0.607161,-397133,
457.712,462.978,315.603,2.55275,4.54327,-1.9762,-1.81597,0.751102,-153756,
723.287,759.085,646.504,3.2386,5.19875,-3.49179,-1.738,-0.0310425,-837813,
306.051,308.043,82.1584,2.11354,2.21956,-1.4767,-1.43627,-0.693413,-55462.6,
